City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Castiglione Messer Rai,3009,3064,3037,3589,3622,3637,3968,4248,4213,3527,3031,2615,2590
Castilenti,1533,1492,1565,2029,2057,2052,2228,2309,2518,2048,1645,1521,1635
Cellino Attanasio,3078,3221,3258,3769,4034,4109,4515,4829,5537,5011,4127,3464,2936
Cermignano,2389,2565,2611,3227,3362,3392,3779,4121,4399,3766,3083,2499,2196
Civitella del Tronto,7054,7426,7902,9584,9542,10038,10152,10609,10494,8303,6046,5877,5421
Colledara,2113,2255,2176,3017,3089,2808,2914,3218,3509,2867,2288,2085,2155
Colonnella,2500,2827,3090,3820,4129,4435,4872,4973,4044,3307,3013,3150,3098
Controguerra,2248,2376,2668,3247,3452,3469,3718,3882,3946,3455,2971,2638,2494
Corropoli,3736,3529,3755,4311,4493,4768,4548,4718,4977,4300,3861,3622,3691
Cortino,1758,1878,1830,2507,2796,2770,2950,3075,3182,2404,1569,1248,1026
Crognaleto,3107,3283,3780,4596,4971,5431,5524,5337,5364,3934,2603,1977,1778
Fano Adriano,1350,1491,1481,1603,1780,1785,1725,1640,1481,838,619,553,432
Giulianova,4837,4873,5964,7561,8037,8830,10007,10873,12583,15252,19348,21360,21865
Isola del Gran Sasso,3510,4060,4172,5009,5574,5494,5875,6448,6878,6059,5285,5089,4952
Martinsicuro,1336,1512,1652,2043,2208,2371,2606,2829,4664,6017,7799,9322,12078
Montefino,1539,1594,1626,1785,1953,1929,2129,2194,2399,2005,1513,1322,1259
Montorio al Vomano,4919,5383,5489,6880,6972,7433,7819,8102,9081,8650,8708,9063,8918
Morro d'Oro,2043,2237,2200,2867,2743,2908,3164,3338,3566,3109,2851,2758,3015
Mosciano Sant'Angelo,5465,5547,5927,7146,7812,7876,7812,8264,8587,7394,7033,6927,7545
Nereto,2613,2792,2854,3457,3467,3358,3685,3730,3864,3659,4010,4421,4428
Notaresco,3805,3919,4211,5069,5023,4903,5766,6032,6641,6212,6130,6259,6502
Penna Sant'Andrea,1088,1091,1059,1444,1450,1464,1571,1715,1860,1667,1535,1790,1673
