City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Castellarano,2786,3203,3230,4067,4563,5220,5986,6336,6574,5977,6090,7652,8894
Castelnovo di Sotto,5897,6119,6021,5674,6138,6630,6580,6622,6452,6403,6735,7129,7154
Castelnovo ne' Monti,6180,6863,7206,7324,8083,8477,9231,9414,9677,9348,8909,9330,9635
Cavriago,3331,3406,3584,3868,4166,4550,4617,4448,4695,4859,6320,7843,8369
Collagna,1500,1786,1826,2285,2511,2585,2579,2688,2494,2019,1379,1242,1112
Correggio,11651,12319,12699,14445,16996,19320,18938,19046,19374,19583,20102,20018,20113
Fabbrico,2855,3244,3402,3853,4240,4607,5022,5066,5535,5249,5510,5549,5224
Gattatico,4333,4456,4427,4359,4823,5275,5714,5869,5765,5082,4465,4566,4835
Gualtieri,5923,6093,6309,6316,6535,6687,6769,6959,6695,6195,6186,6207,6041
Guastalla,10231,10906,10362,11091,11959,12929,13318,13723,13824,13654,14242,13558,13354
Ligonchio,1736,1839,2000,2092,2553,2831,2747,2724,2813,2405,1644,1445,1195
Luzzara,7511,7731,7719,9280,9785,10379,10087,9946,9738,8579,8122,8023,7949
Montecchio Emilia,4332,4708,4703,4899,5463,5659,5521,5538,5777,5789,6330,7389,8043
Novellara,6642,7253,7084,7886,9000,10156,10374,10637,11152,10410,10448,11349,11235
Poviglio,5546,5702,5487,5537,5725,6214,6364,6552,6273,5961,6195,6274,6347
Quattro Castella,4113,4654,4713,5314,5991,6605,6862,6624,6562,5877,6347,8332,9515
Ramiseto,2736,2299,2967,3137,3700,3838,3723,3715,3602,3006,2218,1746,1570
Reggiolo,5497,6001,6188,7149,7729,8220,8034,8060,8008,6611,6362,7377,8030
Reggio nell'Emilia,46856,50955,50759,58993,70955,82011,89605,93913,106726,116445,128789,130376,132030
Rio Saliceto,2195,2288,2323,2722,3638,4126,4151,4182,4236,3771,3807,4224,4349
Rolo,2426,2572,2640,2890,3319,3803,3886,3761,3682,3517,3393,3471,3360
Rubiera,3518,3809,3848,4402,5018,5750,6132,6325,6879,7036,9264,9785,9654
San Martino in Rio,3184,3424,3406,3768,4617,5219,5456,5416,5330,5026,5012,5149,5410
San Polo d'Enza,2479,2707,3076,3255,3868,4092,4379,4356,4428,4168,4238,4606,4751
Sant'llario d'Enza,3962,3979,3941,3969,4266,4600,4689,4668,4908,5518,8013,9347,9237
