City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Guilmi,2237,2087,2001,1796,1899,1915,1651,1572,1407,1090,877,893,660
Lama dei Peligni,3011,3106,3215,3580,3786,3958,3008,3015,2855,2458,1839,1562,1515
Lanciano,18295,17339,17125,18316,20261,20766,22427,23367,26689,27624,28113,32315,34006
Lentella,677,734,814,918,1026,924,953,1033,1201,961,771,779,773
Lettopalena,886,1128,1159,1151,1050,1103,1070,956,904,584,460,449,449
Liscia,1572,1626,1667,1432,1517,1852,1321,1355,1363,1215,1102,1015,887
Miglianico,2450,2579,2685,3271,3498,3839,4359,4785,5086,4690,4282,4257,4356
Montazzoli,2808,3056,3255,2586,2501,2577,2235,2471,2651,1614,1413,1338,1233
Montebello sul,644,616,631,723,717,684,523,524,495,388,307,196,169
Monteferrante,1010,922,919,968,900,873,650,659,635,468,315,222,216
Montelapiano,913,826,797,636,651,553,575,570,629,521,335,228,164
Montenerodomo,1661,1786,1875,2211,2183,2011,1974,1950,2002,1800,1276,1135,1020
Monteodorisio,2080,2226,2393,2609,2519,2506,2631,2761,3043,2681,2363,2333,2259
Mozzagrogna,1937,2069,2009,2053,2080,2045,2252,2355,2502,2074,1833,1883,1975
Orsogna,6065,6360,6516,7098,7295,7183,6358,6468,5596,4635,3828,3914,4111
Ortona,12962,12096,12264,15523,16881,17600,19725,20210,22449,22224,21378,21812,22601
Paglieta,4292,4161,4220,4954,5118,5233,4914,4885,5090,4832,4176,4403,4394
Palena,4041,4209,4169,4140,4361,4446,3721,3328,3274,2744,2024,1742,1567
Palmoli,2887,3052,3142,3109,3385,2451,2539,2676,2733,2305,1839,1570,1292
Palombaro,2287,2392,2319,2517,2442,2327,2321,2356,2054,1706,1322,1260,1233
Pennadomo,1118,1142,1263,1217,1411,1124,1224,1161,1100,846,539,474,415
Pennapiedimonte,1308,1418,1387,1494,1424,1323,1385,1444,1442,1123,893,755,669
Perano,1241,1277,1297,1469,1528,1608,1749,1775,1790,1751,1519,1601,1679
Pietraferrazzana,728,675,669,630,692,663,627,600,521,405,308,179,164
Pizzoferrato,1796,1782,1797,1788,1726,1609,1706,1766,1932,1928,1540,1460,1307
Poggiofiorito,758,832,988,1267,1414,1371,1492,1463,1384,1210,1027,955,1028
Pollutri,3049,3358,3566,3966,3719,3631,3964,4173,4123,3313,3107,2650,2473
069 Pretoro,1989,1868,1854,1944,1851,1954,1973,1930,1923,1413,1181,1161,1113
Quadri,940,988,989,1119,1149,1159,1103,1090,1238,1169,1139,1174,1040
Rapino,2462,2380,2431,2678,2834,2898,2508,2561,2535,2192,1738,1672,1569
Ripa Teatina,2573,2817,2941,3561,3596,3383,3946,4176,4193,3581,3069,3294,3587
Roccamontepiano,2425,2253,2294,2766,2932,2740,2807,2914,3017,2876,2168,1981,1986
Rocca San Giovanni,2106,2091,2048,2448,2566,2942,3163,3022,3210,2719,2289,2221,2364
Roccascalegna,2011,1998,2058,2268,2531,3012,2499,2440,2468,2131,1831,1702,1557
Roccaspinalveti,2417,2477,2510,2961,2572,2569,2481,2635,2715,2579,2330,2300,1916
Roio del Sangro,1177,1201,1194,1251,1243,1014,924,844,678,662,556,321,245
Rosello,1534,1673,1713,1774,1259,1590,1142,1038,869,581,474,431,079
San Buono,2918,2657,2740,2610,2429,2240,2317,2439,2532,2128,1639,1425,1333
San Giovanni Lipioni,856,880,881,839,828,807,896,940,906,815,729,545,422
San Giovanni Teatino,1903,2067,2123,2499,2800,2956,3214,3394,3967,4192,5075,6753,8449
San Martino sulla Mar,1390,1301,1507,1622,1663,1638,1639,1686,1549,1279,933,874,920
San Salvo,1833,1843,2354,2727,2733,2843,3287,3628,4243,4270,7502,12560,15527
Santa Maria Imbaro,898,870,836,929,1035,930,989,1006,1041,975,1012,1118,1495
Sant'Eusanio del Sangro,1629,1659,2233,2458,2586,2626,2962,3091,3127,2884,2458,2533,2543
San Vito Chietino,3729,3955,4070,4628,4975,5431,5911,6099,6164,5466,5033,5063,5046
Scerni,3504,3569,4147,4569,4694,5005,5182,5463,5732,4837,4248,4125,3848
Schiavi di Abruzzo,3657,3923,3845,4094,4021,3951,4250,4419,4450,4526,3669,2689,1965
Taranta Peligna,1948,1687,1539,1512,1492,1439,1230,1227,1188,1107,906,732,632
Tollo,2591,2530,2616,3260,3414,3553,4016,4145,4555,4582,4333,4155,4130
Torino di Sangro,4080,3957,4100,4211,4457,4238,4509,4413,4538,3891,3348,3181,3109
Tornareccio,2733,2846,2959,2851,3283,3163,2933,2985,2980,2774,2120,2020,2052
Torrebruna,1570,1608,1678,1645,1560,1585,1728,1833,1966,1932,1800,1604,1387
Torrevecchia Teatina,1939,1879,1950,2264,2109,2300,2484,2601,2878,2499,2397,2671,3170
Torricella Peligna,4460,4765,4794,4734,4611,3954,3800,3989,3964,3322,2334,2031,1833
Treglio,715,759,657,849,909,1085,1168,1114,1122,942,769,879,1133
Tufillo,1249,1289,1475,1537,1416,1671,1318,1356,1524,1232,872,770,641
Vacri,1553,1608,1633,2172,2125,2275,2431,2411,2592,2183,1817,1818,1703
Vasto,11801,13840,13960,15542,14849,15071,17101,18401,20919,20121,24944,30183,32880
Villalfonsina,1622,1572,1702,1951,1871,1899,1675,1606,1816,1560,1378,1198,1126
Villamagna,2053,2242,2403,2443,2579,2564,2799,2949,3007,2583,2213,2334,2415
Villa Santa Maria,3049,3072,3057,3349,3190,3094,3182,3089,3411,2485,1992,1658,1532
