City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Martino Buon Albergo,,3373,3744,4107,4655,5478,5623,5800,6895,7596,10064,12912,13256
San Mauro di Saline,,751,823,967,1031,1085,1120,1066,1024,788,578,525,535
San Pietro di Morubio,,2284,2440,2390,2719,2746,2976,3065,3303,2782,2752,2906,2884
San Pietro in Cariano,,3313,3641,3913,4099,4485,4788,4854,5472,5787,7297,9288,10861
Sant’Ambrogio di Valpolicella,,3804,4107,4555,4901,6418,6006,5716,6531,7308,8465,9173,9137
Sant'Anna d'Alfaedo,,2491,2674,3224,3227,3425,3316,3251,3308,2845,2439,2452,2483
Selva di Progno,,2493,2512,2791,3118,3151,2930,2759,2705,2273,1596,1185,1017
Soave,,4489,5022,5455,6084,5966,5634,5609,5887,5602,5439,5359,6015
Sommacampagna,,2642,2915,3380,4056,4601,5485,5666,6688,7115,8798,10257,10888
Sona,,3687,3857,4351,5017,5498,6094,6267,7213,7659,8676,11030,12577
Sorgà,,2659,2853,3117,3511,3853,4011,4080,4402,3585,2984,2950,3004
Terrazzo,,2892,3098,2847,3286,3543,3767,3725,3741,3074,2761,2663,2551
Torri del Benaco,,1166,1259,1408,1696,1835,1825,1845,1950,2029,2283,2383,2474
Tregnago,,3218,3431,4134,4202,4393,4454,4575,4865,4127,4019,4453,4656
Trevenzuolo,,2038,2236,2429,2781,3117,3331,3356,3717,2908,2511,2467,2353
Valeggio sul Mincio,,5477,5437,5809,6355,6794,7503,7361,8159,8322,8524,9171,9329
Velo Veronese,,1231,1348,1632,1765,1767,1700,1735,1713,1461,1035,860,824
Verona,,86443,89784,99579,116518,131711,145863,153555,178415,221001,266205,265932,255824
Veronella,,2902,3301,3159,3790,4327,4268,4186,4508,3720,3353,3431,3442
Vestenanova,,2946,3103,3680,4050,4148,4160,4086,4497,3279,2691,2411,2493
Vigasio,,2289,2430,2579,3092,3811,4200,4201,4876,5003,4854,5463,6050
Villa Bartolomea,,4502,5449,6031,6945,7476,7966,8156,8087,6431,5708,5610,5416
Villafranca di Verona,,8377,8729,9635,11433,12296,13776,14479,16169,19151,22515,24558,27036
Zevio,,5932,5968,6402,7419,8150,8807,8974,9457,8795,8828,9883,10168
Agugliaro,,1144,1251,1363,1645,1906,2011,2041,1969,1438,1173,1249,1249
Albettone,,1755,1978,2170,2533,2737,2854,2849,2726,2063,1949,1773,1833
Alonte,,898,885,1061,1177,1240,1198,1222,1096,815,644,686,870
Altavilla Vicentina,,1816,2080,2385,3056,3416,3341,3454,3858,4038,4254,5585,7964
Altissimo,,2135,2199,2287,2450,2325,2184,2227,2380,1872,1698,1734,1843
Arcugnano,,3647,3974,4403,4936,5258,5417,5473,5783,4765,4373,4787,6023
Arsiero,,3510,4046,5060,5336,4899,4454,4258,4241,3902,3652,3543,3320
Arzignano,,8264,8939,10426,11483,12165,13186,13382,15262,17177,20171,20265,21107
Asiago,,6054,6176,6389,6776,6591,6149,6318,6881,6492,6727,6872,6572
Asigliano Veneto,,934,981,1116,1296,1357,1368,1335,1363,1046,890,854,835
Barbarano Vicentino,,2148,2293,2512,2836,3197,3094,3074,3180,3047,3068,3236,3370
Bassano del Grappa,,15284,15640,16396,18690,21068,21695,23106,26454,30497,35129,38450,38871
Bolzano Vicentino,,2082,2269,2438,2725,3157,3183,3165,3621,3296,3810,4248,4543
Breganze,,3695,4004,4369,5408,5954,5395,5384,5466,5795,6587,7101,7407
Brendola,,3162,3543,4063,4385,4798,4504,4452,4614,3906,4115,5142,5474
Bressanvido,,1661,1765,2016,2240,2375,2303,2362,2373,2120,2230,2450,2591
Brogliano,,1708,1682,1927,1993,2228,2042,2096,2374,2164,2097,2198,2356
019 Caltrano,,1811,2168,2546,2949,2916,2186,2200,2267,2106,2058,2223,2329
Calvene,,1162,1270,1535,1639,1641,1437,1510,1684,1467,1397,1301,1243
Camisano Vicentino,,4088,4294,4531,5298,6275,6237,6223,6463,5777,6384,7199,7620
Campiglia dei Berici,,1556,1771,1680,2172,2312,2072,2088,2097,1728,1617,1674,1742
Campolongo sul Brenta,,1064,902,1004,1058,1107,881,872,1034,905,801,754,826
Carre,,1136,1451,1833,2177,2368,2069,2062,2218,2167,2303,2480,2812
Cartigliano,,1743,1765,1950,2235,2483,2424,2526,2772,2732,3054,3178,3396
Cassola,,1741,1959,2236,2650,3003,3220,3380,3826,5207,8473,10247,11050
Castegnero,,1380,1623,1770,2108,2309,2353,2386,2304,1924,1826,2053,2169
Castelgomberto,,2795,3077,3336,3677,3711,3676,3742,4161,3763,4125,4422,4697
Chiampo,,3599,3909,4572,5117,5557,6152,6361,7304,7683,9408,10675,11448
Chiuppano,,1111,1419,1940,2244,2178,1946,2005,2137,2121,2328,2449,2391
Cismon del Grappa,,2241,2453,2654,3273,3360,2601,2260,2170,1731,1377,1257,1089
Cogollo del Cengio,,1886,2309,3020,3499,3673,3113,3009,3079,3021,2894,3082,3123
Conco,,3546,3817,4714,5519,5945,4311,3881,3388,2838,2442,2280,2212
Cornedo Vicentino,,4194,4544,4897,5212,5572,5980,6647,7785,7395,7998,9096,9504
Costabissara,,1549,1646,1718,2020,2226,2077,2166,2346,2389,3025,4311,4957
Creazzo,,1561,1784,1941,2373,2783,2576,2664,3196,4015,6949,9332,9953
