City,1,2,3,4,5,6,7,8,9,10,11,12,13
Padenghe sul Garda,1198,1308,1433,1336,1517,1500,1468,1492,1659,1748,2030,2418,2865
Paderno Franciacorta,752,768,813,929,1111,1319,1539,1631,1969,1992,2266,2548,2831
Paisco Loveno,922,1000,1066,1021,987,961,900,855,904,917,720,537,322
Paitone,605,621,609,718,850,848,902,884,1051,1100,1207,1381,1389
Palazzolo sull'Oglio,4816,5267,6021,8327,9312,10313,12674,12590,14923,16106,16585,16766,16270
Paratico,893,970,1110,1368,1615,1738,2132,2130,2358,2509,2757,2933,3265
Paspardo,615,696,742,890,936,1018,1028,1094,1205,1266,962,827,742
Passirano,2070,2051,2241,2682,2934,3054,3368,3513,4013,4116,4412,4870,5153
Pavone del Mella,1428,1495,1572,1716,1957,2287,2375,2287,2553,2108,2161,2402,2480
Pertica Alta,365,995,1059,1042,1000,1009,1001,989,962,883,777,706,596
Pertica Bassa,1472,1637,1585,1736,1571,1525,1413,1365,1288,1125,926,815,713
Pezzaze,1481,1472,1503,1662,1924,1727,1760,1703,1989,1800,1573,1595,1470
Pian Camuno,1493,1550,1610,1831,2011,2067,2325,2275,2590,2580,2938,3318,3538
Piancogno,1265,1285,1346,1569,2338,2431,2803,2952,3415,3199,3164,3418,3845
Pisogne,3542,3934,4067,4762,5340,5647,6146,6076,6846,7453,7772,7719,7881
Polaveno,926,997,1015,1143,1242,1311,1354,1369,1751,1710,1639,1744,2024
Polpenazze del Garda,1148,1241,1348,1350,1506,1568,1536,1492,1487,1377,1309,1379,1567
Pompiano,1635,1799,1697,1902,2147,2406,2629,2739,3324,2447,2516,3018,3162
Poncarale,1207,1178,1233,1493,1780,2096,2272,2408,2813,2641,2623,3019,3301
Ponte di Legno,1809,1864,1815,1952,2041,1977,2125,2228,2332,2194,2090,2112,1977
Pontevico,6373,6685,6754,7004,7804,8402,8737,8535,8966,7162,6511,6327,6390
Pontoglio,1732,1929,1947,2403,2890,3241,3923,4083,4730,4646,5163,5731,6139
Pozzolengo,1927,2234,2260,2473,2586,2861,3172,2893,2979,2643,2478,2423,2496
Pralboino,2708,2870,2867,3198,3188,3318,3352,3478,3796,2882,2664,2551,2538
Preseglie,1291,1311,1333,1398,1544,1516,1252,1247,1241,1222,1240,1342,1397
Prestine,560,636,697,836,979,966,902,785,860,756,674,484,423
Prevalle,1694,1761,1873,2044,2229,2514,2527,2554,2979,3001,3409,4014,4354
Provaglio d'Iseo,2082,2014,2242,2667,2918,3174,3161,3399,4012,4157,4439,4790,5128
Provaglio Val Sabbia,750,772,823,824,806,868,850,837,916,829,830,824,836
Puegnago sul Garda,1004,1118,1067,1133,1184,1278,1377,1378,1468,1389,1429,1729,2064
Quinzano d'Oglio,4154,4590,4569,4796,4792,4953,5660,5483,6286,5454,5481,5663,5728
Remedello,2150,2198,2095,2631,2871,3079,3395,3385,3854,3111,2800,2759,2902
Rezzato,3021,3163,3207,3805,4201,4504,5299,5586,6783,7433,8724,10644,11460
Roccafranca,2091,2088,1982,2464,2683,2889,3248,3400,3729,3040,2735,2988,3393
RodengoSaiano,1459,1652,1736,2013,2278,2506,2725,2989,3427,3573,3724,4533,5259
Roè Volciano,1014,1069,1110,1670,2087,2006,2582,2889,3319,3287,3458,3560,3706
Roncadelte,1112,1127,1173,1360,1599,1823,2344,2609,3330,3588,4331,5443,7097
Rovato,7164,7480,7825,8656,9224,9414,10013,10207,11619,11802,13260,13082,13244
Rudiano,1586,1689,1718,2010,2235,2343,2476,2445,2836,2795,3049,3993,4312
Sabbio Chiese,1167,1250,1255,1480,1803,1767,1853,1911,2074,2179,2403,2733,2791
Sale Marasino,1889,1941,1963,2025,2173,2112,2259,2358,2648,2580,2631,2924,3071
Salò,4,5316,5518,5021,5341,6047,5766,6192,6640,8080,8794,10246,10169
San Felice del,1718,1660,1718,1672,1719,1863,1824,1778,1981,1856,2192,2289,2408
San Gervasio Bresciano,1803,1821,1766,1824,1790,2025,2090,2143,2218,1636,1371,1292,1270
San Paolo,2708,2821,2755,3155,3348,3454,3805,3717,4102,3215,2881,3223,3440
San Zeno Naviglio ',800,859,896,1035,1367,1617,2130,2254,2537,2332,2477,3118,3100
Sarezzo,1813,1886,2011,2918,3517,3955,4493,5106,6582,7527,9560,10822,11044
175 Saviore dell'Adamello,1477,1594,1794,1572,2129,2182,2301,2231,2491,2265,1827,1572,1341
Sellero,795,833,907,902,1054,1125,1202,1206,1481,1548,1559,1561,1508
177 Seniga,2164,2246,2253,2340,2473,2436,2520,2497,2599,2046,1891,1682,1579
Serie,1718,1861,1923,2139,2320,2357,2511,2497,2772,2763,2779,2824,2817
Sirmione,602,788,763,956,1150,1289,1577,1658,1961,2475,3402,4511,5240
Soiano del Lago,351,407,456,497,506,606,624,637,669,581,476,731,1092
Sonico,1635,1666,1708,1493,1486,1633,1606,1616,1808,1765,1461,1383,1304
Sulzano,665,707,744,793,991,1083,1117,1143,1374,1344,1261,1282,1352
Tavernole sul Mella,844,928,1001,1112,1215,1135,1203,1226,1536,1561,1363,1341,1358
Temù,1049,1101,1063,1073,1023,1193,1241,1207,1303,1330,1215,1116,1058
"Tignale""",1169,1208,1237,1465,1518,1433,1351,1326,1376,1308,1265,1246,1224
Torbole Casaglia,1015,1052,1061,1309,1556,1722,2073,2260,2885,2490,2758,3595,4066
ToscolanoMaderno,4256,4367,4397,4336,4783,5289,6034,5922,6096,6327,6800,6754,6653
Travagliato,3452,3625,3858,4608,4782,5012,5846,6251,7423,7641,8229,8908,9579
Tremosine,2417,2474,2468,2615,2722,2627,2619,2484,2457,2234,1926,1884,1862
Trenzano,2178,2346,2392,2842,3270,3515,3885,3865,4439,3703,3634,4036,4478
Treviso Bresciano,612,626,627,585,913,722,745,716,744,706,633,583,562
Urago d'Oglio,1783,1879,1889,2033,2233,2377,2349,2221,2674,2488,2599,2856,2991
Vallio Terme,551,602,604,859,984,1034,928,826,891,880,846,943,988
