City,1,2,3,4,5,6,7,8,9,10,11,12,13
Crespadoro,,2300,2363,2642,2851,2978,2814,2887,2832,2193,1645,1411,1243
Dueville,,3159,3570,4096,5771,6323,6500,7173,7874,8714,10205,11533,12403
Enego,,2883,3294,3890,4678,4931,4745,4441,4450,4016,3096,2491,2236
Fara Vicentino,,2683,3132,3648,4274,4342,3952,3848,4019,3481,3269,3505,3661
Foza,,884,1817,1430,1680,1838,1578,1553,1724,1375,893,793,793
Gallio,,2004,2013,2364,3309,3676,2986,2562,2817,2329,2177,2144,2208
Gambellara,,2714,3041,3318,3870,4033,3585,3625,3555,3071,3048,3251,3144
Gambugliano,,765,871,1053,1060,1212,1125,1080,964,757,630,645,709
Grancona,,1579,1724,2018,2122,2383,2260,2191,1963,1486,1422,1471,1595
Grisignano di Zocco,,1761,1955,2109,2383,3018,3143,3189,3324,2907,3105,3558,3966
Isola Vicentina,,3565,3840,4277,5236,5861,5794,5583,6045,5734,6241,6528,7046
Laghi,,878,854,898,930,862,738,654,676,488,343,188,173
Lastebasse,,941,652,736,818,838,728,624,636,582,466,319,287
Longare,,2456,2842,3231,3766,4232,4251,4297,4764,4642,4973,5224,5176
Lonigo,,9299,9839,10390,11293,12419,12440,12393,12639,11618,11531,12356,12709
Lugo di Vicenza,,2251,2513,2816,3102,3270,3172,3307,3806,3856,3530,3555,3550
Lusiana,,4288,4558,5345,5511,6564,5349,4518,4314,3676,3182,2910,2801
Malo,,4834,5266,6123,7379,8157,7924,7817,8333,8019,8987,10549,11197
Marano Vicentino,,2242,2492,2960,3758,4010,4301,4708,5430,5917,6927,7643,7898
Marostica,,8322,9572,10092,11523,13056,11933,11427,11787,11093,11975,12379,12639
Mason Vicentino,,2232,2514,2624,2815,3004,2733,2842,2782,2605,2684,2855,2926
Molvena,,2008,2273,2454,2652,2794,2533,2415,2469,2195,2082,2226,2256
Montebello Vicentino,,4223,4455,4669,5080,6016,4953,4995,5410,4849,4860,5287,5436
Montecchio Maggiore,,5417,5961,6366,7490,8115,8210,8155,9332,12104,17890,19755,19754
Montecchio Precalcino,,2058,2232,2743,3330,3453,3253,3451,3942,4209,4415,4373,4239
Monte di Malo,,2576,2795,3169,3373,3686,3556,3551,3697,3301,2847,2752,2640
Montegalda,,2045,2416,2493,2859,3349,3276,3266,3419,3102,2778,2890,2813
Montegaldella,,1317,1507,1703,1927,2152,2079,2110,2053,1630,1248,1308,1555
Monteviale,,798,908,1043,1271,1359,1312,1326,1404,1358,1624,1678,1846
Monticello Conte Otto,,1497,1628,2006,2750,3029,2996,3264,3581,3807,4619,6641,8334
Montorso Vicentino,,1819,2038,2183,2437,2342,2234,2257,2511,2365,2484,2642,2685
Mossano,,1375,1578,1860,2081,2254,2342,2401,2311,1755,1456,1424,1510
Mussolente,,2474,2646,2862,3415,3791,3781,3754,4182,4217,4733,5680,6059
Nanto,,1377,1601,1924,2131,2258,2399,2333,2309,1777,1727,1879,2034
Nogarole Vicentino,,1026,1089,1273,1500,1520,1484,1446,1375,1082,810,737,825
Nove,,2064,2083,2339,2538,2660,2554,2569,2945,3403,4373,4784,4698
Noventa Vicentina,,5027,5593,5818,6453,7228,6953,7341,7323,6511,7330,7906,7929
Orgiano,,2438,2561,2887,3215,3395,3410,3354,3114,2473,2379,2691,2973
Pedemonte,,793,859,1000,1054,1173,1191,1027,1102,954,793,793,795
Pianezze,,931,963,930,1156,1318,1240,1294,1408,1224,1430,1696,1826
Piovene Rocchette,,1887,2286,3941,4336,4493,4046,4489,5250,5998,6691,7705,7557
Poiana Maggiore,,3172,3472,3538,4071,4864,4972,4891,4812,3726,3583,3772,4147
Posina,,3330,3447,3536,3190,3273,2653,2122,2045,1553,1075,815,737
Pove del Grappa,,1489,1562,1814,2221,2447,1993,1800,1924,1873,1742,2024,2475
Pozzoleone,,1209,1309,1710,1966,2187,2121,2155,2257,2027,1982,2256,2292
Quinto Vicentino,,1792,1945,2071,2378,2613,2614,2729,3006,2783,3025,3581,4109
Recoaro Terme,,5954,6163,6591,7133,7323,7393,7505,8563,8584,8359,7827,7466
Roana,,4830,4768,5023,6250,6790,5068,4932,4720,4087,3766,3569,3608
Romano d'Ezzelino,,2691,2874,3203,3802,4335,4371,4266,5010,5430,7221,10069,12184
Rosȧ,,4554,5112,5835,6916,7731,7689,8075,8973,9160,10227,11277,12021
Rossano Veneto,,3044,3289,3659,4223,4505,5029,5100,5361,5165,6159,6523,6488
Rotzo,,924,1024,1086,1288,1346,1102,967,905,789,637,568,600
Salcedo,,1036,1184,1487,1517,1593,1363,1305,1400,1103,1004,1024,990
Sandrigo,,3531,3851,4071,4756,5514,5469,5632,6104,6065,6804,7121,7210
San Germano dei Berici,,1402,1417,1738,1873,2009,2004,1954,1820,1288,1051,1014,1017
San Nazario,,2838,2899,3043,3340,3437,2506,2302,2378,1952,1732,1622,1652
San Pietro Mussolino,,779,791,869,968,927,838,865,1004,799,929,1174,1352
Santorso,,2063,2342,3094,3486,3715,3674,3815,4071,4404,4842,4993,5007
San Vito di Leguzzano,,1500,1759,1840,2129,2239,2270,2232,2394,2473,2607,2888,3065
Sarcedo,,1819,2121,2422,2833,3159,3195,3229,3431,3732,4194,4625,4675
Sarego,,2606,2834,3126,3549,3976,3893,3924,3741,3093,3344,4425,4999
Schiavon,,1503,1496,1674,1896,2027,1910,1964,2001,1867,1969,2152,2237
Schio,,13525,16472,19755,22131,23255,23414,24610,27700,30678,35075,36049,36351
Solagna,,1706,1860,2066,2500,2642,2619,1502,1908,1811,1485,1554,1519
Sossano,,2553,2782,3200,3616,4121,3920,3900,3749,3270,3579,3877,3851
Sovizzo,,1814,1960,2111,2426,2718,2472,2534,2740,2622,2934,3998,4943
