City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
San Benedetto del,6510,7077,7710,10124,11578,14402,17189,17461,23250,31274,42014,44773,42693
Santa Vittoria in Mate,2230,2351,2248,2324,2289,2381,2551,2792,2900,2368,1719,1483,1447
Sant'Elpidio a Mare,6977,7203,7439,8859,9412,10014,10310,10553,9982,11013,13936,15041,15040
Servigliano,2378,2370,2436,2733,2985,3104,3269,3236,4119,2854,2506,2382,2348
Smerillo,810,761,886,1007,1029,1123,1126,1172,1263,1014,605,491,431
Spinetoli,2040,2107,2144,2725,3028,3009,3359,3555,4025,4273,4245,4693,5120
Torre San Patrizio,1098,1091,1092,1343,1363,1401,1446,1579,1575,1818,2069,2043,2102
Venarotta,1461,2711,2670,3180,3025,3484,3661,3880,3960,3122,2154,2197,2272
Acquapendente,,5983,5607,6231,6442,6655,6770,6930,7141,6783,6041,5849,5886
Arlena di Castro,,412,364,509,536,593,712,774,935,984,864,869,920
Bagnoregio,,4360,4419,5059,5015,4896,4796,4870,4986,4444,4032,3897,3857
Barbarano Romano,,1140,1128,1251,1184,1144,1245,1222,1223,1100,906,825,897
Bassano in Teverina,,1326,1421,1556,1526,1431,1561,1549,1578,1311,1082,1022,1125
Bassano Romano,,1953,1953,2512,2705,2761,3011,3084,3339,3350,3222,3579,3786
Blera,,1769,1832,2332,2574,2630,2949,3042,3245,3296,3137,3084,3193
Bolsena,,2714,2736,3288,3402,3704,3910,3996,4253,4246,3946,3985,4064
Bomarzo,,1982,2059,2278,2209,2200,2260,2271,2206,1993,1581,1459,1463
Calcata,,508,559,851,837,864,878,836,753,698,585,690,886
Canepina,,2578,2529,2604,2769,2670,2869,3050,3088,3025,3031,3073,3098
Canino,,1704,1904,2509,2763,3252,3477,3626,4472,5147,5014,5109,5251
Capodimonte,,1356,1414,1924,2026,2057,2019,2093,2129,2034,1722,1647,1693
Capranica,,2877,3035,3335,3304,3754,3887,3913,4214,4024,3787,4208,4776
Caprarola,,5392,5151,5591,5393,5501,5778,5768,5654,5209,4657,4780,4913
