City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castelveccana,1745,1798,1843,1643,1918,1766,1804,1613,1937,2024,1925,1765,1839
Castiglione Olona,1810,1909,2122,2351,2607,2745,3055,3090,3640,4815,6201,7171,7434
Castronno,739,778,873,1062,1406,1532,1659,1480,2020,2754,3595,4520,4593
Cavaria con Premezzo,726,799,871,878,1121,1260,1575,1655,2296,3601,4673,4514,4632
Cazzago Brabbia,712,774,816,826,938,841,612,606,623,689,777,729,730
Cislago,2451,2507,2696,2611,3169,3505,4040,4060,4883,5832,6729,7264,7820
Cittiglio,1380,1531,1624,1589,1615,1647,1755,1733,2014,2417,3079,3634,3564
052 Clivio,748,831,953,997,1043,940,930,867,927,1121,1579,1710,1802
CocquioTrevisago,2196,2400,2591,2833,3003,3054,2733,2314,2848,3448,4378,4707,4599
Comabbio,593,739,719,695,644,597,568,525,580,693,811,805,849
Comerio,789,878,952,1186,1339,1403,1303,1230,1491,1710,2026,2017,2353
Cremenaga,347,361,379,431,429,442,355,358,369,455,626,677,800
Crosio della Valle,250,308,345,324,328,336,303,276,296,341,463,460,476
Cuasso al Monte,1528,1514,1582,1443,1680,1795,1749,1683,1865,2108,2387,2691,2779
CugliateFabiasco,976,1193,1172,1049,1251,1172,1018,877,1017,1271,1984,2490,2716
Cunardo,1151,1284,1386,1239,1401,1301,1271,1186,1310,1547,2001,2135,2381
Curiglia con Montevia,982,729,949,929,844,792,724,670,593,487,317,252,247
Cuveglio,1634,1684,1714,1587,1488,1502,1285,1126,1368,1510,1800,2181,2492
Cuvio,995,1082,1129,1144,1093,1082,983,933,929,925,989,1236,1367
Daverio,926,1004,1066,1124,1013,1052,1008,969,1031,1242,1739,1912,2060
Oumenza,1332,1245,1450,1492,1541,1561,1431,1376,1335,1201,1085,1163,1267
Ouno,280,255,260,274,252,226,185,185,173,153,132,136,139
Fagnano Diona,3143,3456,3683,3895,4530,4533,4985,5125,6249,8140,10264,10488,10372
Ferno,1969,1986,2184,2230,2346,2137,2295,2300,2600,3436,4590,5166,6134
Ferrera di Varese,436,434,426,552,681,655,541,487,553,472,480,533,545
Gallarate,9658,10233,11297,15398,21922,22398,23560,24505,29728,35477,43685,47259,44977
Galliate Lombardo,428,473,532,509,456,452,429,437,431,429,445,544,753
Gavirate,2700,2839,3268,3901,4172,4344,4174,4108,5084,6542,8271,9119,9108
Gazzada Schianno,1290,1389,1466,1596,2003,2124,2288,2353,3069,3961,4599,4523,4537
Gemonio,1056,1062,1180,1182,1380,1407,1398,1383,1709,1964,2227,2232,2393
Gerenzano,1894,1956,1928,2700,3384,3840,4614,4882,4810,5520,7204,7817,8093
Germignaga,1005,1134,1302,2587,2643,2395,2479,2398,2755,3031,3560,3232,3356
Golasecca,1791,1836,1926,1876,1857,1607,1544,1455,1985,2150,2430,2569,2531
Gorla Maggiore,1406,1670,1601,1792,2198,2150,2242,2283,2682,3171,3424,4087,4598
Gorla Minore,1641,2011,1927,2793,3287,3465,3782,3983,4699,5073,5676,6327,6882
GornateOlona,707,766,757,886,997,1083,1042,1032,1232,1476,1478,1578,1653
Grantola,456,500,496,551,557,553,510,426,412,669,684,790,923
Inarzo,490,583,630,705,647,606,497,461,513,601,564,659,677
Induno Olona,2132,2324,2498,2465,2818,2935,3031,2963,4224,5648,7390,9585,9816
Ispra,1345,1659,1758,2090,2231,2179,1988,1896,2256,2662,3883,4636,4712
Jerago con Orago,790,822,939,1089,1440,1787,2091,2167,2728,3328,4068,4340,4381
Lavena Ponte Tresa,703,895,960,1232,1192,1203,1119,1107,1306,2186,4629,5043,5188
LavenoMombello,3136,3368,3843,4277,5050,5133,5798,5954,6749,7399,8695,9037,8883
Leggiuno,1580,1800,1973,2047,2221,2276,2149,1826,1951,2362,2817,3011,2878
Lonate Ceppino,1231,1484,1135,1384,1616,1512,1773,1750,1946,2624,3361,3393,3663
090 Lonate Pozzolo,4572,4781,5324,5206,5783,5395,6228,5754,6453,8073,9681,10967,10870
Lozza,336,343,344,437,465,495,624,650,682,827,1009,944,890
Luino,3427,3774,4127,7808,9205,9235,9655,9692,10693,11275,14118,15510,14883
093 Luvinate,604,639,672,692,788,842,724,678,785,810,1104,1196,1282
Maccagno,1527,1538,1572,1781,1565,1794,1682,1617,1878,1990,2298,2248,2288
Malgesso,450,516,669,843,820,768,654,597,581,673,853,1005,998
Malnate,3059,3167,3727,4944,5736,5870,6463,6388,7506,8973,12169,13438,14394
Marchirolo,825,828,868,850,867,860,723,728,944,1045,1861,2312,2875
Marnate,1007,1022,1050,1495,2004,2205,2615,2692,3056,3452,4577,5576,5639
Marzio,212,190,190,202,245,244,252,249,272,249,273,255,282
Masciago Primo,257,278,296,258,271,221,176,159,156,179,157,164,188
Mercallo,543,679,686,801,803,862,778,806,891,1051,1376,1536,1563
Mesenzana,610,623,661,728,778,656,593,550,636,703,835,963,1020
Montegrino Valtrava,1468,1412,1515,1592,1485,1581,1267,1117,1036,946,916,989,1120
Monvalle,760,760,60,873,1083,1142,1132,1090,941,930,1051,1242,1323
Morazzone,1413,1479,1583,1759,1871,1931,1915,1763,2185,2854,3744,3867,4069
Mornago,1665,1871,1913,2040,2018,2054,1889,1820,2179,2492,3149,3485,3556
Oggiona con Santo Ste,761,769,775,804,981,1066,1292,1295,1623,2067,3039,3606,4071
Olgiate Olona,1717,1883,2037,2394,3066,3424,3866,4060,4991,6235,8603,9331,10074
Origgio,1805,1900,1789,1963,2200,2462,2957,3144,3972,4454,5127,5785,5882
