City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Paolo Solbrito,1495,1494,1452,1574,1404,1221,1116,1068,985,883,782,778,856
Scandeluzza,920,950,925,865,805,787,749,727,602,530,316,273,250
Scurzolengo,1240,1324,1529,1775,1604,1513,1368,1373,1067,927,715,604,569
Serole,586,627,599,698,599,636,588,595,469,268,214,197,189
Sessame,569,600,725,883,942,984,855,824,701,545,441,396,303
Settime,936,912,936,1136,1079,1024,946,877,746,556,505,505,520
Soglio,570,586,590,510,481,438,386,363,320,236,173,144,150
Tigliole,2649,2888,2977,3559,3444,3153,2789,2541,2213,1821,1523,1479,1489
Tonco,1942,2283,2456,2369,1969,1946,1713,1633,1329,1190,1022,947,919
Tonengo,499,495,496,509,495,440,376,339,277,227,202,193,186
Vaglio Serra,632,640,656,789,738,684,620,638,582,453,379,296,273
Valfenera,2112,2154,2319,2632,2580,2593,2315,2185,1809,1660,1670,1746,1993
Vesime,1321,1481,1531,1720,1719,1679,1640,1546,1297,1075,961,834,779
Viale,743,719,805,866,865,768,688,625,476,343,304,275,258
Viarigi,2461,2775,2956,3226,3075,3028,2525,2454,2051,1636,1420,1228,1103
Vigliano d'Asti,927,1006,1236,1502,1364,1355,1340,1274,1087,969,861,769,792
Villafranca d'Asti,2197,2338,2337,2484,2444,2471,2298,2271,2272,2457,2534,2830,2867
Villanova d'Asti,3521,3698,3697,3574,3279,3153,2936,2917,2784,3031,3767,4423,4391
Villa San Secondo,1238,1193,1242,1249,1076,958,913,883,699,566,505,462,408
Vinchio,1273,1450,1533,1829,1913,1824,1862,1618,1419,1054,949,831,725
Albera Ligure,1503,1593,1540,1291,1226,1256,1080,1088,879,703,21802,538,21736
Alessandria,50902,56962,61323,70661,72271,76169,79783,79348,82157,92781,102446,100523,90753
Alfiano Natta,1877,1999,2184,2295,2280,2138,1987,1877,1727,1481,1073,877,806
Alice Bel Colle,1433,1603,1687,2217,2366,2275,1920,1835,1600,1337,1051,887,852
Alluvioni Cambio,1891,2049,2126,2417,2233,1825,1579,1575,1535,1360,1133,1052,1040
007 Altavilla Monferrato,1238,1299,1526,1940,1800,1702,1412,1370,1196,962,710,600,516
Alzano Scrivia,630,617,638,690,592,556,537,496,430,395,372,360,374
Arquata Scrivia,2877,2896,2967,2841,3347,3724,3659,4149,4730,5546,6491,6287,6121
Avolasca,671,700,770,783,980,936,880,842,724,604,431,391,329
Balzola,2989,3156,3375,3744,3438,2889,2546,2434,2328,2309,1802,1627,1586
Basaluzzo,1793,1725,1762,1792,1655,1793,1584,1492,1496,1386,1331,1717,1884
Bassignana,3493,3673,3759,3892,3206,2868,2452,2365,2096,1920,1659,1663,1709
Belforte Monferrato,764,880,888,893,824,811,737,711,614,495,343,327,396
Bergamasco,1699,1862,1892,2323,2259,1985,1769,1704,1483,1246,1032,881,806
Berzano di Tortona,430,239,257,284,343,341,305,311,265,223,192,167,143
Bistagno,1901,2193,2410,2645,2807,3071,2833,2693,2380,2147,2099,1809,1737
Borghetto di Borbera,2377,2424,2343,2344,2424,2577,2473,2412,2127,1908,1825,1873,1793
Borgoratto Alessandrino,943,973,962,1216,992,1003,851,850,816,711,611,595,614
Borgo San Martino,1181,1441,1537,1885,1822,1717,1657,1690,1743,1778,1594,1497,1382
Bosco Marengo,3778,4218,4552,4403,4287,4004,3602,3606,3279,3052,2533,2477,2401
Bosio,1912,2214,2403,2799,2902,2676,2525,2378,2025,1701,1507,1329,1217
Bozzole,796,735,718,817,726,608,574,561,583,499,415,358,329
BrignanoFrascata,977,999,1006,1047,1067,1117,1094,1089,1047,887,773,674,563
Cabella Ligure,3183,3267,3147,2459,2318,2482,2246,2096,1850,1506,1204,981,754
Camagna Monferrato,2086,2321,2350,2540,2138,2107,1760,1696,1363,1021,817,699,596
"Camino """,2457,2722,2886,3124,2977,2892,2600,2466,2175,1568,1201,1008,845
Cantalupo Ligure,1370,1388,1421,1341,1313,1475,1382,1347,1087,873,688,587,582
Capriata d'Orba,2719,3019,3112,3622,3487,3212,2976,2784,2540,2276,2030,1838,1839
030 Carbonara Scrivia,660,760,707,722,747,797,675,670,678,669,644,865,1016
Carentino,617,649,592,702,672,688,605,590,550,411,338,352,326
Carezzano,1244,1230,1216,1254,1234,1310,1188,1149,1055,861,699,594,494
Carpeneto,1731,1830,1962,2242,2216,2183,1900,1798,1613,1498,1355,1152,959
Carrega Ligure,3292,3123,3059,2400,2296,2194,1935,1734,1351,784,302,223,148
035 Carrosio,825,863,837,909,979,1046,1054,1070,880,720,609,490,474
Cartosio,1159,1158,1181,1374,1471,1436,1445,1333,1210,1034,936,908,817
Casal Cermelli,1747,1811,1921,1935,1992,1900,1713,1675,1680,1512,1359,1183,1127
Casaleggio Boiro,550,623,639,621,675,615,546,508,417,312,269,267,339
Casale Monferrato,26755,27908,28724,31370,34151,34327,37468,37098,37415,40827,43651,41899,38962
Casalnoceto,1335,1414,1445,1720,1588,1644,1432,1325,1323,1182,925,950,882
Casasco,411,455,460,469,429,587,522,495,458,359,269,220,171
Cassano Spinola ',1347,1465,1512,1740,1828,1865,1825,1752,1790,1917,2135,2284,2047
Cassine,5266,5445,5521,5482,5670,5314,4790,4638,4289,3931,3515,3365,3130
Cassinelle,1902,2037,2171,2336,2156,2511,2040,1861,1454,1080,865,838,798
Castellania,471,484,426,419,372,423,378,348,279,200,159,130,105
