City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Acquanegra sul Chiese,3824,4228,4062,4142,4361,4675,4407,4389,4495,3895,3432,3116,2959
Asola,5528,5929,6166,6677,8249,9164,10392,10809,11516,10041,8682,8672,8772
Bagnolo San Vito,5136,5233,5690,5936,6581,7259,7278,6963,6194,5618,5304,5254,004
Bigarello,1588,1748,1898,2123,2429,2355,2397,2933,2208,1663,1788,1712,005
Borgoforte,3910,4098,4604,5129,5577,5672,5700,5485,4482,3689,3370,3115,006
Borgofranco sul Po,2626,2539,2268,2592,2630,2573,2477,2352,1712,1269,1156,1009,007
Bozzolo,4070,4405,4436,4262,4141,4243,4351,4257,4312,3939,4179,4415,4323
Canneto sull'Oglio,3251,3782,3750,3945,4484,4292,4710,4984,5129,5137,5025,4819,4566
Carbonara di Po,2332,2414,2297,2419,2427,2427,2461,2316,1729,1489,1436,1351,010
Casalmoro,1104,1131,1124,1215,1439,1585,1709,1710,1747,1665,1661,1724,1690
Casaloldo,1249,1322,1338,1494,1758,1899,1943,2036,1985,1802,1757,1878,1925
Casalromano,1042,1084,1122,1275,1491,1517,1540,1493,1487,1290,1119,1229,1276
Castelbelforte,2507,2737,2722,2874,3089,3382,3526,3661,2964,2519,2478,2542,014
Castel d'Ario,2872,2923,2974,3432,3892,4393,4649,4964,4322,4117,3990,3929,015
Castel Goffredo,4221,4283,4328,4777,5422,5756,6354,6503,6778,6705,7229,7892,8476
Castellucchio,4373,4070,4127,4793,5091,5753,5880,6082,6507,5678,5186,5151,5047
Castiglione delle,5079,5466,5359,5940,7124,7834,8384,8353,9113,9133,13303,15425,16647
Cavriana,2347,2490,2383,2696,3025,3242,3537,3526,3791,3278,3245,3483,3484
Ceresara,1864,2071,2191,2364,2829,3215,3225,3216,3520,3128,2588,2532,2434
Commessaggio,1477,1654,1634,1670,1782,1754,1803,1853,1753,1523,1299,1239,1160
Curtatone,4639,4994,5625,6341,7540,8135,8391,8480,7697,8253,9293,10410,022
Dosolo,3593,4020,3975,3934,4148,4136,4255,4324,4101,3546,3564,3378,3160
Felonica,2890,2893,2864,3074,3319,3478,3608,3741,2718,2274,2016,1810,024
Gazoldo degli Ippoliti,1125,1270,1373,1481,1888,2092,2043,1966,2103,1884,2017,2307,2437
Gazzuolo,3564,3896,3905,3767,3788,3772,3909,3938,3877,3264,2904,2825,2586
Goito,3588,5126,5359,5712,6738,7797,8642,8967,9750,9066,8927,9122,9189
Gonzaga,7072,7564,8044,9064,9489,9966,10088,10080,8044,7079,7287,7501,028
Guidizzolo,2185,2461,2529,2723,3155,3559,3873,3848,4058,3806,4252,4680,4933
Magnacavallo,2185,2312,2265,2715,3030,3584,3779,3846,2931,2154,2015,1900,030
Mantova,33783,35727,36449,39560,43879,47840,46620,53810,62411,65703,60866,53065,031
Marcaria,7606,8323,8501,8760,9967,10660,10770,11050,11538,9486,7936,7522,7187
Mariana Mantovana,648,676,721,788,933,1025,1031,1009,1046,838,667,613,605
Marmirolo,3783,4100,4565,5135,5436,6176,6461,7271,6689,7144,7181,7076,034
Medole,2307,2459,2344,2538,2870,3067,3313,3207,3281,3263,3344,3240,3222
Moglia,5244,5386,5621,6697,7162,7381,7342,7120,6127,5784,5473,5430,036
Monzambano,2426,2805,2846,2861,3191,3541,3653,3537,3644,3253,3238,3615,3967
Motteggiana,2994,3043,3431,3820,4061,4032,4019,3799,2777,2328,2013,1812,038
Ostiglia,6831,7041,7231,8689,8958,8865,9203,10003,8724,8177,7771,7316,039
Pegognaga,5350,5636,6331,7522,8376,8404,8406,8681,7522,6642,6627,6489,040
Pieve di Coriano,1268,1254,1301,1484,1549,1467,1488,1459,1181,1004,881,823,041
Piubega,1372,1555,1617,1927,2335,2525,2514,2426,2534,2055,1733,1729,1640
Poggio Rusco,4980,5203,5532,6723,7175,7482,7771,7637,6660,6309,6285,6093,043
Pomponesco,1847,1912,1891,2077,2135,2223,2168,2182,1896,1721,1622,1594,1457
Ponti sul Mincio,1210,1282,1290,1503,1607,1597,1558,1677,1426,1480,1694,1736,045
Porto Mantovano,2729,3128,3308,3795,4442,4846,5012,5561,5739,6585,9829,12204,046
047 Quistello,6546,6619,7191,8495,9054,9596,9404,9261,7786,6885,6442,5982,048
Redondesco,1980,2020,2076,2062,2186,2311,2534,2574,2468,2048,1750,1571,1424
Revere,4103,3816,3559,3876,4094,4030,3926,3833,3624,3109,2889,2678,050
Rivarolo Mantovano,3547,3886,4074,3747,3951,3649,3809,3882,3950,3434,3029,2899,2792
Rodigo,2770,3155,3275,3591,4199,4903,5474,5579,5935,5372,5095,5106,4883
Roncoferraro,6544,6753,6948,7676,8589,9508,9514,10137,8409,7121,6777,6800,053
Roverbella,4137,4389,4998,5603,6025,7439,7922,9256,8422,8018,7770,7377,054
Sabbioneta,6862,7273,7102,7016,7081,7223,7329,7353,7085,5683,5176,4870,4460
San Benedetto Po,10399,10484,10908,12192,13121,13578,13573,13127,10651,8788,8148,7696,056
San Martino dall'Argine,3034,3231,3336,3003,2747,2634,2633,2814,2803,2433,2119,2069,1971
Schivenoglia,1673,1663,1724,1979,2169,2270,2379,2373,1858,1572,1452,1316,061
Sermide,6700,6884,7076,8039,9014,10192,10572,11052,8981,7610,7338,7008,062
Serravalle a Po,2111,2091,2370,3004,3094,3227,3382,3468,2580,2097,1873,1755,063
Solferino,1050,1192,1282,1350,1604,1961,2209,1917,2029,1798,1805,1934,2109
