City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Casignana,1046,1163,1215,1440,1581,1639,1883,1746,2059,1641,1204,962,836
Caulonia,7797,10224,8486,9152,10756,13838,12607,12004,13004,10998,10080,8281,8259
Ciminà,1915,1881,2022,2243,2179,2116,2172,2230,2207,1742,1310,975,838
Cinquefrondi,4988,5687,4916,5907,6589,6879,7828,6665,6762,6463,6042,6141,6450
Cittanova,11022,12030,11547,11575,14879,15842,18751,13796,15777,12880,11863,10926,10540
Condofuri,2718,2442,2586,3636,4171,4384,4825,5168,5865,5777,5447,5316,5461
Cosoleto,1389,1715,1429,1817,2206,2313,2361,2514,2603,1984,1724,1382,1154
Delianuova,4558,5003,4707,5388,5763,6529,6028,6042,6287,5220,4125,3686,3718
Feroleto della Chiesa,1140,1044,944,1256,1453,1763,1785,1884,2028,2135,2035,1954,2018
Ferruzzano,1109,1272,1557,2004,1839,1769,1935,2016,2068,1556,1154,954,916
Fiumara,1809,2007,1997,2126,2024,1989,2100,2241,2293,2165,1822,1524,1402
Galatro,1858,1937,1888,2483,2822,3183,3261,3482,3782,3192,3120,3059,3032
Gerace,4259,4492,5698,4922,5028,5027,5274,5331,5164,4270,3404,3069,3065
Giffone,2573,2826,2904,3142,3244,3273,3617,3898,4434,4104,3099,2646,2420
Gioia Tauro,1364,1754,3174,5764,7208,8289,9465,10811,13894,13912,15016,17488,18484
Gioiosa lonica,5780,5632,6578,7356,7629,8149,8926,8525,9330,8045,6863,6781,7071
Grotteria,4987,5277,5611,6385,6997,7196,7840,8321,9242,7891,5946,5020,4096
Laganadi,650,729,927,1071,1018,1186,1096,1181,1222,1060,920,762,617
Laureana di Borrello,5161,5772,6051,7148,7789,8630,9079,9029,10127,8851,7871,6921,6442
Locri,2707,2855,3622,5650,6701,7651,9044,9761,11120,11160,11409,12731,12650
Mammola,7664,7832,7811,8564,9879,10829,10678,10426,10840,8533,6322,4561,4039
Marina di Gioiosa lo,2829,2755,3219,3844,4250,4644,5580,5993,6584,6302,6019,6057,6307
046 Maropati,2079,2157,2136,2103,2489,2648,2701,2778,2973,2653,2106,2028,1836
Martone,1733,1776,1949,1984,2203,2003,2267,2283,2372,1700,1221,853,737
Melicuccà,1927,2208,2229,2512,3154,3454,2999,3135,3062,2357,1909,1436,1214
