City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Orune,2010,2199,2421,3148,3526,3775,4365,4491,5259,5591,4545,3799,3279
Osidda,423,468,493,509,575,569,606,617,572,514,403,358,299
Osini,744,800,849,1135,1115,1218,1284,1390,1451,1767,1493,1319,1131
Ottana,1005,1008,1062,1085,1259,1232,1238,1314,1566,1894,2081,2608,2601
Ovodda,1094,1119,1157,1323,1298,1360,1473,1580,1789,2110,1882,1797,1783
Perdasdefogu,645,685,748,1001,1160,1134,1294,1375,1742,2260,2859,2770,2544
Posada,403,374,435,628,740,776,851,974,1213,1265,1243,1646,2057
Sadali,720,711,736,732,911,950,1110,1246,1322,1408,1258,1325,1206
Sagama,447,492,473,463,523,540,532,529,476,455,324,294,254
San Teodoro,529,491,571,824,972,1020,1117,1277,1592,1707,1615,2028,2507
Sarule,1425,1518,1718,1879,1870,1928,2090,2108,2349,2475,2227,2215,2016
Serri,587,591,622,645,747,797,855,902,1014,978,876,859,816
Seui,1965,2042,2157,2744,2995,3277,3335,3119,3112,3166,2624,2178,1805
Seulo,714,761,818,1073,1260,1356,1411,1533,1715,1772,1530,1397,1076
Silanus,1718,1815,2062,2323,2462,2421,2603,2709,2847,3027,2543,2571,2516
Sindia,1491,1502,1764,2134,2315,2498,2509,2591,2705,2877,2334,2362,2233
Siniscola,2664,2716,2819,3676,3764,3846,4481,4852,5705,6559,7013,9080,10377
Sorgono,1594,1771,1588,1767,1968,1907,1942,2054,2199,2346,2052,2123,2072
Suni,1016,1157,1301,1612,1667,1708,1883,1927,1824,1700,1480,1382,1299
Talana,448,496,520,611,700,763,872,916,1138,1347,1292,1272,1215
Tertenia,1221,1295,1321,1838,2027,2017,2267,2379,3153,3657,3436,3670,3735
Teti,445,464,474,544,615,646,749,769,909,1057,807,867,866
Tiana,544,626,615,737,814,721,721,781,845,938,709,695,626
092 Tinnura,191,224,252,273,291,319,329,322,354,373,314,273,253
Tonara,2525,2513,2581,2973,3161,2943,3171,3362,3304,3446,2649,2616,2518
Torpè,873,900,948,1180,1370,1465,1740,2018,2519,2935,2648,2590,2667
Tortoli,1913,1776,1835,2105,2254,2280,2571,2763,3585,4588,6414,8033,9128
Triei,406,453,482,648,757,742,866,971,1152,1210,1126,1224,1204
Ulassai,1575,1591,1650,2079,2193,2220,2247,2224,2320,2435,2193,2050,1732
Urzulei,579,651,668,608,987,1026,1173,1251,1447,1717,1576,1570,1513
Ussassai,544,574,642,797,807,867,985,979,1110,1261,1168,1084,873
Villagrande Strisaili,1251,1300,1278,1628,2001,2086,2422,2687,3369,3976,4029,3862,3761
Villanova Tulo,734,717,767,1031,1170,1135,1222,1282,1603,1780,1241,1235,1140
Abbasanta,1330,1437,1596,1425,1491,1465,1633,1678,2208,2323,2059,2353,2640
Aidomaggiore,1089,1057,1053,1045,982,911,950,966,1002,910,734,668,617
Albagiara,308,392,374,394,413,462,450,456,542,514,453,375,310
Ales,1409,1537,1338,1465,1607,1619,1829,1874,2305,2152,1844,1807,1691
Allai,657,661,689,645,699,661,679,667,752,783,601,513,466
Arborea,56,59,63,56,60,69,2168,3636,4167,3488,3088,3390,3785
007 Ardauli,1089,1204,1262,1414,1501,1536,1700,1725,1954,2008,1754,1470,1352
Assolo,675,653,694,608,599,633,678,697,718,743,730,608,544
Asuni,603,632,540,629,522,552,601,605,691,764,738,608,517
Baradili,123,127,128,120,168,162,186,198,210,188,159,136,119
Baratili San Pietro,654,638,687,794,842,866,904,1019,1156,1221,1204,1186,1203
Baressa,662,710,747,768,808,792,963,1033,1157,1209,1023,1001,962
Bauladu,626,733,847,721,803,761,793,844,874,801,582,646,685
Bidoni,319,337,393,383,377,379,397,379,403,400,287,246,188
Bonarcado,1393,1350,1418,1366,1406,1424,1504,1638,1833,1843,1896,1677,1762
016 Boroneddu,190,184,206,220,219,208,232,264,279,241,194,211,209
Busachi,2136,2191,2237,2470,2498,2555,2698,2736,2814,2717,2429,2105,1836
Cabras,4442,4519,4504,4472,4893,4713,5034,5381,6221,7162,7453,8480,8994
Cuglieri,4305,4599,4502,4935,5005,5080,4848,4895,4708,4435,3610,3620,3401
077 Curcuris,343,381,380,335,402,371,372,351,394,403,372,377,325
Fordongianus,1137,1249,1268,1309,1322,1325,1408,1427,1671,1623,1444,1296,1176
Ghilarza,2567,2939,2843,3184,3104,3172,3189,3419,3755,3810,3767,4480,4663
Gonnoscodina,549,533,525,511,510,533,598,624,690,703,605,565,550
Gonnosnò,711,687,764,787,812,821,935,1003,1169,1099,960,1079,1006
Gonnostramatza,1032,998,988,970,1075,1001,1059,1099,1222,1107,1008,991,973
Marrubiu,1184,1216,1272,1336,1367,1619,2357,2878,3289,3959,3878,4483,4953
Masullas,1071,1109,1059,974,1091,1063,1110,1203,1384,1535,1431,1362,1238
Milis,1779,1760,1799,1554,1544,1427,1348,1369,1535,1646,1552,1589,1694
Mogorella,463,474,528,533,524,552,601,618,665,702,626,572,551
Mogoro,2151,2260,2532,2839,3048,3299,3647,3996,4791,4747,4610,5013,5029
Morgongiori,948,938,1036,1145,1216,1196,1294,1322,1500,1449,1243,1129,1037
Narbolia,1332,1338,1327,1333,1407,1447,1485,1477,1530,1608,1655,1621,1691
