City,1,2,3,4,5,6,7,8,9,10,11,12,13
Qualiano,1948,2130,2419,2933,3120,3181,3829,4418,5757,7528,9597,14092,20054
Quarto,1568,1622,1920,2294,2665,3031,3632,3887,5250,6686,8295,18741,30587
Roccarainola,3456,3333,3320,3737,3563,3439,3728,3995,4648,4668,4667,7046,7062
San Gennaro Vesuviano,2938,2946,3050,3575,3485,3709,4329,4643,5588,6099,6454,7251,8287
San Giorgio a Cremano,3693,4102,4853,5978,7309,9302,12026,13023,17922,22423,45635,62129,62258
San Giuseppe Vesu,7633,7766,8433,10063,10881,13262,12330,13658,17642,20584,22342,23660,26336
San Paolo Bel Sito,2371,2116,2094,2143,2112,2021,2208,2353,2793,2866,3005,3023,3013
San Sebastiano al Vesu,750,818,857,1331,1434,1609,1958,2081,2318,3464,5352,8794,9486
Sant'Agnello,5093,4958,4797,4751,4833,5028,4772,4968,5427,5936,7241,7954,8183
Santa Maria la Carità,2155,2379,2654,2674,2806,2989,3340,3695,4532,4806,5698,8111,10135
Sant'Anastasia,6402,6721,7286,8742,9081,9889,11484,12146,15169,16780,19378,22915,27300
Sant'Antimo,8391,8735,9303,8875,10370,9126,11220,11713,14545,18356,21467,26404,30985
Sant'Antonio Abate,2663,3007,3267,4181,4402,5321,6727,7226,9083,10288,11926,14630,16936
San Vitaliano,2127,2289,2316,2337,2349,2471,2633,2758,2926,2809,2863,3210,5013
Saviano,6444,6598,6952,6381,6353,6648,7059,7614,9445,10259,10552,11056,13101
Scisciano,2008,2081,2288,2546,2467,2595,2716,2898,3461,3525,3614,3978,4390
Serrara Fontana,1845,1904,1972,2326,2495,2254,2279,2292,2293,2323,2365,2595,2904
Somma Vesuviana,7640,7726,8511,10096,10585,11220,12651,13487,16466,17887,19973,23433,29079
Sorrento,6720,7318,7896,8832,10070,10075,9720,9898,10822,11768,15040,17318,16459
Striano,1508,1653,1739,2060,2072,2307,2577,2912,3806,4502,4974,5919,6984
Terzigno,2423,2465,3914,4454,5023,5211,6386,7040,8541,10160,10947,10915,13653
Torre Annunziata,16653,16969,20796,26969,29937,33997,37900,41113,51979,58400,57556,60533,52875
Torre del Greco,9324,24338,28201,35328,39523,45693,50118,51401,64395,77576,91676,103605,101361
091 Trecase,3397,3441,3808,4075,4439,5250,5917,6798,8171,8271,7920,9120,9595
Tufino,2218,2115,2314,2202,2076,2033,2149,2254,2706,2927,2808,3038,3042
Vico Equense,10244,11641,11603,11818,11134,11543,11796,12625,14626,14566,15866,17438,18967
Villaricca,2395,2614,2915,3393,3942,4171,4943,5205,6486,7454,8845,14831,22114
Visciano,1812,1832,1860,2124,2183,2139,2433,2627,3134,3434,3877,4154,4424
Volla,1079,1178,1234,1709,1943,2298,2766,3324,4022,5255,6868,11234,19250
Aiello del Sabato,2130,2058,2281,2466,2327,2340,2708,2945,3144,2887,2370,2668,2740
Altavilla Irpina,3546,4333,5207,5854,6003,6273,6756,6815,7728,6668,5735,5513,5163
Andretta,3862,4403,4483,4556,4092,4303,4860,4640,4456,4153,3153,2828,3021
Aquilonia,2822,2801,2716,3065,3059,3100,2880,3299,3965,3891,3089,2705,2469
Ariano Irpino,14101,14480,14435,17653,17625,21378,22798,24357,27613,26035,22661,21912,23040
Atripalda,4739,5742,6290,6009,6102,6015,6636,6966,8288,8158,8036,10383,11397
Avella,5266,3997,3745,3957,3545,3682,4132,4305,5151,5630,5432,6400,7134
Avellino,19929,21597,23379,24501,24710,27328,27451,29955,36965,41825,52382,56892,55662
Bagnoli Irpino,4012,3753,3409,3906,3553,4024,3400,3611,4359,4428,4020,3851,3220
Baiano,2665,2782,2646,2780,3408,3262,3123,3299,4038,4344,4713,5173,4811
Bisaccia,5603,5735,6330,7954,9054,8828,8787,8457,7927,7645,6231,4781,4952
Bonito,3805,3649,3842,4442,4182,4085,3917,4122,4227,3474,2857,2731,2767
Cairano,1542,1589,1621,1558,1451,1526,1470,1469,1410,1269,959,870,556
014 Calabritto,3982,4149,4293,4219,3852,4233,4122,4229,4525,4235,3495,3004,3114
Calitri,6248,6739,7114,7734,7845,8265,7846,8084,8677,8501,7258,6618,6467
Candida,1368,1511,1534,1382,1216,1284,1248,1396,1575,1359,999,1026,1042
Caposele,4034,4119,3896,3640,3121,3199,3335,3940,4448,4313,4185,4005,4026
Capriglia Irpina,1384,1532,1640,1885,2059,1980,2090,2296,2460,2166,1969,2027,2159
Carife,2092,2263,2297,2501,2514,2550,2947,3317,3253,2898,2320,2162,1835
Casalbore,2235,2218,2026,2046,1994,1983,2188,2316,2598,2507,2213,2129,2254
Cassano Irpino,1365,1271,1406,1629,1584,1845,1604,1714,1970,1707,1165,983,1004
Castel Baronia,1713,1739,1761,1795,1524,1615,1688,1787,2010,1722,1401,1502,1258
Castelfranci,2290,2706,3027,2893,2712,2578,2743,3098,3415,3081,2681,2798,3034
Castelvetere sul Calore,2053,2062,2166,2555,2410,2489,2592,2563,2712,2346,1974,1920,1838
Cervinara,6627,8243,7147,7438,8904,10944,9927,9392,11348,10761,10080,10444,10285
Cesinali,1101,1328,1417,1409,1559,1601,1636,1582,1708,1521,1324,1697,2041
Chianche,912,961,997,1276,1332,1254,1246,1275,1368,1188,938,797,719
