City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Capo d'Orlando,2011,1903,2118,2605,3392,3845,6397,6838,8173,8551,9364,10530,11948
Capri Leone,824,917,1014,1117,1199,1193,1289,1429,1581,1630,1474,2242,3459
Caronia,3665,3635,4211,5535,5642,5867,5841,6120,6328,5692,5029,4186,4116
Casalvecchio Siculo,2351,2479,2965,3413,4046,4130,4661,3204,3057,3028,2299,1702,1447
Castel di Lucio,2001,2359,2678,2846,3060,3003,2198,2280,2355,2290,1757,1783,1751
Castell'Umberto,2219,2513,2556,3071,3369,3578,3995,3927,4195,4045,4037,3960,3915
Castelmola,1007,1178,1188,1421,1353,1219,1281,1366,1324,1175,1124,1133,1123
Castroreale,2948,3023,3414,3910,3860,4120,4245,4600,4876,4326,3653,3394,3126
Cesarò,3513,4274,4848,4941,4622,4321,4295,4596,5611,5187,4321,3100,3280
Condrò,1125,1199,1313,1274,1258,1541,1267,1143,1034,939,643,576,519
Falcone,1005,1215,1398,2119,2283,2774,2361,2514,2768,2709,2163,2446,2856
Ficarra,2291,2426,2675,3075,3084,3150,3241,3230,3324,3186,2660,2274,2020
Fiumedinisi,3123,3182,3403,3866,3627,3330,3194,3166,2994,2616,2133,2040,1912
Floresta,1377,1481,1675,1945,2036,2041,2220,2119,1872,1415,998,1035,923
FondachelliFantina,2296,2490,2579,3232,3358,3530,3608,3677,3617,3271,2779,1921,1643
Forza d'Agrò',1466,1634,1641,1799,1575,1701,1401,1514,1337,1193,1033,989,948
Francavilla di Sicilia,3925,4116,4369,5435,5674,5067,5716,5391,5497,5544,5274,5216,5096
Frazzano,1125,1240,1232,1325,1329,1309,1351,1394,1397,1424,1315,1271,1203
Furci Siculo,1158,1477,1724,2385,3104,3291,3472,3447,3327,3234,3133,3102,3321
Furnari,2030,2345,2625,3335,4014,3190,3584,3704,3752,3396,2894,3166,3457
Gaggi,545,686,690,973,1215,1666,1457,1379,1370,1432,1534,1900,2384
Galati Mamertino,2249,2353,2843,3112,3290,3333,3336,3545,3686,3788,3634,3457,3419
Gallodoro,639,697,768,864,900,879,782,766,696,636,597,486,474
GiardiniNaxos,1901,2135,2795,3664,3742,4215,5131,5204,5850,5726,6425,8130,8640
Gioiosa Marea,4778,4737,5325,6230,6592,6783,7268,7293,7532,6906,6084,6221,6867
Graniti,1847,1974,2076,2519,2732,3043,2415,2339,2235,2129,1675,1688,1621
Gualtieri Sicaminò,2891,3126,3284,3518,3432,3566,3447,3539,3278,3068,2901,2472,2357
Itala,1836,1945,1941,2308,2437,2276,2368,2365,2349,1976,1820,1766,1813
Leni,1671,1327,1574,1311,1261,1036,936,891,779,746,672,652,682
"Letojanni""",1008,1099,1210,1677,1748,1804,2030,2135,2216,2213,2287,2355,2283
039 Librizzi,1905,2162,2213,2859,3061,2946,2983,3301,3272,2814,2211,2112,2161
Limina,1782,1930,1883,2330,2456,2534,2547,2472,2191,1663,1508,1322,1141
041 Lipari,14968,12463,12265,15451,16310,15280,14276,14156,11799,11037,10037,10547,10382
Longi,1609,1820,1900,2072,2465,2249,2105,2057,2228,2346,2182,1939,1784
Malfa,2159,1715,2034,1659,1449,1366,1362,1304,1187,1072,762,823,871
Malvagna,1403,1469,1603,1998,2166,2096,2080,2008,1779,1656,1580,1473,1190
Mandanici,1048,1083,1062,1258,1273,1439,1429,1417,1339,1188,1040,932,843
Mazzarrà Sant'Andrea,1220,1449,1667,2066,2258,2070,2205,2413,2474,2437,2064,1965,1918
Meri,1251,1320,1433,1501,1521,1523,1708,1756,1963,2035,1925,1831,1984
Messina,104036,112512,126776,147589,128121,177196,179914,191966,220668,254603,250546,260118,231693
049 Milazzo,10828,12841,13699,16214,17587,20573,19064,19800,22013,24137,27204,30607,31541
Militello Rosmarino,1680,1933,2136,2240,2247,2398,2551,2593,2575,2326,2057,1922,1552
Mirto,1518,1611,1816,2090,2252,2267,2072,2184,2101,1975,1695,1444,1244
Mistretta,11632,11929,13132,14041,13939,14762,11558,11546,11670,9979,6631,6289,6195
Moio Alcantara,356,387,469,627,792,764,832,856,854,892,851,821,889
Monforte San Giorgio,3001,3439,3607,4218,3915,5139,5132,4740,5105,4301,4001,3611,3226
Mongiuffi Melia,1938,1870,1761,2243,2229,2110,1910,1838,1693,1584,1310,1125,975
Montagnareale,2300,2319,2312,2612,2556,2550,2603,2746,2779,2474,2065,1926,1841
Montalbano Elicona,4401,5064,5672,6649,7188,7383,6189,6034,5978,5164,4344,3862,3477
Motta Camastra,1611,2061,2083,2488,2505,2336,2319,2353,2009,1705,1331,1078,965
Motta d'Affermo,2143,2054,2458,2408,2022,2006,1845,1829,1887,1554,1280,1170,1158
Naso,6699,6337,7055,9440,9418,9525,8209,8257,8098,7380,6471,5619,4741
Nizza di Sicilia,2010,2198,2426,3022,3333,3131,3217,3292,3234,3086,2717,3130,3539
Novara di Sicilia,4996,5419,5613,6792,6673,6785,5866,5720,4932,4324,3059,3039,2197
