City,1,2,3,4,5,6,7,8,9,10,11,12,13
Cellarengo,491,513,589,734,743,762,721,663,548,445,426,390,508
Celle Enomondo,1060,1060,1083,1007,970,936,858,829,720,586,522,530,502
Cerreto d'Asti,729,762,778,770,725,674,639,570,420,363,270,272,276
Cerro Tanaro,1209,1189,1256,1238,1015,1088,872,854,774,632,589,556,584
Cessole,1225,1258,1272,1463,1438,1500,1329,1232,1037,772,655,572,489
Chiusano d'Asti,602,612,573,587,527,518,442,401,328,282,234,213,255
Cinaglio,863,894,967,983,1085,1019,918,860,654,533,451,429,426
Cisterna d'Asti,2042,2131,2166,2297,2523,2455,2333,2228,1808,1326,1272,1245,1206
Coazzolo,435,483,576,664,635,591,589,508,443,353,272,268,282
042 Cocconato,3106,2954,2879,2729,2553,2443,2361,2289,1925,1865,1651,1630,1548
Colcavagno,483,485,498,511,466,451,432,428,401,338,219,192,147
Corsione,568,580,580,647,627,598,562,552,454,276,231,199,185
Cortandone,462,493,520,592,619,626,578,531,446,329,272,245,253
Cortanze,842,935,825,811,715,704,653,677,574,480,366,303,295
Cortazzone,1674,1756,1729,1833,1693,1590,1413,1277,992,742,605,523,539
Cortiglione,1072,1119,1147,1267,1264,1214,1113,1060,875,707,635,593,560
Cossombrato,836,1026,1135,1128,1121,958,876,845,649,522,396,354,426
Costigliole d'Asti,5789,6799,7192,8865,8519,8631,7825,7357,6507,6114,5670,6008,5940
Cunico,1153,1148,1088,1103,1020,1018,992,942,772,710,553,554,470
Dusino San Michele,1243,1277,1183,1380,1305,1290,1164,1082,903,842,769,731,822
Ferrere,2080,2175,2220,2589,2604,2506,2274,2083,1731,1316,1237,1230,1307
Fontanile,1144,1166,1158,1526,1489,1353,1209,1119,1086,922,775,601,563
Frinco,1466,1505,1637,1599,1462,1396,1392,1369,1075,893,701,640,636
Grana,1604,1767,1892,2069,1945,1916,1605,1500,1206,940,891,776,675
Grazzano Badoglio,1490,1651,1777,1877,1865,1773,1676,1467,1383,1197,917,789,705
Incisa Scapaccino,2846,3151,3027,3408,3402,3152,3038,2858,2435,2129,1996,2129,2054
Isola d'Asti,2246,2599,2921,3212,3057,2882,2614,2597,2368,2284,2113,2087,2061
Loazzolo,894,1140,1058,1243,1186,1246,1130,1061,916,619,517,414,397
Maranzana,726,805,895,1162,1244,1158,1043,985,867,636,515,418,335
Maretto,713,705,690,784,737,706,602,556,461,337,298,308,345
Moasca,450,501,585,907,873,910,759,723,703,601,478,440,398
Mombaldone,490,525,632,673,709,722,673,638,611,498,375,332,291
065 Mombaruzzo,2575,2907,3002,3585,3536,3331,2800,2766,2448,2007,1703,1410,1220
Mombercelli,3210,3456,3811,4162,4124,4103,3432,3283,2659,2304,2216,2211,2197
Monale,1001,1020,1046,1198,1219,1159,1034,1042,877,772,792,867,843
Monastero Bormida,1484,1557,1539,1853,1884,1915,1780,1684,1453,1263,1162,1023,1008
Moncalvo,4608,4810,5061,4591,4299,4352,4228,3960,3818,3889,3901,3755,3523
070 Moncucco Torinese,1814,1873,1730,1760,1722,1609,1373,1316,1143,929,825,719,749
Mongardino,1202,1491,1611,1865,1818,1797,1622,1569,1251,1061,963,873,891
Montabone,719,742,757,985,1145,1151,1025,955,798,579,444,371,382
"Montafia """,1577,1640,1693,1891,1928,1720,1593,1487,1279,1039,925,828,855
Montaldo Scarampi,1383,1453,1644,1915,1914,1752,1578,1483,1270,1017,781,689,605
Montechiaro d'Asti,2157,2210,2024,1996,1829,1864,1691,1661,1484,1497,1362,1426,1395
Montegrosso d'Asti,2609,2764,3138,3729,3891,3878,3548,3358,2931,2694,2232,2073,2099
Montemagno,2933,3211,3520,3746,3194,2976,2669,2461,2015,1705,1475,1295,1180
Montiglio,3300,3315,3231,3069,2992,2846,2552,2480,2255,2157,1808,1540,1429
Moransengo,561,618,571,579,555,539,502,479,390,293,226,189,208
Nizza Monferrato,5466,6153,6793,9308,9759,10213,9050,9041,8672,9147,10118,10238,10031
Olmo Gentile,403,487,479,496,462,452,406,393,336,254,187,145,140
Passerano Marmorito,1518,1534,1560,1473,1362,1340,1150,1119,903,743,598,480,440
Penango,1287,1315,1445,1480,1424,1377,1239,1201,1065,963,686,548,492
Piea,1201,1239,1340,1351,1172,1269,1156,1095,951,745,592,527,505
Pino d'Asti,674,608,562,633,601,519,479,441,361,283,258,210,189
Piová Massaia,1751,1672,1588,1410,1302,1293,1267,1099,916,843,725,660,649
Portacomaro,1870,2106,2306,2722,2777,2751,2469,2511,2042,1926,1692,1694,1844
Quaranti,375,484,504,567,623,600,507,459,486,391,294,252,211
Refrancore,2105,2471,2903,3191,3089,2970,2453,2307,1916,1577,1463,1527,1546
Revigliasco d'Asti,1207,1320,1281,1399,1254,1286,1207,1208,1062,906,752,745,816
Roatto,646,707,730,868,872,835,765,729,652,507,344,335,323
Robella,1566,1554,1439,1254,1340,1366,1163,1115,941,816,695,629,560
Rocca d'Arazzo,2282,2435,2465,2945,2822,2636,2291,2144,1683,1175,1082,941,919
Roccaverano,2113,2197,2261,2382,2278,2282,2136,2117,1915,1344,954,786,644
Rocchetta Palafea,754,794,807,1086,1163,1177,1058,942,790,679,553,477,433
Rocchetta Tanaro,3263,3382,3384,3316,3200,3300,2801,2724,2253,1894,1680,1594,1501
San Damiano d'Asti,7978,8366,8505,9600,9437,9130,8987,8316,7251,6664,7025,7187,7263
San Giorgio Scarampi,399,382,457,477,453,460,435,422,366,275,238,198,166
San Martino Alfieri,1202,1248,1251,1315,1362,1303,1240,1138,1010,834,781,719,705
San Marzano Oliveto,1403,1561,1811,2335,2264,2054,1717,1636,1384,1166,1064,970,934
