City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Acquacanina,631,670,615,566,635,589,440,427,409,266,184,162,122
Apiro,3892,4160,3967,4215,4410,4610,4577,4974,5036,4140,3108,2624,2500
Appignano,2248,2263,2357,2727,3005,3140,3240,3393,3346,3127,3164,3553,3726
Belforte del Chienti,1819,1892,1829,1909,1867,1949,1873,1872,1827,1765,1470,1421,1476
Bolognola,440,417,407,396,383,442,336,241,222,174,159,169,178
006 Caldarola,2967,3064,3006,3103,3265,3161,2939,2832,2732,2377,2005,1757,1615
Camerino,12419,12157,11410,12083,11689,12184,11941,12012,11649,10356,8499,7975,7320
Camporotondo di,798,827,839,1026,942,959,979,1035,978,797,571,535,527
Castelraimondo,3224,3559,3573,3840,4015,4035,3795,3899,4263,4175,3915,3955,4243
Castelsantangelo sul,1677,1851,1879,1864,1832,2012,1893,1738,1476,984,584,438,368
Cessapatombo,1227,1386,1317,1479,1555,1456,1441,1440,1337,1140,831,706,630
Cingoli,11986,12577,12389,13647,13270,14187,14837,15496,15887,13415,10933,10260,9951
Civitanova Marche,8896,9170,9756,11198,12598,14291,16601,17424,21673,25743,32844,36187,37260
Colmurano,1320,1515,1559,1839,2156,1774,1733,1775,1822,1586,1354,1310,1259
Corridonia,8200,8481,8629,8948,9128,9534,9934,9513,9928,10171,10807,11905,12555
Esanatoglia,2288,2356,2355,2531,2534,2731,2606,2651,2686,2139,1917,1946,1880
Fiastra,2322,2242,2194,2401,2172,2080,1991,1894,1868,1296,893,719,638
Fiordimonte,989,1066,1009,1059,1110,1003,976,860,757,540,366,296,261
Fiuminata,2396,2839,2932,3419,3700,4135,3908,3430,3161,2567,1903,1698,1570
Gagliole,1270,1398,1372,1418,1406,1474,1411,1398,1363,992,661,705,617
Gualdo,1732,1918,2042,2189,2176,2331,2341,2370,2312,1930,1317,1058,965
Loro Piceno,3445,3634,3760,4007,4218,4158,3902,4033,3918,3498,2795,2577,2496
Macerata,19475,19800,20263,22473,22631,24299,25381,26708,31514,38338,43537,43782,43040
Matelica,7325,7521,6993,7416,8172,9082,8569,8616,8692,8356,8166,10105,10085
Mogliano,4034,4173,4134,4532,4926,5108,4963,4963,4813,4855,4843,4788,026
Montecassiano,4231,4361,4381,4397,4578,5009,4907,4977,4919,4876,5144,5465,5950
Monte Cavallo,708,801,827,891,861,802,740,782,692,466,288,265,207
Montecosaro,3063,3252,3108,3475,3582,3712,3702,3648,3582,3651,4192,4555,4745
Montefano,3693,3926,4064,3934,4166,4378,4502,4616,4635,3931,3249,2915,2916
Montelupone,4018,4141,4171,4583,4430,4155,4327,4142,4179,3699,3123,3147,3046
Monte San Giusto,3122,2827,2733,3116,3119,3394,3538,3671,3976,4842,6475,7117,7049
Monte San Martino,1587,1654,1694,1794,1791,2052,2067,2197,2093,1703,1074,876,820
Morrovalle,5721,5898,5917,6368,6425,6713,6433,6553,6679,6321,6390,7509,8477
Muccia,1641,1698,1751,1691,1666,1540,1476,1317,1282,1117,850,812,833
Penna San Giovanni,2927,2746,3004,3388,3302,3426,3420,3468,3400,2821,1941,1537,1376
Petriolo,2262,2359,2330,2467,2495,2491,2242,2294,2263,2019,1906,1962,1977
Pievebovigliana,2012,2212,2132,2259,2151,2234,1974,1956,1843,1389,1036,944,890
Pieve Torina,3397,3716,3748,3957,3746,3358,3225,3042,2683,2038,1688,1517,1381
Pioraco,1508,1655,1749,2034,2152,2161,2267,2214,2355,2106,1729,1460,1317
Poggio San Vicino,639,714,635,690,713,599,1036,702,679,505,402,342,308
Pollenza,5470,5566,5400,5482,5160,5428,5214,5525,5686,5073,5181,5467,5550
Porto Recanati,5764,6162,6116,4268,4523,5354,5373,5148,5556,5928,6474,7541,8119
Potenza Picena,6605,6950,7390,8037,7982,7585,8002,8650,9855,10724,11714,12752,13602
Recanati,13080,13982,13879,16389,15414,16288,16350,16823,17491,17726,17837,18510,19359
Ripe San Ginesio,1172,1311,1308,1320,1244,1407,1298,1345,1322,1132,932,800,753
San Ginesio,6050,6418,6567,7250,6838,7377,7674,7939,7801,6707,5071,4280,4031
San Severino Marche,13954,14836,14755,14932,16254,17822,15341,16141,16441,14739,13160,13114,13077
Sant'Angelo in Pontano,2440,2524,2685,2894,2931,2898,2857,2941,2935,2566,1929,1643,1540
Sarnano,4841,5196,5040,5795,6109,5955,6166,5807,5411,4500,3709,3451,3382
Sefro,1068,1162,1207,1296,1413,1458,1310,1272,1058,846,587,545,483
Serrapetrona,1802,1863,1857,2083,1884,1858,1764,1836,1651,1321,951,828,850
052 Serravalle di Chienti,2961,3024,3225,3420,3411,3737,3361,3155,3070,2440,1778,1436,1243
Treia,10982,11422,11057,13197,13166,13500,14211,14356,15300,15488,16771,18053,18346
,8844,9624,9616,10111,9775,10315,10642,11035,11315,10220,9018,8954,9361
055 Urbisaglia,2330,2378,2538,2956,2929,2883,3110,3208,3204,2867,2546,2540,2633
"Visso""",1438,1588,1612,1427,1652,1697,1524,1320,1004,739,578,482,459
,2932,3236,3286,3319,3312,3006,3045,2983,2793,2227,1594,1427,1331
