City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Calolziocorte,3155,3212,3578,4130,4965,5471,6676,6570,8292,10212,13670,14498,14420
Calusco d'Adda,1663,1695,1827,2206,2618,2814,3231,3329,4047,5323,6884,7404,7959
Calvenzano,1676,1686,1698,1875,2061,2161,2190,2187,2341,2288,2320,2686,3030
Camerata Cornello,1055,996,1156,960,965,966,852,801,912,751,616,533,544
Canonica d'Adda,1350,1426,1627,1817,1916,1875,2136,2268,2625,2992,3261,3498,3613
Capizzone,669,758,825,949,1183,1276,1043,870,1074,1008,994,1014,1080
Capriate San Gervasio,1685,1869,2037,3248,3905,4202,4829,4843,5411,5737,6489,6555,6729
Caprino Bergamasco',2083,2313,2289,2311,2426,2495,2476,2386,2550,2368,2161,2549,2675
Caravaggio,7494,7888,8042,8974,10002,10368,10837,10691,11927,12271,13404,13830,13763
Carenno,877,944,975,1172,1390,1453,1475,1373,1436,1315,1272,1283,1298
"Carobbio degli Angeli """,1347,1453,1510,1622,1644,1915,2126,2147,2363,2450,2517,2655,2902
Carona,644,739,826,625,1002,880,841,748,738,727,629,479,431
Carvico,941,992,1031,1162,1359,1470,1801,1882,2126,2837,3268,3578,3923
Casazza,1050,1210,1281,1587,1780,1956,2175,1931,2302,2402,2729,3162,3266
Casirate d'Adda,1222,1321,1481,1712,1892,2057,2109,2020,2185,2121,2125,2655,2919
Casnigo,1715,1738,1877,2372,2743,2798,2743,2545,2872,3027,3171,3448,3612
Cassiglio,429,416,361,365,368,325,253,185,228,191,156,141,120
Castelli Calepio,2417,2617,2813,3550,4140,4709,5041,5009,5509,5767,6541,7578,8402
Castel Rozzone,806,786,809,944,1123,1155,1236,1199,1423,1539,1763,2079,2323
Castione della Preso,1926,2095,2145,1562,2227,2174,2169,2001,2423,2470,2814,3078,3161
Castro,396,450,461,653,1032,1242,1380,1308,1736,1601,1558,1574,1429
Cavernago,737,724,692,781,836,911,975,1025,981,814,702,927,1268
Cazzano Sant'Andrea,401,384,414,460,504,603,556,567,595,675,845,1084,1216
Cenate Sopra,1034,1135,1118,1270,1426,1568,1526,1468,1436,1220,1205,1396,1639
Cenate Sotto,1171,1227,1220,1419,1500,1512,1547,1574,1680,1614,1614,1813,2181
Cene,818,892,999,1506,1702,2164,2389,2399,2766,2816,2839,3202,3630
Cerete,776,786,928,1053,1225,1369,1338,1224,1269,1136,1064,1166,1174
Chignolo d'isola,1073,1099,1062,1218,1314,1380,1407,1385,1542,1598,1797,1948,2184
Chiuduno,1579,1768,1744,2104,2524,2776,3030,2977,3261,3433,3792,4442,4466
Cisano Bergamasco,1963,2161,2301,2466,2904,2822,2968,2799,3320,3565,4531,5498,5398
Ciserano,1343,1328,1400,1490,1679,1834,1939,1887,2228,2608,3573,4222,4392
Cividate al Piano,2185,2325,2335,2618,2934,3180,3146,3222,3452,3510,4002,4644,4741
Clusone,3797,3918,3986,4924,5530,5941,6245,5964,6884,7064,7221,8020,7976
Colere,677,780,787,766,964,1008,1074,975,1285,1346,1148,1106,1110
Cologno al Serio,2653,3104,3105,3478,4188,4459,4694,4762,5609,6104,7207,8012,8836
Colzate,605,605,658,821,828,978,1146,957,1011,1171,1377,1590,1676
Comun Nuovo,966,997,1018,1019,1220,1481,1741,1776,1886,1815,2059,2323,2658
Corna Imagna,710,750,845,897,904,882,1002,563,662,589,572,691,795
Cornalba,233,274,274,330,367,399,424,244,368,358,282,295,298
Cortenova,984,988,981,1170,1273,1297,1439,1434,1566,1281,1140,1255,1410
Costa di Mezzate,753,732,741,874,970,983,1119,1112,1270,1353,1464,1805,2098
Costa di Serina,948,994,1070,1227,1407,1496,1473,1368,1560,1348,993,911,888
Costa Valle Imagna,599,711,801,1131,1274,1310,1349,1056,1103,944,714,691,654
Costa Volpino,1603,1643,1866,2303,3087,3447,3937,3745,4482,5611,7260,8479,8213
Covo,2332,2490,2541,2697,2883,2964,2878,2848,2930,2556,2295,2663,2902
Credaro,631,605,768,893,1074,1223,1351,1350,1474,1577,1686,1865,2038
Curno,1159,1139,1304,1434,1790,2052,2418,2330,2875,4209,5753,6466,6757
Cusio,407,417,472,498,589,584,516,462,571,491,427,414,370
Dalmine,2401,2450,2521,2781,3435,4486,6026,6614,8510,12281,15035,16808,18511
Dossena,576,659,755,893,1108,1130,1031,974,1084,1017,922,880,940
Endine Gaiano,1355,1616,1813,1984,2514,2556,2624,2457,2637,2661,2803,2789,2749
