City,1,2,3,4,5,6,7,8,9,10,11,12,13
Novello,1488,1550,1672,1732,1607,1639,1656,1626,1401,1076,969,810,879
Nucetto,750,837,833,860,867,1002,869,795,707,552,495,479,461
Oncino,1481,1630,1643,1699,1634,1527,1205,917,565,376,282,192,129
155 Ormea,5135,5891,5266,5849,5745,5333,5167,4816,4583,3841,3248,2694,2284
Ostana,1058,1163,1178,1086,1124,1187,713,632,546,402,306,239,119
Paesana,7056,7885,7995,8128,8152,8405,6140,5026,4814,4120,3629,3291,3182
Pagno,908,980,989,952,893,907,849,853,772,607,529,539,506
Pamparato,2711,2650,2658,2643,2437,2317,2140,1962,1735,1313,957,605,543
Paroldo,752,784,745,703,683,684,681,674,601,494,345,285,249
Perfetto,828,853,805,958,883,881,938,929,780,567,459,413,337
Perlo,528,530,556,535,550,464,425,451,411,273,247,184,164
Peveragno,6871,7201,7878,7842,6942,7163,6177,5806,5341,4707,4531,4692,4897
Pezzolo Valle Uzzone,1355,1558,1452,1455,1449,1422,1396,1393,1248,864,610,486,403
Pianfei,1932,1937,2267,2463,2509,2226,1996,1841,1821,1661,1593,1700,1695
Piasco,1805,2046,2057,2302,2724,2497,2566,2392,2403,2269,2349,2642,2642
Pietraporzio,812,879,669,520,435,416,315,315,296,269,214,167,132
Piobesi d'Alba,514,537,569,573,684,650,709,617,552,489,443,591,913
Piozzo,1581,1740,1860,1913,1913,1698,1782,1685,1490,1251,992,997,956
Pocapaglia,1973,2082,2221,2347,2461,2419,2490,2597,2416,2175,2042,2084,2296
Polonghera,1553,1558,1574,1383,1470,1517,1407,1426,1296,1177,1216,1189,1267
Pontechianale,1261,1542,1357,1438,1480,1144,808,611,560,409,334,228,213
Pradleves,1116,1181,1193,1113,1315,1211,1000,1002,804,700,514,422,348
Prazzo,1860,1911,2053,2001,1940,1561,1275,1154,1029,787,516,360,282
Priero,1127,1219,1202,1165,1029,1114,986,957,861,684,519,450,405
Priocca,2241,2383,2480,2722,2730,2787,2645,2490,2279,1960,1882,1803,1784
Priola,1689,1708,1735,1642,1543,1564,1440,1364,1315,1173,999,934,853
Prunetto,1224,1211,1116,1249,1190,1237,1318,1285,1189,948,785,637,502
Racconigi,11656,9680,9471,9077,9566,9071,8689,8209,8468,8570,9646,9813,9912
Revello,5470,5388,5378,5059,5076,5149,5168,4957,4735,4222,4017,4136,4046
Rifreddo,887,1031,967,999,1050,1012,1012,1050,978,897,847,934,975
Rittana,1189,1258,1268,1411,1339,1203,1080,866,708,551,354,255,163
Roaschia,1715,1816,1886,1273,2000,1990,1448,1183,992,680,451,287,209
Roascio,453,467,443,440,434,451,418,437,399,309,176,124,98
Robilante,2710,2756,2828,3172,3038,2853,2537,2429,2326,2155,2182,2269,2250
Roburent,1720,1757,1729,1751,1919,1679,1556,1444,1263,992,782,702,623
Roccabruna,3174,3386,3457,3633,3060,3011,2370,1919,1865,1506,1208,1177,1308
Rocca Cigliè,585,632,658,635,670,715,668,651,460,340,336,262,218
Rocca de Baldi,2736,2766,2832,2773,2663,2609,2757,2504,2461,2135,1903,1778,1655
Roccaforte Mondovi,3432,3797,3713,3271,3645,3427,2928,2488,2376,2123,2086,1959,1972
Roccasparvera,1315,1271,1436,1154,1109,1144,993,907,862,739,646,638,589
Roccavione,2531,2732,2859,2747,2560,2414,2464,2121,2510,2387,2426,2708,2786
Rocchetta Belbo,332,324,353,521,514,456,470,469,404,295,254,207,204
Roddi,1266,1314,1309,1411,1292,1346,1420,1341,1156,917,784,843,1108
Roddino,656,675,703,920,888,905,988,923,836,640,493,413,381
Rodello,521,565,614,752,819,853,825,820,770,568,616,708,811
Rossana,2360,2576,2497,2505,2449,2265,1988,1908,1576,1414,1156,1009,979
Ruffia,651,710,721,670,681,660,621,597,570,400,335,299,278
Sale delle Langhe,692,740,796,781,882,912,915,933,925,814,630,554,513
Sale San Giovanni,554,585,637,625,606,538,514,542,517,410,319,250,192
Saliceto,1668,1715,1861,1871,1893,2063,1992,2029,2232,2019,1766,1690,1564
Saluzzo,16627,16214,16237,16028,16201,16028,17103,905,15938,807,588,540,567
Sambuco,1173,1394,1170,671,579,494,312,308,264,222,176,150,110
Sampeyre,5409,5926,6269,6548,5767,5635,4782,4622,3177,2102,1619,1461,1355
San Benedetto Belbo,470,539,495,501,468,482,449,461,418,282,202,215,202
San Damiano Macra,3740,3829,3854,3825,3795,3822,3208,2469,2149,1524,1017,690,548
Sanfrè,2012,1912,1995,2015,1951,1982,2051,2020,1840,1790,1970,2000,2155
Sanfront,4968,5229,5481,5082,5354,4408,4028,3569,3247,3009,2673,2777,2694
San Michele Mondovì,2041,2011,2057,2008,2013,1901,1992,1936,1816,1679,1957,2079,2168
Sant'Albano Stura,1856,1794,1997,2000,2033,2140,2182,2169,2033,1832,1781,1986,2064
Santa Vittoria d'Alba,1361,1435,1428,1551,1823,1832,1566,1490,1521,1648,1809,1979,2403
Santo Stefano Belbo,2973,3296,3617,4503,4871,5119,4906,4756,4338,4118,4173,4125,4137
Santo Stefano Roero,2310,2399,2568,2477,2577,2564,2388,2223,1948,1487,1312,1136,1161
Savigliano,17899,16409,17657,17340,17585,17884,18306,17511,19012,17711,19072,18719,18949
Scagnello,538,566,584,542,572,605,532,521,449,323,227,214,220
Scarnafigi,3332,3291,3156,2901,2874,2866,2591,2500,2465,2151,1935,1839,1771
Serralunga d'Alba,864,944,1068,1193,1171,1254,1125,1132,913,802,682,617,479
Serravalle Langhe,661,639,610,720,693,744,746,714,636,499,378,342,318
