City,1,2,3,4,5,6,7,8,9,10,11,12,13
Orvieto,14318,14431,16142,18298,18935,19333,20361,21599,24422,25088,23220,22847,21419
Otricoli,1347,1541,1517,1976,2025,2124,2139,2299,2329,1966,1771,1801,1775
Parrano,1122,1202,1233,1519,1644,1706,1729,1823,1730,1320,872,700,622
Penna in Teverina,712,842,877,878,899,982,1051,1116,1123,1050,852,926,1006
Polino,406,474,498,446,459,464,477,457,424,411,351,313,300
Porano,966,1105,1112,1262,1347,1438,1468,1481,1454,1297,1113,1058,1591
San Gemini,1938,2114,2331,2314,2435,2519,2745,3004,3460,3512,3557,3818,4226
San Venanzo,3393,3717,3800,4532,4638,4764,4822,5126,5202,3870,2748,2362,2325
Stroncone,3103,3183,3399,3794,3975,4086,4326,4377,4793,4143,3824,4096,4252
Terni,20956,22780,23976,41543,45941,50811,57356,64513,84403,95072,106927,111564,108248
Acqualagna,2319,2826,2929,3485,3463,3722,3838,4074,4206,3807,3420,3683,3971
Apecchio,2810,3290,3322,3889,3937,4270,4204,4455,4677,3542,2836,2489,2314
Auditore,1502,1623,1748,1962,2215,2147,2375,2398,2357,1759,1324,1380,1347
Barchi,1553,1577,1603,1893,2026,2091,2224,2216,2263,1835,1193,1053,1026
Belforte all'Isauro,440,528,558,690,801,799,971,1017,1021,842,702,704,707
Borgo Pace,1412,1619,1639,1795,1708,1893,1736,1733,1862,1462,1004,847,729
Cagli,9530,10505,10676,12533,12964,12908,12739,12658,13250,11225,10044,9565,9473
Cantiano,3236,3518,3695,4052,4658,5017,4855,4857,4908,4050,3400,3106,2744
Carpegna,1326,1434,1477,1626,1747,1778,2037,2136,1997,1823,1613,1570,1592
Cartoceto,2760,2821,2861,3198,3249,3442,3482,3567,3781,3823,4441,5259,5664
Casteldelci,1103,1220,1303,1517,1611,1537,1649,1723,1531,1184,811,676,585
Colbordolo,2222,2352,2555,3090,3405,3584,3451,3581,3599,3097,3004,3847,4077
Fano,19161,20053,21737,24730,27067,28806,30560,31617,36329,41033,47857,52116,53909
Fermignano,2196,2510,2605,3086,3424,3784,4115,4175,4865,4855,5039,6041,6722
Fossombrone,9635,9845,9949,10847,11519,11842,10371,10650,11574,10798,10238,10087,9558
Fratte Rosa,1660,1787,1767,1936,2024,2106,2099,2166,2200,1837,1341,1158,1092
Frontino,472,526,558,595,673,692,479,493,788,676,499,440,394
Frontone,1488,1718,1732,2174,2378,2343,2089,2102,2103,1602,1303,1340,1300
Gabicce Mare,646,733,834,1040,1174,1317,1639,1722,2349,3555,5151,5569,5410
Gradara,1966,2059,2072,2392,2502,2674,2697,2695,2622,2540,2165,2329,2685
Isola del Piano,1014,1113,1091,1229,1279,1278,1373,1422,1435,1199,817,709,649
Lunano,534,651,790,897,982,1120,1242,1241,1378,985,918,1021,1086
Macerata Feltria,2249,2377,2451,2819,3020,3269,3518,3767,3875,2672,2236,2114,2010
Maiolo,1062,1265,1383,1522,1678,1737,1821,1791,1660,1197,874,811,802
Mercatello sul,2093,2315,2329,2478,2610,2720,2691,2722,2919,2363,1872,1589,1499
Mercatino Conca,1092,1183,1233,1445,1549,1617,1832,1873,1738,1342,1215,1161,1069
Mombaroccio,2602,2792,2790,3156,3368,3400,3453,3541,3462,2591,1861,1738,1743
Mondavio,2742,2913,2957,3426,3912,3891,4250,4346,4459,4051,3708,3846,3803
Mondolfo,3610,3693,3856,4309,4551,4691,5049,5030,5617,5985,6928,9443,10374
Montecalvo in Foglia,675,812,837,1040,1209,1285,1536,1325,1506,1504,1693,2102,2249
Monte Cerignone,1128,1209,1313,1493,1589,1619,1522,1632,1532,1017,841,764,685
Monteciccardo,1453,1574,1661,1839,2011,2073,2195,2238,2225,1567,953,880,969
Montecopiolo,1026,1279,1455,1791,1865,1869,1871,1941,2009,1464,1224,1224,1208
Montefelcino,2398,2706,2740,3128,3274,3476,3600,3827,3957,3401,2672,2657,2531
Montegrimano,1820,2055,2182,2324,2413,2539,2316,2342,2244,1630,1208,1130,1094
Montelabbate,1900,2060,2150,2458,2576,2763,2723,2779,2935,2802,2776,3083,3882
Montemaggiore al Me,1372,1417,1410,1760,1830,1910,2094,2109,2189,2120,1916,2019,2162
Monte Porzio,1965,2162,2301,2701,2605,2571,2424,2498,2637,2376,1864,2153,2198
Novafeltria,3402,4086,4388,4693,5074,5903,7006,7694,8810,7716,5836,6295,6562
Orciano di Pesaro,2449,2574,2483,2749,2887,2893,3168,3247,3394,3007,2512,2403,2305
Peglio,750,850,850,1043,1144,1199,1150,1440,1472,1173,655,627,641
Pennabilli,3111,3571,3918,4391,4770,5129,5203,5229,5060,4004,3045,3211,3124
Pergola,8801,9356,9120,9439,9792,10622,10983,11869,12686,10034,8299,7821,7169
044 Pesaro,26496,27573,28904,33309,36620,38984,42412,44589,54113,65973,84719,90412,88713
045 Petriano,720,845,864,1016,1184,1284,1533,1486,1609,1643,1878,2142,2257
Piagge,756,762,821,971,1129,1129,1149,1148,1259,1252,1022,1050,990
Piandimeleto,1432,1672,1871,2118,2249,2487,2711,2817,2917,2012,1660,1707,1795
049 Piobbico,1495,1790,1804,2022,2075,2128,2131,2201,2168,2047,1996,2036,2016
Saltara,1732,1805,1793,1967,2115,2069,2186,2205,2256,2433,3144,4150,4754
San Costanzo,3493,3926,4020,4642,4857,4924,5189,5385,5251,4526,3977,3916,3980
San Giorgio di Pesaro,1268,1366,1431,1685,1853,1818,1926,2106,2275,1907,1524,1440,1389
San Leo,3241,3991,4403,5121,5506,5824,5319,5361,4996,3572,2739,2631,2516
