City,1,2,3,4,5,6,7,8,9,10,11,12,13
Lugnacco,670,716,637,722,694,617,566,536,448,388,399,357,349
139 Luserna San Giovanni,2952,3310,4172,4728,5142,5395,5768,5652,6073,6290,6858,7444,8054
Lusernetta,631,662,700,789,762,816,806,935,755,592,552,540,497
Lusigliè,840,797,903,888,864,742,703,708,610,542,499,492,494
Macello,2082,2060,2039,1823,1784,1583,1556,1487,1372,1224,1074,1092,1143
Maglione,989,973,1103,1218,1148,1003,849,814,703,596,550,489,495
Marentino,1345,1325,1346,1372,1287,1269,1063,1023,920,767,679,938,975
Massello,813,759,670,577,577,513,442,377,308,262,166,115,88
Mathi,1264,1345,1542,2159,2452,2518,2653,2598,2957,3243,4138,4165,4090
Mattie,2291,2473,2394,2419,2023,1801,1553,1532,1316,1021,824,672,662
Mazzè,3663,3801,4127,4414,4336,4231,4150,3805,3656,3432,3261,3432,3770
Meana di Susa,1762,1884,1940,1952,1862,1539,1123,1104,1087,922,897,881,858
Mercenasco,2184,2317,2364,2252,2041,1838,1624,1499,1378,1310,1323,1224,1191
Meugliano,359,340,298,283,303,255,177,155,146,150,165,145,123
Mezzenile,2314,2477,2596,2706,2606,2560,2340,1885,1540,1309,1195,1018,917
Mombello di Torino,515,541,524,606,539,558,486,445,375,340,291,296,344
Mompantero,1368,1483,1565,1424,1345,1296,1120,1126,1066,900,794,672,635
Monastero di Lanzo,1823,1892,2043,1849,1999,1591,1315,1348,1020,757,547,478,434
Moncalieri,10680,10926,11983,12267,13535,15566,21018,21181,26039,34857,56115,64035,59700
Moncenisio,198,199,201,341,131,167,168,116,74,100,51,32,42
Montaldo Torinese,798,872,840,786,756,760,634,596,558,511,413,422,494
Montalenghe,1342,1406,1557,1298,1265,1137,1002,945,801,753,800,809,827
Montalto Dora,1418,1292,1303,1239,1178,1169,1288,1289,1531,2166,3258,3423,3559
Montanaro,4603,4739,4914,4762,4274,3939,3823,3588,4047,4425,5042,5306,5283
Monteu da Po,1227,1225,1108,948,874,826,844,764,897,904,772,754,764
Moriondo Torinese,875,984,974,1047,1026,943,969,942,766,697,623,615,718
Nichelino,1641,1643,1696,1832,2175,2440,5460,5841,7257,14907,44837,44311,44069
Noasca,987,1027,1184,1136,1106,1106,997,1005,900,781,481,346,267
Nole,2297,2451,2505,2872,3172,3086,3394,3385,3635,4041,4688,6312,6496
Nomaglio,778,862,947,829,732,773,769,426,485,442,434,381,360
None,3177,3089,2809,2441,2347,2397,2461,2415,2661,2860,4942,7084,7722
Novalesa,1208,1218,1314,1038,1019,1010,760,758,689,576,617,527,556
Oglianico,1020,1109,1147,1077,1105,1048,1020,1017,1096,1155,1221,1238,1209
Orbassano,2908,2864,2846,2855,3285,3219,3889,3730,4890,8481,15675,18082,20650
Orio Canavese,941,996,1185,1263,1098,1099,943,873,889,880,870,786,790
173 Osasco,822,839,854,721,687,655,648,633,728,676,687,795,884
Osasio,1311,1283,1189,1061,1066,1001,846,850,784,602,538,568,593
Oulx,3157,3413,3419,3282,2811,2624,2203,2058,2036,1873,1755,2021,2202
Ozegna,1158,1130,1115,1268,963,856,823,891,959,849,988,1104,1157
Palazzo Canavese,1026,920,1093,1090,1122,1102,897,943,889,865,877,822,801
Pancalieri,2721,2804,2770,2469,2416,2280,2180,2186,2060,1831,1830,1861,1797
Parella,493,530,523,513,516,456,425,399,488,499,502,476,484
Pavarolo,678,648,620,641,533,488,491,468,409,386,351,616,836
Pavone Canavese,2576,2608,2927,3097,3301,3315,2170,1992,2074,2841,3096,3972,4060
Pecco,487,504,514,463,508,443,366,326,281,249,232,242,252
Pecetto Torinese,1532,1562,1640,1709,1537,1333,1320,1334,1510,1423,1892,3107,3438
Perosa Argentina,2583,2682,2954,3040,3256,3296,3619,4020,4693,4524,4528,4324,3929
Perosa Canavese,751,846,827,707,760,690,527,491,457,410,424,434,473
Perrero,3377,3391,3206,3048,2739,2767,2375,2247,2153,1746,1331,1058,902
Pertusio,1045,1170,1167,1040,847,921,836,821,722,706,676,626,652
Pessinetto,772,811,879,1035,1010,1038,904,1158,989,812,757,743,667
189 Pianezza,2124,2406,2508,2434,2574,2652,2977,2994,3583,4543,8743,10140,11416
190 Pinasca,3051,3220,3524,3469,3029,3412,2582,2617,2698,2712,2862,2861,2836
Pinerolo,15801,18698,19250,19864,20469,20459,22420,21600,24595,29557,37881,36340,35331
Pino Torinese,1889,2150,2088,2401,2394,2313,2267,2218,2598,3155,7016,7701,8428
Piobesi Torinese,2352,2402,2620,2309,2214,2148,1953,1894,1919,1865,2177,2814,2838
Piossasco,3760,3914,4148,4002,4004,3988,3687,3572,3839,4328,9803,15443,15554
Piscina,2457,2312,2134,1676,1607,1574,1646,1623,1718,1772,2311,2647,2936
Piverone,1762,1829,1851,1486,1425,1390,1312,1274,1330,1356,1267,1187,1144
Poirino,6578,6832,7068,6551,6619,8011,5764,5691,5573,5413,6233,7830,8750
Pomaretto,934,798,757,717,807,758,1052,1183,1035,1026,1258,1243,1128
PontCanavese,4765,4830,5516,5866,5386,5014,5762,5472,5689,5281,4912,4375,3879
Porte,912,942,949,824,711,796,826,862,990,913,969,956,936
Pragelato,1953,1836,1872,1785,1743,1465,1129,1085,917,753,530,485,454
Prali,1281,1334,1269,1155,1053,947,829,870,828,695,516,414,350
Pralormo,1550,1543,1605,1636,1669,1724,1548,1392,1303,1067,1189,1372,1616
204 Pramollo,1532,1524,1350,1472,1352,1167,1002,969,847,703,502,358,285
205 Prarostino,1778,1852,1771,1621,1361,1389,1268,1216,1142,1003,906,945,1054
