City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Bagno di Romagna,6924,7583,8355,9601,10227,10820,10806,10735,10556,8735,6684,6353,6254
BellariaIgea Marina,2921,3102,3349,3807,4377,4906,5950,6116,7290,9443,11281,12350,12813
Bertinoro,6467,6624,6941,7786,8220,8921,9232,9341,9113,8408,7795,8070,8601
Borghi,2043,2278,2376,2729,3085,3475,3425,3494,3537,2893,1925,1852,1793
Castrocaro Terme e,4286,4463,4441,4829,5024,5290,5435,5477,5583,4887,4399,5005,5331
Cattolica,2106,2266,2512,3619,4588,5097,6199,6491,8686,12969,15623,15599,15115
Cesena,36269,38528,40873,45308,49197,53949,60791,61167,70390,79704,86584,89455,88487
Cesenatico,5593,6151,6615,7660,8996,9945,10865,11646,13487,15878,18805,20116,20390
Civitella di Romagna,4888,5237,5478,6603,6972,7322,7810,8178,7947,5983,4547,4000,3778
Coriano,5182,5448,5777,6574,7158,7781,7508,7573,6816,5966,5134,6104,7385
Dovadola,2452,2803,2797,3463,3718,4084,3984,4008,3682,2460,1766,1672,1563
Forlì,37477,38639,40915,43321,45723,51555,60140,65683,77508,91945,104971,110806,109541
Forlimpopoli,5039,5205,5550,5795,5864,6187,6440,6696,7324,8525,10229,11173,11343
Galeata,3422,4009,4076,4924,5140,5321,4642,4511,4217,3282,2397,2388,2237
Gambettola,1786,1958,2078,2327,2722,3071,3228,3297,4057,5111,6471,8546,9087
Gatteo,2943,3110,3313,3638,3692,3796,3773,3853,3943,4072,5020,5431,5879
Gemmano,2009,2062,2212,2191,2107,2278,2231,2183,2181,1725,1173,970,1012
Longiano,3327,3619,3595,3994,4406,4343,4328,4381,4331,4022,4181,4426,4699
Meldola,7430,7798,8149,9312,9562,10131,10666,10961,11261,9858,8892,9122,9057
Mercato Saraceno,5660,6527,8785,8407,9359,9630,9747,10238,10275,8028,5755,5874,6051
Misano Adriatico,2493,2736,2899,3454,3793,4024,4216,4224,4502,5202,6349,7898,8831
Modigliana,6078,6842,7050,8186,9160,9352,9249,8823,8079,5984,4898,4924,4836
Mondaino,1584,1789,1945,2125,2334,2317,2350,2433,2547,1962,1534,1469,1376
Monte Colombo,2127,2299,2345,2625,2515,2491,2588,2488,2377,2066,1659,1479,1710
