City,1,2,3,4,5,6,7,8,9,10,11,12,13
Pero,488,602,658,783,959,937,2002,2107,2614,6370,10030,10781,10667
Peschiera Borromeo,2696,2928,2941,2873,3607,5328,3087,3219,3759,4892,8053,13353,18539
Pessano con Bornago,2111,2250,2351,2702,2660,2541,2581,2694,3056,3518,4210,4608,6773
Pieve Emanuele,1192,1255,1267,1167,1243,1283,1318,1325,1454,1424,3500,8768,15634
Pieve Fissiraga,1472,1481,1356,1317,1176,1267,1134,1093,1190,897,827,808,871
Pioltello,2724,2971,3025,3215,3595,3626,4561,5194,6401,13803,28566,30098,34165
Pogliano Milanese,1533,1466,1604,1786,1989,2038,2504,2506,3132,4090,5418,6720,7382
Pozzo d'Adda,1166,1295,1500,1647,1748,1690,1549,1491,1598,1732,1868,2328,2928
Pozzuolo Martesana,2493,2712,3038,3207,3230,3193,3518,3587,4133,4619,4959,5535,6050
Pregnana Milanese,1128,1145,1288,1628,1802,1899,2075,2106,2440,2924,4032,5438,5835
Renate,1168,1242,1378,1524,1569,1575,1669,1783,2019,2249,3061,3280,3425
Rescaldina,1611,1701,1904,2719,3683,4067,5068,5367,6546,8033,10974,11474,11768
Rho,6891,7390,7835,9850,12844,14264,18647,19823,24428,34231,47301,50666,51848
Robecchetto con,1645,1808,2001,2035,2509,2706,2420,2349,2733,3126,3454,3722,3924
Robecco sul Naviglio,2826,3049,3321,3937,4135,4061,3852,3688,4013,4111,4128,4567,5163
Rodano,1269,1250,1303,1281,1338,1233,1318,1347,1463,1166,1297,2396,4558
186 Roncello,784,950,935,1074,1266,1332,1235,1225,1196,1211,1293,1476,1964
Ronco Briantino,747,802,878,1088,1247,1299,1468,1512,1689,1579,1691,1816,2281
Rosate,2596,2513,2550,3065,3234,3199,3014,2967,3254,2988,3099,3242,3742
Rozzano,1278,1419,1472,1686,2483,2152,2390,2534,2701,6313,32915,38230,37660
Salerano sul Lambro,1087,1139,1158,1195,1288,1187,1185,1117,1317,1260,1307,1549,1706
San Colombano al Lam,7082,7032,6932,7244,7307,7580,8058,8061,8175,7779,7777,7145,6970
San Donato Milanese,1210,1229,1371,1582,2044,2259,2450,2636,2667,10296,26872,31962,31331
San Fiorano,1691,1579,1569,1615,1634,1642,1668,1664,1628,1461,1357,1525,1619
San Giorgio su,1349,1414,1520,2204,2933,3301,3720,3881,4711,5454,6044,6053,6234
