City,1,2,3,4,5,6,7,8,9,10,11,12,13
Vilminore di Scalve,1912,2074,2145,2147,2330,2334,2096,1911,2140,2166,1810,1554,1510
Zandobbio,1198,1229,1294,1541,1700,1758,1938,1962,2003,2230,2187,2080,2039
Zanica,1987,2182,2153,2280,2671,2916,3228,3418,3915,4325,4549,5119,5866
Zogno,4171,4513,4995,5802,6790,6854,6811,6260,7401,8211,8674,8531,8724
Acquafredda,769,863,921,1114,1221,1197,1238,1252,1326,1177,1083,1173,1222
Adro,2224,2334,2534,3087,3418,3669,4111,4254,4746,5013,5586,5809,5846
Agnosine,1103,1116,1105,1154,1209,1170,1225,1163,1213,1531,1647,1691,1717
Alfianello,1961,2167,2065,2153,2314,2425,2589,2586,2658,2161,2114,2166,2209
Anfo,774,880,798,683,1187,785,674,670,632,582,539,480,429
Angolo Terme,1406,1494,1569,1747,2014,2182,2244,2300,2576,2634,2555,2525,2507
Artogne,1543,1564,1679,1823,2100,2063,2130,2218,2572,2636,2670,2823,2982
Azzano Mella,932,1036,1104,1230,1329,1502,1719,1894,2063,1645,1411,1463,1483
Bagnolo Mella,3080,3424,3446,4352,5257,6062,7540,7967,9650,9602,10319,10738,10819
Bagolino,4009,4165,4270,4570,4862,5003,5104,5035,5295,4930,4298,4209,4062
Barbariga,1460,1615,1607,1954,2168,2341,2411,2368,2599,2031,1844,1894,1927
Barghe,665,625,672,613,684,736,725,761,827,846,863,903,1077
Bassano Bresciano,1197,1271,1136,1171,1302,1389,1580,1715,1848,1488,1439,1447,1466
Bedizzole,3548,3683,3701,4364,4574,5011,5248,5040,5703,5746,6279,7289,8196
Berlingo,846,924,910,1134,1237,1250,1235,1327,1639,1488,1480,1595,1682
Berzo Demo,1115,1218,1131,1165,1311,1362,1424,1500,1787,1855,1849,1909,1867
Berzo Inferiore,601,627,661,770,886,877,955,1028,1359,1420,1581,1770,1993
Bienno,1726,1814,1900,2105,2356,2474,2580,2460,3100,3235,3427,3468,3517
Bione,1090,1123,1189,1269,1330,1394,1296,1258,1151,1137,1146,1245,1299
Borgo San Giacomo,4459,4771,4673,5359,5745,5809,5946,6053,6312,5004,4510,4276,4333
Borgosatollo,1557,1682,1886,2177,2510,2721,3371,3681,4230,5009,5948,6813,7289
Borno,1424,1445,1514,1634,1855,1768,1971,2152,2462,2480,2628,2754,2781
Botticino,2598,2755,2775,3392,3933,4196,4737,5111,5626,6210,7422,8954,9624
Bovegno,2047,2171,2226,2382,2727,2820,2705,2642,3147,3334,2737,2474,2288
Bovezzo,706,670,715,893,1024,1088,1475,1524,1788,1815,3413,6106,7254
Brandico,605,708,708,854,1075,1117,1086,1148,1281,984,804,841,846
Braone,473,482,482,483,495,502,482,480,580,606,532,591,586
Breno,2838,3252,3410,3195,3862,3656,3651,3624,4603,5009,5253,5792,5274
029 Brescia,56878,58539,62899,73033,87210,103636,114607,123332,142059,172744,210047,206661,194502
Brione,484,511,505,542,553,536,592,608,629,482,430,412,464
"Caino """,792,942,970,936,922,948,1001,997,1087,1248,1409,1417,1390
Calcinato,3726,3624,3639,4162,4910,5254,6064,5817,6625,6500,7248,8606,9229
Calvagese della,1654,1673,1703,1916,1967,2138,2106,2000,1956,1933,1767,1866,1993
Calvisano,3519,3789,3647,4333,4843,5547,5592,5864,6902,5886,5925,6508,6809
Capo di Ponte,1897,1831,1936,1975,2158,2116,2151,2264,2595,2511,2439,2378,2399
Capovalle,751,799,810,899,1008,821,815,771,827,753,613,603,493
Capriano del Colle,1177,1320,1350,1705,1866,2062,2410,2489,2992,2799,2514,2838,3451
Capriolo,1909,2040,2180,2942,3394,3466,3994,4233,4902,5553,6379,7182,7669
Carpenedolo,5156,5324,5140,5665,6168,6276,6848,6798,7398,7346,8350,8996,9450
Castegnato,1490,1514,1496,2022,2525,2910,3201,3334,3869,4022,4165,4381,4980
Castelcovati,1308,1430,1463,1620,1785,1836,2025,2109,2491,2635,3230,4456,4995
Castel Mella,877,883,1008,1159,1375,1689,2192,2320,2880,2877,3195,4512,5786
Castenedolo,3401,3504,3458,3839,4291,4645,5262,5827,6950,7023,7564,8232,8259
Casto,1079,1057,1116,1136,1133,1136,1185,1168,1279,1352,1528,1597,1659
Castrezzato,2329,2352,2403,2877,3064,3138,3138,3314,3653,3587,3929,4395,5042
Cazzago San Martino,3131,3420,3615,4111,4536,4835,5360,5592,6467,6694,7358,8193,8863
Cedegolo,900,890,1027,1107,1351,1692,1490,1502,1751,1765,1730,1496,1334
048 Cellatica,1557,1588,1572,1941,2040,2291,2530,2747,3137,3231,3414,3778,4637
049 Cerveno,648,639,727,835,883,855,806,774,787,708,610,598,617
Ceto,978,992,1059,1166,1172,1118,1161,1143,1202,1265,1417,1608,1746
Cevo,1155,1241,1355,1484,1562,1676,1688,1637,1765,1797,1614,1259,1151
Chiari,9203,9515,9815,10749,12489,12373,13494,13880,15768,15332,16424,16476,17075
Cigole,1331,1431,1412,1584,1673,1793,1926,2005,2121,1541,1382,1430,1419
Cimbergo,869,896,933,1004,1026,1002,890,857,897,884,749,666,612
Cividate Camuno,772,839,911,1083,1204,1299,1365,1374,1779,2137,2312,2534,2576
Coccaglio,2391,2353,2307,2698,3037,3171,3488,3662,4119,4157,4659,6028,6501
Collebeato,1162,1169,1179,1339,1536,1716,1998,1931,2362,2359,3030,3605,4193
Collio,2545,2623,2649,3003,2978,3120,3093,2936,3236,3074,2690,2411,2271
Cologne,1894,1952,1953,2239,2476,2734,3080,3119,3786,4078,4450,5094,5683
ComezzanoCizzago,1313,1276,1329,1856,1896,2138,2329,2610,2996,2085,1848,2057,2266
