City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Pescosansonesco,1513,1578,1559,1883,1615,1623,1523,1589,1520,1171,810,688,574
Pianella,5852,6421,6385,7085,7263,7080,7672,8234,8547,7570,6523,6704,7117
Picciano,1262,1295,1322,1410,1612,1663,1689,1800,1881,1749,1530,1434,1403
Pietranico,1179,1315,1270,1457,1512,1446,1526,1530,1450,1341,873,777,691
Popoli,6178,6634,7178,7565,7988,7496,7788,8477,8010,6951,5549,5790,5755
Roccamorice,1796,1716,1725,2241,2489,2128,2356,2554,3080,2142,1248,1155,1046
Rosciano,2853,2919,2669,3122,3107,3356,3710,3769,3936,3216,2866,2872,3030
Salle,1937,1944,1494,1709,1620,1216,1159,1177,1117,802,450,426,414
Sant'Eufemia a,1629,1712,1852,2020,2207,2090,1898,1778,1453,923,633,474,406
San Valentino in,1783,1909,1891,2468,3063,3122,3176,3358,3598,2749,2077,1852,1911
Scafa,1774,1899,1880,2455,3046,3106,3158,3340,3491,3904,3604,3692,3863
Serramonacesca,1645,1628,1601,1795,1898,1690,1756,1718,1794,1574,1143,928,717
Spoltore,4461,4376,4511,5245,5348,5816,5977,6363,6781,7439,8560,10552,12930
Tocco da Casauria,4833,4910,5011,5875,5840,5319,4984,5197,5362,3448,3054,3080,3044
Torre de' Passeri,2027,2228,2624,3269,3623,3721,4016,4091,4259,3816,3274,3209,3299
Turrivalignani,674,746,752,992,1112,1129,1167,1171,1330,1008,834,819,902
Vicoli,938,994,926,1029,1050,1011,1078,1118,1159,1011,741,546,453
Villa Celiera,1022,1149,1127,1360,1413,1324,1507,1560,1754,1487,1216,1034,987
001 Altino,1728,1823,1831,2262,2649,2839,2918,2958,2803,2734,2377,2480,2492
Archi,3048,3150,2964,3233,3498,3630,3300,3467,3292,2773,2503,2525,2392
Ari,1899,1885,1988,2442,2650,2708,2466,2574,2605,2001,1691,1546,1413
Arielli,1174,1231,1320,1411,1530,1479,1524,1584,1470,1299,1252,1307,1265
Atessa,9282,9613,10154,10905,10050,10030,10025,10596,10903,9807,9276,10130,10215
Bomba,3188,3089,3319,3427,3162,3244,3030,2884,2676,2123,1390,1232,1097
Borrello,1744,1913,2057,1434,1485,1358,1271,1239,1111,1011,807,636,520
Bucchianico,3965,4214,4383,5242,5253,5174,5545,5817,6142,5092,4234,4368,4805
Canosa Sannita,1434,1419,1521,1673,1730,1889,2053,2120,2150,1897,1665,1599,1586
Carpineto Sinello,1501,1550,1334,1609,1550,1591,1505,1597,1638,1320,979,930,818
Carunchio,2521,2575,2588,1669,1475,1537,1541,1623,1807,1573,1180,1000,876
Casacanditella,1638,1527,1578,1798,1775,1861,1986,2070,2206,1838,1463,1424,1415
Casalanguida,2825,3063,3264,3109,3010,2322,2233,2230,2270,1781,1446,1311,1197
Casalbordino,4034,4780,5035,5672,6105,6766,7011,7116,6316,5907,6177,6477,016
Casalincontrada,1891,1980,2020,2515,2701,2537,2618,2752,3045,2699,2362,2510,2726
Casoli,5970,6088,6109,7301,7892,7659,8013,8319,8134,7377,6324,6174,6116
Castel Frentano,4763,5212,5629,4790,5314,5214,5308,5146,5369,4907,3885,3841,3917
