City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Roscigno,1250,1251,1321,1378,1385,1303,1437,1547,1677,1601,1317,1219,1147
Rutino,1319,1424,1577,1608,1539,1521,1558,1589,1680,1583,1169,1036,986
Sacco,1662,1757,1780,2123,2305,2191,1703,1702,1792,1688,1235,1042,905
Sala Consilina,7498,8181,6018,6381,6023,6153,8943,9020,10688,10944,11427,12215,12772
Salento,1352,1268,1239,1150,1030,1043,1202,1352,1667,1977,1953,2024,2136
Salerno,26681,27579,30929,42466,46235,53785,61141,67186,90970,117363,155496,157385,148932
Salvitelle,1253,1306,1370,1770,1097,1350,1510,1468,1306,1278,1135,952,927
San Cipriano,3874,3590,4023,3830,3819,3731,3905,4094,4165,3877,3684,4265,4883
San Giovanni a Piro,3473,3493,3603,2918,3299,3452,2996,3121,3565,3693,3611,4120,4414
San Gregorio Magno,5010,4796,4575,3862,3879,4079,4726,4847,5186,4798,4624,4702,4650
San Mango Piemonte,810,843,903,1121,1123,1102,1190,1226,1423,1276,1153,1317,1763
San Marzano sul Sarno,2815,3200,3312,3479,4512,5107,5574,5854,7066,7684,8099,8961,9556
San Mauro Cilento,1257,1301,1398,1193,1345,1189,1148,1219,1307,1290,1300,1159,1079
San Mauro la Bruca,1022,1082,1066,1017,906,922,916,1029,1188,1196,1168,1027,939
San Pietro al Tanagro,2742,2775,2481,1823,1619,1543,1659,1734,1737,1597,1562,1593,1686
San Rufo,3062,2892,2619,2071,1838,1813,2042,2329,2579,2280,1991,1860,1919
Santa Marina,1723,1674,1497,1302,1606,1690,1901,2104,2437,2610,3038,3227,3285
Sant'Angelo a Fasanella,1725,1892,1968,1949,1496,1545,1601,1658,1677,1631,1468,1131,989
129 Sant'Arsenio,4213,4366,3749,3321,3253,3274,3343,3535,3461,3081,3027,3252,3099
Sant'Egidio del Monte,3001,2973,3413,3487,3572,3751,4289,4721,5904,6256,7098,7548,8188
Santomenna,1328,1444,1472,1543,1350,1131,1288,1297,1359,1197,1080,982,969
San Valentino Torio,4084,4077,4251,4412,4471,4576,4809,5126,6568,6772,6936,7615,8203
Sanza,3139,3302,3256,2438,2145,2175,2439,2827,3295,3253,3295,3206,3071
Sapri,2201,2203,2920,3605,3897,4300,4505,4608,5825,6925,7430,7305,6961
Sarno,15421,15561,16912,19192,20528,20381,20989,21998,26469,30256,30663,30479,31509
Sassano,4713,4771,4354,3768,3874,3965,5104,5189,5846,5743,5444,5463,5337
Scafati,8833,8688,9074,11285,11543,12573,15105,16037,20556,23254,25758,34061,40710
Scala,1300,1402,1401,1136,1246,1172,1251,1326,1584,1680,1456,1419,1455
Serramezzana,621,619,636,709,686,691,586,632,672,667,539,469,441
Serre,2887,2941,2897,2907,3097,3005,3078,3318,4373,4025,3991,3712,3833
Sessa Cilento,2920,3168,3140,3130,2758,2425,2408,2540,2578,2340,2036,1701,1628
Siano,2922,3417,3576,3955,4518,4723,5073,5097,6036,6905,6932,7834,9265
Sicignano degli,4962,5014,4932,4396,3593,3752,3930,4226,4819,4750,4016,3824,4018
Stella Cilento,1663,1832,1870,2012,2017,1816,1580,1427,1588,1419,1133,1011,908
Stio,1506,1529,1570,1578,1594,1700,1664,1804,1853,1601,1300,1145,1169
Teggiano,6903,7523,7617,5095,4908,5960,7943,8365,9223,8780,8184,8003,8582
147 Torchiara,1158,1508,1384,1358,1354,1419,1428,1501,1542,1526,1140,1188,1360
Torraca,1563,1721,1526,1593,1626,1545,1238,1248,1357,1233,1062,1158,1193
Torre Orsaia,2881,2923,2899,2995,2993,2733,2559,2655,2804,2778,2628,2655,2718
Tortorella,1101,1128,1152,1318,1266,1080,888,727,963,901,853,783,717
Tramonti,4724,4848,5097,5252,5173,5438,5445,5666,6226,5693,5117,4205,3918
Trentinara,1288,1444,1551,1419,1390,1475,1570,1643,1817,1779,1656,1544,1781
Valle dell'Angelo,1392,1579,1644,1152,1083,918,759,823,797,773,661,623,545
Vallo della Lucania,5416,5253,5130,5092,5120,5422,5855,6250,6654,7045,7415,7950,8142
Valva,2028,2104,1941,1855,1681,1764,1851,1973,2213,2160,1991,1854,1923
Vibonati,3285,3298,3140,3966,4010,4221,3053,2887,2953,2864,2906,2954,3040
Vietri sul Mare,8372,8641,8657,8288,7986,8680,9425,9701,11911,11273,9643,10059,9401
