City,1,2,3,4,5,6,7,8,9,10,11,12,13
Arluno,3082,3097,3102,3661,4319,4623,5551,5674,6293,7060,8016,8547,8922
Assago,839,863,985,1054,1162,1121,1146,1169,1298,1068,1135,2410,6332
Bareggio,2728,2858,3044,3710,4476,4496,4751,4793,5304,6883,9884,11826,14300
Barlassina,935,1046,1102,1396,1938,2098,2448,2671,3162,3833,5325,5625,5744
Basiano,926,1052,1122,1233,1303,1312,1239,1150,1157,1089,1115,2006,2590
Basiglio,746,709,600,616,594,631,628,754,843,743,447,808,6552
Bellinzago Lombardo,1331,1452,1451,1509,1757,1601,1582,1552,1772,1907,1827,2557,3102
Bellusco,1522,1714,1843,2376,2714,2917,3135,3141,3623,3797,4785,5715,5998
Bernareggio,1830,2162,2367,3083,3598,3859,4396,4429,4853,4883,5510,6018,6898
Bernate Ticino,1415,1397,1698,1826,1871,1896,1897,1984,2066,2253,2441,2563,2758
Bertonico,1914,2084,1977,2126,2113,2257,2155,2124,2216,1699,1212,1143,1116
Besana in Brianza,5515,6167,7010,8340,9059,8903,9080,9243,10501,10512,11437,11822,12338
022 Besate,1854,1839,1760,1723,1791,1909,1697,1631,1756,1639,1497,1501,1507
Biassono,2017,2112,2242,2904,3470,3877,4562,4738,5296,6070,7629,8621,10017
Binasco,1378,1393,1551,2013,2380,2337,2716,2740,3293,4277,5666,5711,6437
Boffalora d'Adda,708,748,825,873,876,907,887,922,950,982,841,849,931
026 Boffalora sopra Ticino,1648,1671,1769,2008,2325,2294,2528,2547,2871,3151,3615,3843,4125
Bollate,4680,5138,5346,5700,6814,6921,9013,9635,11932,24073,42770,42298,42923
Borghetto Lodigiano,5494,5769,5873,5854,5620,5582,5242,4911,4791,4164,3592,3494,3440
Borgo San Giovanni,1353,1332,1402,1293,1150,1261,1155,1134,1204,930,929,1149,1245
BovisioMasciago,2022,2133,2256,2984,3382,3781,5364,5792,7115,8923,11082,11089,11994
Brembio,3017,3187,3126,3226,3342,3430,3239,3092,3455,3035,2571,2507,2298
Bresso,1496,1578,1728,2039,2504,2555,3615,3822,4575,11655,32043,32650,30119
Briosco,2450,2659,2879,3103,3244,3110,3145,3178,3524,4091,4229,4850,5252
Brugherio,3800,3935,4283,5136,6180,6794,8776,9747,11730,15263,25369,28712,29849
