City,1,2,3,4,5,6,7,8,9,10,11,12,13
Gropparello,4186,4433,4442,5167,5765,6552,6628,6755,5940,4757,3348,3038,2642
A,4439,4742,4896,5529,5902,6417,6357,6441,6086,5259,4163,4149,4235
Monticelli d'Ongina,6483,7199,6757,7132,7649,7424,7023,6813,6750,6562,6240,5846,5392
Morfasso,4107,4116,4342,4599,5440,5175,4531,4686,4816,3730,2599,2178,1737
Nibbiano,4236,4705,4810,5126,5195,5562,5245,4985,4342,3600,3027,2678,2449
Ottone,4950,4681,4458,4339,4124,3835,3533,3357,2932,2367,1628,1105,891
Pecorara,2919,2840,2818,3033,3177,3452,3860,4121,3882,2817,1971,1446,1086
Piacenza,40582,45707,43687,45508,51721,57233,63937,64210,72856,88541,106841,109039,102268
Pianello Val Tidone,3487,3762,3735,4093,4305,4487,4450,4522,3931,3334,2824,2473,2303
Piozzano,2014,2167,2146,2576,2729,2813,2790,2795,2434,1714,1190,858,750
Podenzano,3483,3745,3858,4023,4240,4550,4641,4683,5337,5173,5431,5997,6603
Ponte dell'Olio,3656,3938,4200,4521,5036,5583,5982,6019,6098,5441,5011,4937,4827
Pontenure,3145,3304,3385,3529,3861,4371,4484,4577,4825,4653,4951,5161,5042
Rivergaro,3721,4050,4362,4773,5129,5303,4963,4888,4947,4298,3864,4097,4777
Rottofreno,3073,3388,3395,4121,4582,4968,5243,5346,5638,5786,6074,6969,7835
San Giorgio Piacentino,3808,4099,4347,4955,5469,6017,5700,5572,5826,4883,4940,4485,4692
San Pietro in Cerro,2215,2328,2217,2254,2412,2544,2447,2455,2320,2092,1475,1186,1001
Sarmato,2551,2838,2810,3123,3326,3361,3201,3079,3041,2753,2640,2523,2583
Travo,3727,3909,4106,4218,4644,4943,5004,5146,4646,3787,2757,2200,1978
044 Vernasca,4460,4948,5309,5423,6116,6533,6694,6771,6167,5041,3563,3022,2665
Vigolzone,2801,3234,3336,3517,3688,4135,3966,4034,4022,3762,3187,3245,3426
046 Villanova sull'Arda,2828,3135,2945,3213,3284,3514,3497,3488,3573,3013,2531,2199,2012
