City,1,2,3,4,5,6,7,8,9,10,11,12,13
Valmorea,838,859,908,1231,1214,1285,1288,1210,1320,1599,2031,2134,2342
Val Rezzo,252,265,273,341,327,350,348,313,302,318,295,256,259
Valsolda,1584,1498,1629,1592,1842,1931,1762,1705,1812,1922,2296,2094,1915
Varenna,1129,1005,996,1283,1246,1023,956,879,939,919,812,799,823
Veleso,651,616,673,704,751,733,660,667,609,464,377,284,235
Vendrogno,1102,1137,1163,1095,1079,947,938,934,786,559,428,337,320
Veniano,634,716,783,689,798,870,828,807,889,1008,1339,1829,2144
Vercana,1033,1003,988,788,1017,788,740,756,709,710,717,676,689
240 Verderio Inferiore,861,986,1059,1234,1370,1297,1332,1343,1396,1369,1327,1461,1745
Verderio Superiore,856,936,985,1182,1306,1206,1263,1220,1140,1067,1038,1305,1660
Vertemate con,1565,1597,1731,1648,1508,1663,1555,1607,1819,2176,2540,3031,3406
Vestreno,451,454,509,494,480,479,443,443,428,372,339,308,268
Viganò,857,844,952,977,1049,921,914,870,1027,1060,1122,1263,1572
Villa Guardia,2109,2393,2611,2615,2575,2767,3126,3221,3750,4264,5457,5964,5952
Zelbio,450,421,387,368,380,420,421,402,383,332,259,209,182
Albaredo per San,389,441,421,535,533,547,544,562,631,637,487,187,473
Albosaggia,1888,2023,2343,2623,3030,2931,2824,2891,3043,3150,3104,3123,3074
Andalo Valtellino,364,414,460,435,479,437,433,420,409,430,404,402,481
Aprica,973,993,1023,1052,1280,1170,1203,1103,1278,1214,1272,1516,1627
Ardenno,2014,2148,2143,2342,2537,2849,2597,2627,2770,2861,2774,2937,3018
Bema,253,300,323,417,433,441,389,376,394,349,220,198,149
Berbenno di Valtellina,2668,3045,3224,3304,3544,3291,3156,3265,3411,3411,3628,4033,4135
Bianzone,1450,1551,1726,1763,1771,1554,1609,1572,1524,1452,1282,1308,1362
Bormio,1714,1806,1878,1953,2126,2169,2359,2276,2733,3293,3905,4089,4104
Buglio in Monte,893,1121,1162,1312,1496,1566,1574,1483,1792,1822,1986,2046,2094
Caiolo,887,1087,1256,1330,1416,1383,1257,1160,1101,1025,948,947,903
Campodolcino,1616,1635,1763,1512,1724,1713,1751,1675,1673,1737,1569,1224,1108
Caspoggio,529,590,639,804,874,949,999,1048,1298,1511,1589,1543,1603
Castello dell'Acqua,1031,1151,1190,1244,1335,1305,1245,1237,1174,1041,843,776,740
Castione Andevenno,1339,1440,1660,1818,1785,1731,1656,1675,1617,1514,1519,1571,1585
Cedrasco,268,362,415,457,438,447,439,428,448,455,474,501,497
Cercino,614,628,675,742,701,854,763,774,754,767,583,521,647
Chiavenna,4049,4124,4648,4732,4547,4815,5295,5379,6038,6211,7158,7696,7365
Chiesa in Valmalenco,1276,1453,1564,1714,1972,2020,2198,2204,2464,2685,2794,2836,2807
Chiuro,1527,1679,1733,1692,1731,1771,1886,1811,1819,1793,2101,2410,2427
Cino,532,541,607,621,675,668,588,586,596,444,379,361,333
Civo,1926,2102,2155,2226,1990,2368,2048,1817,1649,1519,1240,1096,1011
Colorina,822,939,1005,1258,1537,1543,1553,1433,1521,1514,1590,1557,1480
Casio Valtellino,1692,1880,2180,2255,2460,2971,2927,2904,3194,3505,4413,4757,4990
Dazio,413,412,434,432,459,527,504,360,374,351,297,323,319
Delebio,1437,1613,1670,1745,1902,1827,1668,1685,2010,2166,2369,2655,2755
Dubino,599,648,813,989,1209,1128,1423,1520,1694,2076,2492,2841,3000
Faedo Valtellino,373,363,436,514,539,538,539,538,596,616,575,580,577
Forcola,744,795,914,965,1169,1208,1295,1247,1273,1252,1112,1037,953
Fusine,645,772,816,893,975,906,836,847,843,848,765,705,652
Gerola Alta,1074,1076,927,664,1155,1124,1089,1052,1376,1203,431,364,267
Gordona,1182,1320,1314,1524,1514,1376,1409,1395,1544,1459,1503,1621,1637
Grosio,2628,2813,3195,3873,4227,4219,3978,4356,4495,4598,4676,4781,4966
034 Grosotto,2061,2130,2203,2391,2404,2344,2148,2247,2289,2238,2117,1862,1685
Lanzada,858,959,1067,1135,1415,1377,1254,1250,1536,1784,1729,1657,1520
Livigno,792,834,874,1025,1143,1215,1326,1503,1714,2032,2737,3396,4200
Lovero,1095,1047,1121,1161,1061,1081,932,862,837,811,730,707,686
Madesimo,970,500,542,405,443,443,437,435,533,524,676,679,631
Mantello,309,340,367,443,503,535,501,444,522,653,642,723,670
Mazzo di Valtellina,1285,1375,1503,1296,1333,1357,1106,1132,1052,972,890,950,1010
Mello,1200,1268,1262,1567,1657,1569,1521,1359,1300,1272,1145,970,965
Menarola,342,424,416,354,330,317,313,277,271,189,154,88,49
Mese,422,472,519,515,610,783,811,914,859,907,966,1205,1443
Montagna in Valtel,1776,2085,2193,2539,2732,2612,2409,2353,2452,2464,2551,2958,3031
Morbegno,4067,4023,4176,4614,4904,5187,5907,5988,6752,7531,8831,10124,10765
Pedesina,203,218,237,263,281,231,159,125,154,148,59,50,1617
