City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Amantea,4130,4551,4649,5851,6777,7835,8338,8738,10792,10687,10623,11198,11913
Amendolara,1464,1442,1689,2294,2477,2671,2415,2836,3481,3280,3107,3053,3190
Aprigliano,5053,4868,5039,5161,4993,4665,4793,4854,5045,5009,4062,3347,3031
Belmonte Calabro,3649,3847,3979,4910,5100,5428,5154,4904,4343,3376,3041,3123,3125
Belsito,1071,1261,1280,1355,1426,1550,1181,1298,1371,1169,934,919,901
Belvedere Marittimo,4794,4964,5334,5899,6506,7118,7542,7859,9032,8829,8339,8821,8914
Bianchi,1416,1717,1852,1706,2043,1722,2034,2040,2454,2506,1997,1693,1629
Bisignano,4182,4450,4388,5013,4797,6135,7352,7063,8399,8492,8784,10073,10304
Bocchigliero,3603,3750,3900,3877,3934,3648,3596,3746,4198,4190,3848,3361,3026
Bonifati,2973,3568,3689,4061,4247,4299,4471,4457,4675,4133,3751,3757,3540
Buonvicino,2421,2340,2352,2550,2855,2814,3042,3363,3680,3533,3296,3095,3033
Calopezzati,1184,1245,1492,1374,2143,1915,1912,1525,1786,1584,1361,1500,1525
Caloveto,634,594,966,1210,1209,1332,1097,1120,1456,1721,1847,1866,1621
Campana,2388,2276,2369,2712,2970,3011,3488,3612,4301,4313,3516,3496,3244
Canna,1572,1646,1707,1455,1308,1375,1505,1641,1695,1508,1482,1258,1053
Cariati,2246,2452,2687,3086,3233,3374,4117,4074,5516,7094,8515,10089,9221
Carolei,2538,2816,2843,3415,3786,3301,3482,3665,3931,3080,2563,3058,3536
Carpanzano,1746,1708,1690,1760,2072,2035,1471,1371,1524,1188,813,645,522
Casole Bruzio,1440,1307,1686,1349,1483,1357,1336,1357,1492,1488,1464,1755,2099
Cassano allo lonio,8890,8749,8966,8526,8552,10003,10823,11428,13669,15179,17449,18613,18564
Castiglione Cosentino,1246,1380,1510,1648,1567,1485,1717,1823,2011,2021,1786,1946,2703
Castrolibero,1263,1364,1456,1812,2129,2063,2116,2261,2587,2051,2570,7228,10236
Castroregio,1396,1490,1612,1478,1405,1364,1570,1615,1533,1396,1089,793,631
Castrovillari,7846,9009,10649,9945,9709,10225,12009,11943,13810,14950,17331,20452,23249
Celico,2640,2636,2961,3051,3061,3167,3167,3168,2981,3092,3039,3068,3154
Cellara,1344,1155,1225,1019,1158,1299,966,885,958,726,583,520,551
Cerchiara di Calabria,2376,2586,3075,3607,3615,4144,4046,4292,4589,4354,3836,3458,3106
Cerisano,2164,2349,2376,3048,2530,2341,2544,2696,2765,2492,2428,2671,3138
Cervicati,1282,1849,1618,1549,1400,1245,1506,1531,1576,1427,1113,1056,1076
Cerzeto,2659,2861,2737,2613,2642,2450,2538,2620,2895,2441,1944,2418,2245
Cetraro,6093,6520,6114,7791,7676,8002,9249,8395,9338,10052,10239,10775,10437
Civita,2189,2188,2482,2849,2436,2186,2320,2279,2051,1899,1600,1499,1291
Cleto,1548,1462,1466,1697,2087,2174,2469,2709,3363,2492,1771,1444,1469
Colosimi,2003,2011,2121,2114,2258,2159,2096,2043,2486,2228,1696,1519,1507
Corigliano Calabro,10694,10245,12461,15379,16338,16193,15842,16285,21256,24317,30633,34750,35615
Cosenza,18366,16918,17434,20857,23805,30659,35164,40032,57010,78611,102086,106801,86664
Cropalati,1509,1293,1313,1421,2075,1576,1689,1678,2193,1953,1665,1527,1548
Crosia,720,676,818,1027,1535,1574,1521,1671,2286,3133,4633,6406,8209
Diamante,1781,1981,2413,2724,2638,2761,3276,3714,4242,4541,4808,4992,4953
Dipignano,3286,3315,3285,3755,4530,4072,4312,4177,4346,3924,3156,3347,3865
Domanico,1343,1495,1481,1621,1782,1442,1554,1573,1800,1338,1101,943,1006
Fagnano Castello,3672,3614,4142,4813,5013,6044,4908,4556,5387,5008,4806,5206,4690
Falconara Albanese,1568,1726,2005,2323,2092,2003,1951,2061,2372,1986,1510,1420,1434
Figline Vegliaturo,1066,1039,1062,1384,1433,1528,1488,1415,1416,1180,996,1024,1000
Firmo,1538,1837,2001,1971,2077,2248,2318,2488,2612,2700,2471,2532,2725
