City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Anghiari,7162,7015,7317,8219,8390,8560,8517,8382,8528,7028,6002,6078,5877
Arezzo,37100,39054,38795,44027,48170,52340,56886,60284,66511,74992,87330,92105,91626
Badia Tedalda,2343,2611,2770,3502,3736,3732,3669,3485,3290,2718,1918,1564,1390
Bibbiena,5439,5884,6296,7445,8016,9041,10037,10214,10185,9862,10313,10663,10969
Bucine,6851,7525,7387,8254,8719,8966,9256,9232,9376,8105,8009,8451,8746
Capolona,2488,2772,2817,3266,3510,3695,3684,3771,3696,3169,3228,4013,4344
Caprese Michelangelo,2050,2306,2324,2685,3010,3103,3195,3121,3216,2680,2031,1846,1701
Castel Focognano,3182,3495,3590,4223,4691,4721,5027,5003,4718,3783,3412,3259,3343
Castelfranco di Sopra,2846,3166,3174,3447,3475,3697,3379,3268,3234,2741,2245,2331,2657
Castel San Niccolò,5969,5999,5815,7097,7209,7305,7424,7125,6477,4494,3344,3043,2859
Castiglion Fibocchi,1002,1171,1156,1165,1352,1458,1385,1390,1342,1084,1118,1517,1731
Castiglion Fiorentino,12044,13097,12756,13318,13470,15150,13967,14830,14766,11889,10845,11212,11410
Cavriglia,4343,4664,5056,7423,8908,10199,9657,8969,9474,7834,6093,5950,6740
Chitignano,1170,1255,1319,1723,1731,1792,1658,1627,1570,961,841,806,817
Chiusi della Verna,2529,2718,2843,3382,3746,3795,3939,4048,4018,3103,2424,2292,2223
Civitella in Val di,5777,6306,6073,6641,7049,7479,7924,8126,8147,6673,6683,7224,7649
Cortona,25212,26441,26381,29296,29659,30262,30451,31518,31910,26718,22653,22722,22598
Foiano della Chiana,7605,7819,7692,7703,7698,7678,7743,7990,8036,7141,7171,7585,7738
Laterina,2053,2265,2234,2489,2815,3052,3158,3322,4487,4184,3074,3152,3310
Loro Ciuffenna,4957,5688,5457,5958,6273,6222,5795,5616,5203,4337,3651,4095,4452
Lucignano,3925,4181,4091,3973,4111,4193,4223,4305,4250,3526,3223,3248,3349
Marciano della Chiana,2400,2494,2612,2677,2716,2771,2900,3020,2970,2084,2044,2181,2401
Montemignaio,1002,1254,1379,1554,1761,1774,2006,2035,1825,1171,599,514,532
Monterchi,2798,3046,3137,3283,3282,3413,3320,3374,3389,2823,2022,1919,1913
Monte San Savino,7597,8173,7875,8408,8658,9171,9154,9537,9489,7950,7464,7618,7847
Montevarchi,8964,9770,10025,12160,13118,13918,15389,15695,16920,20117,22725,22308,21710
Ortignano Raggiolo,1826,1972,1905,2227,2261,2304,2316,2307,2029,1422,966,818,804
Pergine Valdarno,2124,2399,2262,2568,2816,2948,3046,3054,3099,2827,2563,3026,3182
Pian di Sco,2791,3116,3110,3608,3734,3960,3971,3924,3792,3591,3935,4285,4599
Pieve Santo Stefano,4267,4958,4928,5564,5821,5833,5982,5978,5678,5197,4226,3578,3338
Poppi,6177,6578,6832,7973,8446,8604,9341,9235,9043,7002,5975,5713,5601
Pratovecchio,4972,5125,5318,5733,6141,6497,5544,5695,5195,4025,3218,3028,3068
San Giovanni Valdarno,4454,4648,5616,8207,8957,10019,10422,10631,13314,16519,19760,19516,17732
Sansepolcro,7870,8200,8307,9077,9729,10428,10726,11111,12603,14586,15549,15486,15695
Sestino,2393,2572,2552,3140,3302,3421,3432,3599,3556,2785,1887,1711,1525
Stia,3196,3361,3564,3915,4077,4119,5309,5279,4522,3550,3109,3030,3017
Subbiano,3242,3839,4007,4751,4794,5007,4892,5015,5199,4256,3941,4048,4442
Talla,2513,2741,2692,2932,3061,3184,3013,2984,2687,1961,1370,1279,1237
Terranuova Bracciolini,7182,7844,8124,9390,10539,11378,11561,11655,11921,10076,9379,9943,10392
Abbadia San Salva,3297,3785,3444,4265,4840,5231,6600,6307,7053,8553,8519,7813,7243
Asciano,7249,7235,6743,7679,7727,8427,8809,9268,9734,8070,5867,6019,6210
Buonconvento,3242,3483,3417,3937,3963,4111,4291,4489,4444,3775,3020,3017,3103
Casole d'Elsa,4480,4517,4295,4676,4919,4959,5024,5128,5263,4168,3023,2671,2568
Castellina in Chianti,3635,3973,4112,4744,4886,5004,5119,5159,4886,3647,2917,2681,2508
Castelnuovo Berardenga,7625,7890,7939,8925,9666,9962,10559,10358,9937,7835,5110,5376,6316
Castiglione d'Orcia,3770,4242,4108,4914,5219,5105,5130,5166,5244,4650,3573,3158,2840
Cetona,4216,4342,4340,4572,4734,4736,4870,4773,4866,4290,3397,3156,3028
Chianciano Terme,2419,2526,2626,2886,2987,3079,3438,3677,4548,5489,6788,7285,7445
Chiusdino,3658,4025,4013,4922,5141,5217,4939,4911,4824,4061,2862,2252,1922
Chiusi,4176,4743,5005,5974,6337,6733,7683,8043,8674,8848,8771,9244,9103
Colle di Val d'Elsa,7762,8521,8730,9879,10219,10093,10903,11052,12063,12884,14812,16050,17040
Gaiole in Chianti,4753,5469,5125,5443,5895,5703,5821,5777,5437,3978,2894,2577,2309
Montalcino,7596,8048,7780,8838,9250,9589,10109,10216,10203,8825,6297,5523,5088
Montepulciano,12683,13494,13256,15384,15365,16067,16570,16866,17365,15820,14356,14170,13856
Monteriggioni,3552,3876,3853,4273,4540,4791,5050,5157,5248,4386,5512,6690,7134
Monteroni d'Arbia,3878,4005,4108,4548,4827,5002,5245,5467,5593,4931,4756,5625,6493
Monticiano,2620,2781,2808,3247,3314,3369,3096,2882,2972,2343,1875,1586,1444
Murlo,2638,2823,3000,3107,3219,3513,3456,3418,3469,2523,1890,1784,1793
Piancastagnaio,3482,3843,3715,4432,4691,4968,5089,5082,5324,5583,4697,4410,4401
Pienza,3163,3485,3255,3836,3758,4003,4219,4532,4770,3960,2987,2473,2330
Poggibonsi,7139,7884,8476,10356,11364,11826,13282,13866,14387,18634,25386,26368,26364
Radda in Chianti,2867,3167,3087,3424,3360,3308,3169,3175,2932,1946,1588,1585,1633
