City,1,2,3,4,5,6,7,8,9,10,11,12,13
Comignago,588,649,773,827,720,739,616,561,558,605,559,630,765
Cossogno,1559,1872,1561,1943,2007,2025,1493,1312,1163,938,733,639,577
Craveggia,1076,1065,1114,1095,1037,1000,981,1039,949,833,738,742,762
Cressa,1470,1588,1843,1682,1800,1669,1455,1347,1350,1427,1398,1484,1448
Crevoladossola,1781,1886,1928,1873,2004,2173,2313,2360,2677,2701,3329,4650,4606
Crodo,1762,1841,1840,1621,1482,1628,1647,1641,1611,1633,1653,1736,1614
Cureggio,1378,1552,1780,1881,2117,2324,2112,1893,1862,1831,1783,2071,2139
CursoloOrasso,487,510,615,734,692,724,571,531,504,431,327,260,168
Divignano,1085,1225,1394,1673,1474,1432,932,836,910,918,971,1084,1093
Domodossola,4562,4564,4673,5612,7232,8545,10096,10807,13720,16728,19719,20300,18865
Dormelletto,674,735,913,951,1016,1005,1005,944,1148,1307,2248,2518,2593
Druogno,1077,1173,1082,884,930,948,942,914,958,950,935,935,980
Falmenta,1494,1587,1719,1561,1536,1452,1173,1032,857,729,541,438,319
Fara Novarese,1789,1915,2317,2518,2519,2546,2401,2407,2278,2321,2320,2221,2087
Fontaneto d'Agogna,2816,3231,3418,3279,3269,3275,2934,2726,2690,2533,2410,2474,2472
Formazza,656,683,654,515,499,517,659,748,732,648,577,547,461
Galliate,7142,7318,8007,9056,9782,9651,10198,10284,11151,12549,13737,13895,13341
Garbagna Novarese,903,998,1107,1405,1377,1194,1028,1025,1091,1018,788,876,851
Gargallo,795,863,911,1001,1103,1033,1016,943,1042,1154,1436,1592,1557
Gattico,2330,2525,2786,2727,3106,3004,2495,2382,2368,2508,2576,2772,3077
Germagno,186,175,149,172,201,199,207,186,200,196,171,167,199
Ghemme,2907,3375,3843,4971,4502,4253,4068,3948,4105,4154,4014,3978,3816
Ghiffa,1139,1139,1258,1580,1784,1882,1823,1862,2135,2317,2111,2209,2503
Gignese,1016,959,956,783,871,871,927,927,873,874,951,855,850
Gozzano,2714,3148,3353,3633,3790,3641,4201,4581,4608,5424,6494,6398,5986
Granozzo con Monticello,1554,1664,1957,2315,2253,2059,1808,1785,1772,1511,1139,1049,1065
Gravellona Toce,1274,1483,1729,3015,3557,4001,3856,3948,4331,4725,6526,7866,7854
Grignasco,2224,2372,2474,3007,3434,3497,3708,3896,4320,4710,4717,4621,4724
Gurro,713,779,882,988,1028,1042,947,880,818,725,627,608,466
Intragna,1245,1119,1126,1088,1062,791,651,544,441,351,241,145,122
Invorio,3125,3279,3571,3718,3623,3843,3092,3002,3000,3120,3235,3378,3493
Landiona,750,769,894,1016,1097,1031,949,962,872,719,621,628,633
Lesa,2136,2259,2334,2585,2698,2540,2394,2352,2390,2540,2505,2434,2309
Loreglia,599,512,481,424,489,526,542,546,586,524,522,440,357
Macugnaga,664,603,617,798,769,610,640,696,997,820,766,706,626
Madonna del Sasso,864,889,936,965,972,809,744,743,653,610,495,456,417
Maggiora,2327,2546,2914,2756,2653,2563,2029,1948,1805,1686,1562,1539,1579
Malesco,1002,962,969,1050,1260,1260,1147,1211,1371,1316,1470,1533,1495
Mandello Vitta,443,507,504,505,509,466,400,434,410,386,330,285,269
Marano Ticino,907,933,1017,1207,1217,1010,932,904,945,981,1096,1285,1328
Masera,994,1098,1121,1060,1028,1165,1132,1175,1232,1253,1236,1199,1257
Massino Visconti,1000,1065,1106,1171,1237,1170,984,983,921,856,824,968,967
Massiola,309,324,364,348,327,360,372,377,348,331,288,243,192
Meina,1515,1534,1770,1974,2285,2431,2032,1879,2171,2280,2201,2116,2089
Mergozzo,2164,2287,2360,2203,2274,2307,2037,1913,2087,2275,2114,2098,1990
Mezzomerico,730,761,894,1086,1149,1088,1112,1112,1063,1001,915,795,776
Miasino,1166,1213,1201,1283,1163,1120,1000,934,1003,1006,893,906,932
Miazzina,497,517,495,408,371,421,447,417,404,406,399,400,370
Momo,2193,2343,2625,2837,2819,2400,2040,2116,2273,2386,2736,2910,2881
Montecrestese,1357,1444,1427,1126,1103,1187,1155,1274,1289,1320,1256,1247,1233
Montescheno,961,859,850,852,827,830,716,694,758,692,627,558,460
Nebbiuno,1596,1705,1684,1599,1491,1422,1331,1213,1216,1139,1126,1268,1299
Nibbiola,1103,1117,1273,1373,1278,1243,1172,1157,1147,943,727,683,641
Nonio,665,669,697,820,790,853,871,901,932,951,947,841,851
Novara,25144,29674,32782,44249,53657,55447,60855,62570,69395,87704,100687,102086,101112
Oggebbio,993,990,937,1012,1030,1062,960,915,1008,1008,1065,932,925
Oleggio,8279,8236,8689,9164,8956,8326,7992,8201,8591,9398,10158,11164,11314
Oleggio Castello,852,803,840,1078,1183,1195,1066,1023,1084,1183,1223,1355,1398
Omegna,3063,3687,4313,8578,10126,10273,11078,11628,12945,14063,16305,16461,15371
Ornavasso,2388,2458,2436,2664,2375,2469,2174,2215,2645,2861,3018,3276,3302
Orta San Giulio,1192,1199,1196,1130,1191,1094,1019,1005,1066,1298,1226,1158,1009
Pallanzeno,480,490,513,580,601,724,787,815,1002,1085,1127,1247,1230
Paruzzaro,993,996,1006,1287,1082,1280,1105,962,931,951,978,1243,1396
Pella ⭑,674,731,865,980,1134,1144,953,940,965,1147,1390,1282,1180
Pettenasco,855,811,876,978,945,939,930,905,1046,1122,1130,1153,1218
Piedimulera,988,1044,1007,934,969,1091,1139,1252,1602,1688,1796,1802,1740
Pieve Vergonte,2295,2286,2216,1771,1754,1916,1961,2049,2683,2743,2935,2950,2811
Pisano,472,407,550,573,662,685,603,519,503,508,514,550,595
