City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Viticuso,1335,1265,1709,848,945,1038,1268,1899,1170,1740,867,1833,1880
Acciano,2098,2096,2228,2317,2367,2179,2006,1906,1703,1311,991,742,538
Aielli,1538,1705,1961,2202,2422,2383,2562,2658,2778,2225,1562,1414,1473
Alfedena,2074,2203,2387,2592,2925,3042,1971,1706,1421,1164,956,740,741
Anversa degli Abruzzi,1714,1841,1819,1934,1833,1703,1607,1556,1264,1003,686,532,439
Ateleta,2096,2548,2986,3135,3433,3076,2482,2509,2550,2422,1818,1513,1371
Avezzano,7694,8747,10539,13107,15233,14441,19658,21036,25577,30072,32010,33885,37179
Balsorano,2870,3035,2906,3290,3281,3270,3704,3906,4517,4169,4084,3752,3643
Barete,1610,1609,1584,1852,1901,1869,1524,1434,1120,803,673,628,635
Barisciano,3503,3830,4100,4555,4555,4465,4054,3805,3272,2617,1696,1685,1768
Barrea,1635,1689,1943,1976,2038,2013,1466,1435,1467,1420,1028,948,864
Bisegna,1288,1353,1450,1526,1739,1201,1073,1032,1041,940,693,634,467
Bugnara,2485,2703,2940,3150,2845,3210,2945,2842,2481,1861,1230,1156,1161
Cagnano Amiterno,2478,2841,2952,3347,3269,3483,3322,3399,2898,2589,2099,1810,1685
Calascio,1912,1902,1963,1938,1583,1294,1119,982,883,616,448,299,224
Campo di Giove,1080,1149,1170,1322,1404,1334,1255,1241,1195,890,811,935,926
Campotosto,2613,2636,3036,2941,3389,3298,3348,3310,3045,2264,1750,1036,865
Canistro,1027,1119,1103,1229,1348,1401,1301,1354,1486,1302,1133,1075,1018
Cansano,1233,1310,1335,1438,1834,1770,1753,1658,1556,851,545,430,357
Capestrano,3139,3430,3626,3647,3213,3697,2856,2926,2644,1820,1419,1281,1141
Capistrello,2778,3251,3599,4393,5644,6262,5519,5454,5944,5711,5426,5525,5597
Capitignano,1466,1577,1626,1837,1936,2086,1956,1789,1551,1404,1009,797,742
Caporciano,1303,1287,1350,1478,1461,1447,1173,1105,924,698,471,334,324
Cappadocia,3144,3025,3282,2885,3711,3339,3144,2783,2303,1546,1102,816,660
Carapelle Calvisio,796,834,856,969,1001,1002,692,645,578,337,179,144,125
Carsoli,5461,5596,5681,6788,7348,7018,7011,7009,6850,5815,4805,4682,5068
Castel del Monte,2192,2324,2416,2774,2936,3188,2829,2714,2336,1720,1183,827,707
Castel di leri,1396,1360,1409,1627,1520,1459,1360,1273,1100,852,631,518,437
Castel di Sangro,5129,5527,5728,6377,6327,5531,5249,5225,5428,5108,5050,5198,5475
