City,1,2,3,4,5,6,7,8,9,10,11,12,13
Meduna di Livenza,,1778,1987,2097,2609,3038,3141,3070,2928,2611,2439,2487,2425
Miane,,3596,3477,3978,4625,4482,4207,3738,3943,3564,3231,3309,3322
044 Monastier di Treviso,,2755,2902,2976,3664,4027,4194,4036,4133,3291,3015,3123,3424
Monfumo,,1311,1356,1382,1769,1900,1741,1751,1711,1403,1200,1329,1381
Montebelluna,,8091,9008,10284,12364,15016,15149,15064,16977,18909,22313,24585,25186
Morgano,,1954,2076,2335,2834,3124,3220,3109,3129,2929,2854,3128,3449
Moriago della Battaglia,,1922,2133,2098,2551,2571,2617,2227,2301,2044,2023,2295,2412
Motta di Livenza,,5811,5998,6023,7347,8224,8739,8470,8692,7655,7221,7791,8596
Nervesa della Battaglia,,3342,3762,4400,5729,6277,7239,6889,6967,6231,6610,6543,6401
Oderzo,,8027,8199,8643,10585,12256,12734,12524,12873,12163,14423,16353,16632
Ormelle,,2524,2674,3083,4536,4133,4470,4248,3937,3550,3315,3451,3619
Orsago,,1642,1706,1627,2042,2248,2483,2554,2649,2946,3384,3516,3556
Paderno del Grappa,,2370,2511,2464,2315,2721,1990,1990,1814,1608,1584,1641,1713
Paese,,4304,4862,5731,6970,7879,7854,7916,9268,9543,11016,13825,15845
Pederobba,,4743,4647,5096,5959,6463,6212,5764,5983,5568,5539,5934,6517
Pieve di Soligo,,3760,3941,4199,5021,5779,5856,5714,5978,6366,8173,9140,9393
Ponte di Piave,,4057,4470,4888,6148,6505,7182,7077,7131,5888,5483,5830,6233
Ponzano Veneto,,2169,2406,2618,3259,3551,3928,4018,4301,4503,5525,6978,7542
Portobuffolè,,778,799,715,890,928,838,798,892,777,708,698,699
Possagno,,1754,1835,2107,2384,2448,2174,2019,1991,1935,1895,1828,1828
Povegliano,,1909,1911,2094,2606,2816,2973,2903,3070,2924,3073,3350,3514
Preganziol,,2882,3191,3366,4386,5146,5680,5544,6166,7235,8785,11189,13141
Quinto di Treviso,,2702,3003,3197,3909,4654,4540,4613,5308,5333,5996,8498,9054
Refrontolo,,1310,1290,1469,1882,2177,2271,2163,2072,1686,1582,1662,1708
Resana,,4005,4116,4258,5457,6114,5948,5882,5974,5345,5345,5943,6410
Revine Lago,,2381,2369,2833,3037,3425,2803,2239,2246,2259,2080,2033,2016
Riese Pio X,,3891,4245,4872,5822,6383,6353,6424,6690,6004,6615,7272,8342
Roncade,,6359,6960,7088,9184,10823,11206,10875,11778,10144,10625,11253,11518
Salgareda,,3552,3687,4054,4925,5180,6205,6165,6137,4597,4204,4524,4634
San Biagio di Callalta,,6096,6358,6696,8408,9189,9939,9418,10294,8971,9176,10504,10780
San Fior,,2676,2845,3329,3860,4347,4440,4400,4581,4855,5121,5475,5467
San Pietro di Feletto,,2470,2548,2852,3570,3830,4012,4038,4098,3844,4303,4254,4278
San Polo di Piave,,2761,3008,3116,4056,4423,4699,4670,4701,4044,3766,3812,4053
Santa Lucia di Piave,,2475,2529,2562,3182,3678,4024,3962,4174,4382,5721,6294,6530
San Vendemiano,,2699,2828,3068,4219,4713,4876,4828,5033,5778,7421,7660,8140
Sarmede,,2488,2517,2949,3460,3811,3866,3563,3921,3394,3106,3018,2886
Segusino,,1823,1985,1961,2256,2273,2236,1930,1966,1834,1942,2022,2019
Silea,,2489,2865,3314,4016,4522,4882,4720,5275,5405,6612,7780,8671
Spresiano,,3716,3958,4699,6426,6365,6086,6119,6814,7011,7914,8652,8658
Susegana,,3735,3909,4602,5445,6156,6929,7105,6971,7120,8227,9020,9660
Tarzo,,3816,3758,3871,4658,5159,5102,4798,4768,4253,4276,4321,4382
Trevignano,,3206,3525,4081,5181,5456,5418,5404,5928,5438,5912,7420,8254
Treviso ⭑,,29074,31261,33848,41552,47404,52038,53886,63437,75017,90446,87696,83598
Valdobbiadene,,7931,8488,9017,9976,9624,10443,10425,10954,10739,11021,11097,10748
Vazzola,,3739,3820,4279,5391,5902,6268,6161,6205,5738,5630,5629,5636
Vedelago,,6129,6834,7971,9656,11038,10829,10969,11407,10189,10663,12084,13011
Vidor,,1793,1775,1957,2330,2487,2736,2665,2688,2590,2742,2954,2961
Villorba,,3901,4379,4946,6491,7196,7833,8341,10021,10737,12502,14573,15463
Vittorio Veneto,,16268,16681,19113,21946,24157,24673,23475,24979,27399,30891,30193,29231
Volpago del Montello,,4951,5584,6230,7288,8003,7751,7749,8089,7625,7888,8375,8548
Zenson di Piave,,1666,1714,1753,2076,2282,2430,2453,2427,1884,1626,1572,1568
Annone Veneto,,2437,2604,2866,3716,4095,4605,4711,4676,3862,3379,3314,3238
Campagna Lupia,,1343,1526,1989,2597,3179,3892,4109,4937,4638,4874,5577,6065
Campolongo Maggiore,,3644,3857,4863,5602,6608,7545,7475,8300,7688,8041,8769,8952
Camponogara,,2610,3069,3908,4915,5823,6149,6307,7190,7363,8030,9156,9756
Caorle,,2371,2793,3218,4390,5320,8321,10077,13263,11432,10962,11498,11136
Cavarzere,,15038,17280,16388,18709,21224,22985,25199,28781,20277,17911,17753,16806
Ceggia,,2089,2292,2614,3128,3568,4360,4746,5352,5014,4962,5077,5024
Chioggia,,28051,29236,31218,35052,36427,40252,42569,49528,47151,49885,53470,53179
