City,1,2,3,4,5,6,7,8,9,10,11,12,13
Tezze sul Brenta,,3437,3620,4255,5007,5402,5602,5848,6406,6207,6713,8171,9463
Thiene,,6118,6635,7655,8878,9930,10748,11203,12298,13968,17367,18943,19894
Tonezza del Cimone,,1080,1161,1196,1417,1489,1314,1193,1196,1101,979,700,661
Torrebelvicino,,2528,3693,4418,5002,5168,4759,5012,5577,5697,5196,4952,4892
Torri di Quartesolo,,2027,2265,2432,2829,3171,3387,3328,3523,3538,5055,8139,9844
Trissino,,3547,3904,4415,4844,5092,4929,5260,5768,5098,5538,6655,7392
Valdagno,,8782,9618,12918,14323,15811,17361,20836,26413,27260,28439,28545,27449
Valdastico,,2237,2456,2735,3023,3192,2890,2608,2770,2468,1822,1740,1589
Valli del Pasubio,,5128,5255,5756,6292,6045,5561,5493,5513,4698,4045,3853,3611
Valstagna,,3737,3954,4298,4670,5285,3404,3237,3046,2519,2021,1848,1856
Velo d'Astico,,1949,2228,2817,3162,2987,2495,2586,2693,2516,2285,2371,2254
Vicenza,,37475,38713,43703,53107,59611,64372,69379,79862,98019,116620,114598,107454
Villaga,,1876,2112,2484,2876,3050,2932,2880,2842,2254,1906,1747,1786
Villaverla,,2135,2167,2523,3045,3239,3195,3446,3960,3759,4131,4434,4813
Zanè,,1258,1487,1786,2099,2406,2440,2470,2843,2952,3831,5022,5358
Zermeghedo,,537,595,633,768,812,826,787,819,773,774,795,972
Zovencedo,,759,825,908,1013,1082,1094,1030,1005,839,691,712,727
Agordo,,3441,3429,3305,3438,3315,3354,3119,3516,3522,3703,4315,4343
Alano di Piave,,3036,3196,3689,3532,3645,3695,3169,3399,3030,2557,2499,2521
Alleghe,,1379,1588,1815,1956,2088,1791,1738,1910,1862,1691,1569,1480
Arsiè,,6884,7051,7694,8675,8264,6827,5704,6318,5304,4050,3325,2920
Auronzo di Cadore,,4393,4501,4346,4104,4496,3751,3827,4089,4058,3930,3944,3801
Belluno,,15971,15935,19050,22342,27119,26739,25547,29160,31403,34484,36634,35572
Borca di Cadore,,1279,1245,1343,700,894,551,531,564,671,699,739,686
Calalzo di Cadore,,1631,1691,1446,1406,1503,1529,1645,2019,2253,2363,2445,2416
Canale d'Agordo,,1641,1717,1856,2033,2023,1782,1653,1818,1786,1684,1472,1285
Castello Lavazzo,,2615,2279,2327,2605,2658,2317,2166,2560,2348,1980,2015,1831
Cencenighe Agordino,,1704,1797,2081,1862,2316,2013,1750,1996,1929,1730,1604,1554
Cesiomaggiore,,4195,4125,4652,5482,6490,6065,5104,5131,4897,4271,4164,4007
Chies d'Alpago,,1800,1820,1896,2017,2247,2161,2038,2266,2245,1955,1803,1631
Cibiana di Cadore,,1328,1517,1636,1893,2172,1588,1260,1272,1054,917,740,645
Comelico Superiore,,3683,4101,4093,4245,4403,4393,3672,4102,3736,3489,3113,2854
Danta di Cadore,,466,571,677,636,716,726,669,765,774,669,636,603
Domegge di Cadore,,2617,2653,2618,2695,2674,2447,2486,2676,2770,2793,2711,2695
Falcade,,2630,2861,3179,3384,3386,2815,2562,2801,2834,2355,2401,2270
Farra d'Alpago,,2009,2203,2442,2706,3022,2955,2690,3001,3037,2803,2722,2585
022 Fonzaso,,4965,4793,5854,6383,6868,5224,4438,4523,4251,3536,3536,3418
Forno di Zoldo,,4353,4814,4984,5041,5241,4287,3965,3978,4164,3899,3283,3118
Gosaldo,,2935,2907,3156,3067,3045,2755,2539,2738,2373,1825,1192,1034
Lamon,,6153,4356,7071,6785,7678,7321,6840,7413,6530,4214,4120,3743
La Valle Agordina,,2013,2007,2160,2301,2260,2020,1593,1783,1628,1263,1321,1197
Lentiai,,2880,3102,3139,3384,3787,3452,2909,2951,2706,2543,2811,2801
Limana,,2131,2289,2597,3066,3794,3820,3283,3610,3701,3579,3984,4165
Longarone,,3814,3530,3688,4302,4312,4147,4019,4742,4688,4036,4481,4234
Lorenzago di Cadore,,1043,1169,1114,1196,1080,873,854,775,726,675,677,646
Lozzo di Cadore,,1825,1912,1946,1920,2009,1752,1784,1846,1759,1776,1689,1567
Mel,,7185,6999,7766,8347,9059,9125,7739,8311,7640,6733,6749,6393
Ospitale di Cadore,,1016,1085,1076,1406,1443,952,780,814,797,549,438,395
Pedavena,,2917,3185,3424,4177,4403,4116,3486,4402,4279,4112,4125,4177
Perarolo di Cadore,,1655,1797,1911,2156,1966,1228,1011,864,673,437,359,312
Pieve d'Alpago,,1980,2214,2493,2583,2774,2499,2260,2517,2294,2058,2112,2055
Pieve di Cadore,,3748,3835,3635,3748,4189,4293,3244,3673,3893,4019,4128,4040
Ponte nelle Alpi,,3860,4274,5128,6089,6113,5440,5190,6265,6489,7045,7327,7562
Puos d'Alpago,,1669,1726,2064,2413,2498,2419,2288,2474,2369,2295,2290,2269
Quero,,2260,2405,2481,2767,3006,3033,2671,2763,2421,2084,2189,2101
Rivamonte Agordino,,2217,2109,2020,2035,2216,1946,1551,1649,1484,1039,914,739
Rocca Pietore,,2234,2335,2743,2861,3069,2940,2540,2654,2507,1971,1772,1603
San Gregorio nelle Alpi,,1860,1884,2014,2293,2413,2213,1853,1918,1722,1419,1477,1386
San Nicolo di Comelico,,669,698,673,566,678,663,552,559,561,475,447,433
