City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Filogaso,837,693,655,786,884,901,1125,1147,1429,1459,1097,1176,1366
Fossato Serralta,1104,1358,1527,1537,1430,1232,1184,1110,1206,1113,778,649,607
Francavilla Angitola,1461,1533,1511,2159,2285,2703,2946,2221,2658,3685,3019,3049,3018
Francica,1264,1194,1258,1539,1686,1889,1881,1898,2225,2052,1918,1781,1852
Gagliato,988,1007,927,1268,1518,1683,1745,1632,1768,1347,1001,946,651
056 Gasperina,2953,1,3456,3295,3935,4006,3531,3698,3475,3663,3428,3168,3026
Gerocarne,1534,1665,1542,2062,2331,2597,3096,3321,4221,3896,3002,3023,3127
Gimigliano,4163,4445,4792,4776,5124,6055,5295,5488,6285,6035,5108,4281,3989
Girifalco,4398,4670,4539,5250,5464,5346,5744,6299,6559,8243,8172,7842,7260
Gizzeria,2245,2336,2488,2793,3639,4120,3960,4397,5486,5068,4376,4437,3560
Guardavalle,3604,3490,3367,4106,4611,4624,5317,5681,6872,6569,5893,5712,5613
Ionadi,1090,1154,999,1265,1402,1402,1464,1539,1745,1627,1432,1498,1861
Isca sullo lonio,2092,2297,2220,2674,3177,3040,2898,3033,3340,2846,2357,2038,1708
Isola di Capo Rizzuto,2866,2187,2282,2626,2994,3259,3815,4210,6855,9218,10247,12462,12315
Jacurso,1386,1497,1561,1645,1802,1738,1923,1842,1866,1575,1255,1071,924
Joppolo,2119,2384,2565,3254,3488,4236,3699,3563,3725,3182,3062,2643,2462
Lamezia Terme,18282,21226,22847,29372,30167,35381,40298,41627,52180,53738,56018,63989,70114
Limbadi,3350,3417,3582,5041,5310,5388,5163,5246,5167,4764,3572,3652,3627
Magisano,1956,1737,2067,1964,1891,2209,1999,1995,2261,2131,1633,1467,1358
Maida,3927,4513,4753,5171,5054,5354,4986,5122,6242,5690,4661,4450,4474
Maierato,2111,2196,2369,2871,3222,3004,3375,3647,3880,3663,3020,3028,3111
Marcedusa,490,538,862,886,743,759,922,1024,1289,1386,1057,820,727
Marcellinara,1507,1654,1707,2043,2135,2117,1996,1958,1969,1610,1343,1549,1986
Martirano,951,922,970,997,1029,1411,1483,1778,1871,1766,1392,1388,1196
074 Martirano Lombardo,1547,1500,1578,1827,1886,1844,2067,1863,2361,2101,2064,2040,1641
Melissa,1550,1499,1694,2319,2445,2209,2266,2471,3430,3617,3675,4286,4683
Mesoraca,2438,2672,3208,3720,4113,4332,5072,5531,7392,8722,8555,9160,7510
Miglierina,1920,1939,1955,2308,2399,2359,1854,1739,1839,1589,1314,1111,1096
Mileto,4239,4421,4640,5962,6431,6635,7130,7565,9127,8061,7135,7357,7492
Mongiana,1339,1107,1301,1202,1524,1645,1815,1614,1604,1798,1125,988,969
Montauro,1703,1826,2059,1867,2189,2050,2144,2199,2199,2159,1872,1552,1446
Montepaone,1417,1492,1528,1745,1885,1862,1953,2026,2359,2322,2422,3589,4222
Monterosso Calabro,2467,2549,2522,2617,3017,3185,3067,3079,3491,3223,2584,2322,2227
Motta Santa Lucia,1715,1696,1753,1725,1829,1809,2002,2101,1891,1547,1192,1016,968
Nardodipace,1180,1282,1146,1512,1727,1882,2251,2233,2496,2729,2290,2065,1610
Nicotera,5851,6333,6978,9589,10816,8552,7767,8028,8489,8343,7369,7293,6913
Nocera Tirinese,2983,2745,2939,3633,4087,4328,4933,4806,5634,5215,5206,5087,5005
Olivadi,1086,1126,1109,1234,1343,1514,1505,1422,1446,1302,973,903,829
Palermiti,1738,1800,1860,2099,2096,2124,2173,2295,2379,2182,1721,1610,1452
Pallagorio,956,1064,1093,1412,1678,1690,1842,1841,2272,2193,2177,1859,1859
Parghelia,2416,2523,2472,2860,2677,2346,2203,2072,2106,1941,1586,1452,1385
Pentone,1505,1642,1787,1986,2113,2282,2137,2197,2200,2018,1828,2065,2244
Petilia Policastro,5081,5583,5697,6762,6939,7646,8668,9519,11700,11847,10935,10893,10473
Petrizzi,1873,2032,1988,2163,2184,2338,2440,2456,2304,2154,1893,1670,1386
Petronà,2392,2446,2782,2905,2965,3106,2936,3051,3487,3485,3155,3221,3310
Pianopoli,1455,1521,1516,1740,2101,2032,1974,2000,2295,2141,1846,1963,2213
Pizzo,7703,8500,8086,9358,8072,7888,7755,8286,9498,9560,8626,9011,8512
Pizzoni,1545,1618,1436,2090,2346,2280,2683,2690,3079,2716,2409,1796,1664
Platania,2965,3096,3149,3846,3451,3924,4086,4091,4814,4161,3267,3094,3016
Polia,2521,2595,2644,3029,3272,3472,3704,3746,3719,2798,2046,1552,1512
Ricadi,2488,2899,2785,3618,3971,4129,4005,4095,4584,4035,3689,3696,4169
Roccabernarda,673,748,964,1190,1424,1669,2012,2153,2871,3459,3560,3742,3874
Rocca di Neto,850,1065,1221,1292,1347,1472,2027,2462,3876,4631,4738,5207,5499
Rombiolo,3054,3282,3151,4051,4402,4548,4524,4595,4770,4629,4644,4752,4830
San Calogero,2348,2349,2706,2976,3376,3255,3462,3757,4018,4115,4480,4774,4777
San Costantino Calabro,1699,1791,1870,2403,2419,2518,2493,2520,2527,2472,2270,2281,2427
San Floro,1116,1189,1243,1377,1277,1388,1356,1364,1537,1489,1033,784,643
San Gregorio d'ippona,1944,1565,1479,1654,1659,2011,2156,2211,2586,2404,2379,2437,2438
San Mango d'Aquino,2304,2053,2055,2127,2241,2121,2190,2249,2404,2411,2079,2018,2120
San Mauro Marchesato,1064,1267,1567,1730,1839,1813,2083,2209,3059,3546,3177,3013,2648
San Nicola da Crissa,2184,2219,2328,2812,3090,3042,3702,3391,4233,3409,2591,1940,1887
San Nicola dell'Alto,1339,1472,1536,2279,2337,2148,2298,2392,2687,2571,2067,1721,1426
San Pietro a Maida,2072,2283,2497,2736,3081,3196,3227,3532,3978,4428,4566,4175,4315
San Pietro Apostolo,2966,2754,2916,3073,3282,2616,2646,2762,2795,2215,1823,1785,1959
San Sostene,2101,2105,2100,2292,2225,2196,2158,2223,2482,2312,1871,1493,1302
Santa Caterina dello,2684,2658,2728,3200,3094,3211,3224,3338,3764,3081,2622,2788,2280
