City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
San Lorenzo in,2933,3097,2984,3360,3670,3849,3874,4058,4138,3519,3301,3371,3354
Sant'Agata Feltria,3763,4242,4532,4652,5044,5209,5521,6061,6301,4423,2878,2623,2388
Sant'Angelo in Lizzola,1862,1873,2003,2215,2280,2494,2411,2399,2449,2327,3312,4420,5495
Sant'Angelo in Vado,3640,4130,4103,4247,4050,4177,4364,4569,4838,4031,3603,3706,3777
Sant'Ippolito,2177,2292,2342,2614,2485,2506,2534,2518,2113,1515,1526,1449,059
Sassocorvaro,2634,2939,3144,3789,4330,4557,5152,5324,5424,4116,3354,3462,3495
Sassofeltrio,1409,1687,1758,1853,2000,2135,1915,1931,1995,1541,1340,1263,1211
Serra Sant'Abbondio,1341,1608,1678,1861,2077,2156,2107,2079,2183,1616,1394,1322,1307
Serrungarina,1917,2001,1897,2303,2331,2748,2603,2617,2674,2278,1975,2017,2066
Talamello,922,1111,1193,1169,1058,1111,1167,1300,1316,1006,716,857,933
Tavoleto,1000,1127,1109,1282,1352,1352,1372,1422,1374,1074,911,856,812
Tavullia,2517,2842,3031,3581,3771,4042,4169,4371,4258,3925,3378,3617,3999
Urbania,4701,5028,5138,5715,5941,6250,6818,6739,7008,6212,5869,6326,6365
Urbino,14801,15786,16075,18244,18874,20112,20772,22248,22986,18874,16236,15917,15114
Agugliano,2837,2924,2961,3115,3290,3370,3388,3444,3402,3039,2651,2963,3263
Ancona,49375,48738,50703,57689,65804,68907,74227,79677,85763,100485,109789,106498,101285
Arcevia,9231,9633,9462,10831,11613,11965,12133,12478,12624,9828,7005,6370,5830
Barbara,1292,1411,1344,1570,1515,1643,1715,1653,1656,1448,1276,1410,1498
Belvedere Ostrense,2356,2443,2336,2721,2701,3033,3225,3342,3364,3006,2360,2270,2227
Camerano,3495,3875,3847,3964,4007,4069,3718,3854,4400,5036,5682,6461,6618
Camerata Picena,1246,1280,1320,1557,1666,1596,1706,1718,1768,1506,1115,1100,1353
Castelbellino,859,994,1008,1318,1478,1589,1685,1752,1848,1811,1905,2434,3151
Castel Colonna,1315,1345,1257,1438,1400,1431,1579,1598,1544,1286,969,856,950
Castelfidardo,6468,6536,6414,6891,6940,7008,7460,7735,9766,11901,12459,14302,15321
Castelleone di Suasa,1674,1784,1852,2090,2195,2185,2143,2156,2149,1850,1480,1541,1641
Castelplanio,2502,2585,2597,3107,3213,3341,3355,3424,3546,3199,3005,3107,3072
Cerreto d'Esi,2268,2514,2381,2562,2707,2865,2939,2928,2814,2572,2266,2719,2819
Chiaravalle,4064,4619,5321,5833,6366,6302,6764,6915,7991,9619,11863,13318,13813
Corinaldo,5817,5875,5788,6562,6889,6885,6900,7043,7217,6066,5362,5360,5236
Cupramontana,4558,4885,4822,5595,5846,6667,6603,8658,6421,5634,5038,5035,4868
Fabriano,18443,19771,19610,23085,25011,27260,27681,26473,28017,27389,27278,28727,28721
Falconara Marittima,4272,4603,4796,5511,6438,8280,9537,10056,13157,16545,24140,29122,30105
Filottrano,7789,8453,8422,8651,8843,9401,9530,10145,9800,8781,8410,8774,9008
Genga,3952,4191,4043,4563,4844,4883,4865,4670,4592,3180,2498,2166,1984
Jesi,18948,19307,19605,23285,24884,26052,28793,29587,32743,35331,40193,40954,40156
Loreto,8483,8333,7997,8033,7663,6959,6726,7081,8097,8565,9626,10642,10780
Maiolati Spontini,2102,2110,2189,2528,2904,3009,3239,3455,3666,3516,3558,4696,5194
Mergo,860,890,907,961,1030,1212,1218,1210,1167,993,840,845,875
Monsano,1728,1812,1722,1996,2037,2002,1920,2043,2011,1898,1591,1855,2385
Montecarotto,2707,2792,2827,3349,3546,3671,3590,3618,3763,3134,2496,2399,2181
Montemarciano,4498,4445,4594,4937,5089,5696,5361,5482,5819,5794,5589,6463,7660
Monterado,1074,1080,1104,1347,1440,1486,1593,1598,1650,1566,1286,1414,1471
Monte Roberto,1523,1636,1687,1930,2054,2287,2258,2284,2362,2185,1640,1953,2171
Monte San Vito,3962,4022,3827,4312,4380,4409,4534,4665,4669,4352,3770,3912,4266
Morro d'Alba,2219,2371,2270,2566,2450,2509,2560,2646,2700,2410,1875,1745,1668
Numana,1827,1991,2183,2118,2014,2137,2096,2143,2387,2465,2449,2645,2774
Offagna,2172,2309,2227,1884,1857,1932,1927,1920,1966,1699,1381,1432,1534
Osimo,16359,17234,17307,18475,18616,19803,20582,21182,22782,23170,23877,26109,27938
Ostra,5754,6001,6235,6677,6901,7038,7355,7611,7702,6742,5886,5927,5847
Ostra Vetere,3297,3429,3340,3801,3918,4276,4430,4440,4567,3873,3463,3508,3497
Poggio San Marcello,1438,1436,1448,1509,1735,1775,1825,1882,1853,1439,967,762,773
Polverigi,2091,2202,2400,2534,2498,2544,2731,2973,3088,2686,1971,2149,2481
Ripe,2001,2192,2187,2478,2553,2685,2755,2878,2954,2696,2531,2781,3066
Rosora,1232,1302,1288,1519,1615,1771,1814,1862,1895,1668,1440,1558,1626
San Marcello,1937,2011,1912,2208,2387,2498,2623,2876,2971,2509,1777,1702,1805
San Paolo di Jesi,950,1008,993,1118,1216,1293,1413,1430,1452,1282,1057,894,823
Santa Maria Nuova,2493,2692,2827,3060,3144,3199,3577,3775,4098,4053,3550,3594,3681
Sassoferrato,8164,9020,9403,11235,12378,12610,12906,12996,13488,8938,7395,7294,7094
Senigallia,23527,22695,23085,23195,23852,25473,26347,28327,32545,35337,38090,40135,41144
Serra de Conti,2208,2142,2165,2543,3052,3436,3278,3277,3218,2921,2700,3129,3312
Serra San Quirico,3889,4042,4266,4662,5045,5209,5184,5245,5299,4424,3556,3173,3041
048 Sirolo,2383,2703,2985,2676,2639,2682,2466,2618,2949,3028,3079,2988,3104
049 Staffolo,2340,2496,2597,2757,3065,3432,3466,3406,3443,2854,2427,2226,2153
