City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Forino,3453,3812,3948,3825,3874,3799,4031,4396,4888,4738,4246,4376,4799
Frigento,3232,3826,4016,4200,4636,5045,5128,5336,5960,5248,4289,4176,4147
Gesualdo,3601,3916,4244,4512,4681,5359,5322,5737,6511,5357,4276,3871,4061
Greci,3295,3597,3863,3572,3184,3036,2848,2801,2756,2167,1670,1334,1196
Grottaminarda,4339,4827,5074,5383,5852,5904,6503,7014,7694,7740,7347,7978,8273
Grottolella,1330,1478,1603,1763,1685,1626,1658,1765,1869,1598,1421,1607,1680
040 Guardia Lombardi,3504,3630,4084,5062,4804,5508,4961,5336,5523,4732,3439,3014,2361
Lacedonia,5740,6199,5802,6542,7077,6172,5546,6253,6532,5592,3914,3776,3163
Lapio,2387,2365,2469,2313,2026,2027,2164,2413,2740,2438,2133,2073,1869
Lauro,2539,2543,2693,2945,2972,2921,2798,2835,3036,3113,3252,3762,3895
Lioni,4190,4549,4933,5012,4988,5586,6037,6029,6802,6515,5820,5886,6400
Luogosano,1047,1128,1201,1389,1453,1552,1658,1751,1941,1795,1612,1298,1313
Manocalzati,1678,1827,1929,2126,2035,2046,2337,2576,3007,2520,2521,2573,3050
Marzano di Nola,1329,1281,1303,1410,1447,1379,1431,1509,1600,1589,1418,1423,1541
Melito Irpino,1659,1754,1761,2056,2204,2216,2471,2556,2795,2224,1998,2058,2106
Mercogliano,3171,3190,3152,3028,3176,3170,2993,3332,3984,4119,4452,6307,9675
Mirabella Eclano,5723,6367,6875,7713,7708,7592,8267,9052,10080,8808,8699,8029,8477
Montaguto,2117,2153,2106,2093,2243,2138,2470,2117,1757,1434,1007,910,740
Montecalvo Irpino,4689,4463,4233,4372,4169,4519,5000,5163,6028,5973,5356,5034,4751
Montefalcione,3022,3256,3586,4352,4536,4654,4031,4325,4855,4300,4028,4243,3294
Monteforte Irpino,3991,4279,4435,4144,4026,4103,3827,4062,4580,4357,3726,4762,7461
Montefredane,1899,2142,2451,2575,2403,2420,2561,2674,2801,2400,2139,2235,2316
Montefusco,1941,2087,2160,1758,2189,1951,1947,2175,2284,2040,2008,1706,1636
Montella,7465,7897,8087,8292,8029,8089,7253,7863,9180,8648,8551,8738,7677
Montemarano,2353,2691,2852,4012,4242,4469,4983,5181,5380,4756,3828,3700,3382
Montemiletto,3363,3784,4180,4403,5021,5111,5140,5637,6155,5565,4565,4807,5285
Monteverde,2333,2339,2195,2702,2731,2474,2557,2634,2607,2441,1537,1201,1023
Montoro Inferiore,4703,5383,5735,5899,5997,5872,6343,6768,7528,7847,7669,8355,8695
Montoro Superiore,4763,4754,4773,4583,5053,5169,5119,4814,5309,5502,5422,6166,7526
Morra De Sanctis,2780,2881,3026,2693,2915,2479,2637,2870,2902,2739,2397,2358,1871
Moschiano,1451,1438,1408,1474,1313,1353,1412,1545,1782,1615,1445,1934,1579
Mugnano del Cardinale,3472,3258,3152,3061,2928,3073,3180,3463,4195,4773,4607,4894,4823
Nusco,4235,4554,4664,4834,4550,4968,5387,6017,6812,5866,5139,5206,5053
Ospedaletto d'Alpinolo,1290,1393,1492,1423,1577,1583,1686,1804,1966,1777,1650,1640,1602
Pago del Vallo di Lauro,998,919,974,1075,1214,1133,1227,1334,1411,1533,1378,1678,1712
Parolise,775,861,940,951,782,724,798,823,835,735,623,620,648
Paternopoli,2218,2376,2548,2946,2638,2890,3140,3420,3913,3711,3150,3123,3118
Petruro Irpino,593,586,671,760,728,668,711,751,756,700,631,554,491
Pietradefusi,3343,3394,3599,3757,3182,3377,3535,3688,4081,3274,3110,2526,2774
Pietrastornina,2991,2985,3314,4140,5285,5004,4378,4220,3647,2953,2105,1829,1730
Prata di Principato Ultra,2479,2656,2904,3019,2703,3049,3188,3302,3591,2922,3107,3053,3050
Pratola Serra,2280,2515,3078,3195,3146,3426,3738,3959,4319,3733,3250,3221,3369
Quadrelle,1086,1076,934,868,910,788,844,882,1013,1099,1011,1226,1396
Quindici,2466,2548,2630,3084,2816,2636,2938,3067,3387,3128,2793,3084,3023
Roccabascerana,2268,2561,3258,3455,4063,4510,4412,4270,3962,3130,2392,2222,2308
Rocca San Felice,1648,1622,1639,1300,1371,1091,1169,1257,1621,1472,1397,1168,1220
Rotondi,1382,1502,1645,1864,2061,2135,2301,2411,2998,3253,2786,3110,3200
Salza Irpina,1546,1600,1640,1448,1347,1288,1132,1127,1190,1087,1005,965,852
San Mango sul Calore,1803,1827,1997,2129,2277,2370,2479,2604,2930,2372,1839,1593,1376
San Martino Valle Cau,4376,4602,5256,5155,5614,6468,6837,6838,7656,6352,4733,4766,4678
San Michele di Serino,1380,1487,1598,1491,1418,1533,1671,1847,1990,1777,1633,1617,2028
San Nicola Baronia,916,976,986,1123,1176,1255,1225,1267,1242,1189,1053,993,952
San Potito Ultra,1012,1187,1281,1299,1402,1533,1368,1459,1526,1489,1311,1578,1307
San Sossio Baronia,1916,2096,2236,2449,2749,3004,2752,2683,2766,2355,2395,2334,2294
Santa Lucia di Serino,1494,1407,1450,1401,1261,1301,1298,1353,1464,1366,1172,1398,1490
Sant'Andrea di Conza,2251,2397,2390,2513,2586,2523,2867,3090,3112,2766,2160,2262,2042
Sant'Angelo all'Esca,1975,2237,2211,2438,2428,1852,1840,1989,2054,1614,1374,1075,1058
Sant'Angelo a Scala,1048,1019,1118,1263,1343,1362,1387,1390,1437,943,724,731,660
Sant'Angelo dei,6556,6706,6804,7128,7499,6039,6660,7268,7672,6461,5266,5170,4795
Santa Paolina,1784,1852,2016,1849,2099,2321,1963,2194,2487,2009,1700,1708,1410
Santo Stefano del Sole,1597,1648,1844,2004,1850,1807,1756,1859,2074,1799,1421,1583,1797
Savignano Irpino,3613,4182,3806,3841,3734,3405,3681,3666,3716,2715,1952,1642,1647
Scampitella,1211,1300,1354,1447,1503,1605,1628,1775,1867,2101,2037,2018,1846
Senerchia,1774,1729,1764,1820,1533,1368,1355,1478,1731,1477,1277,1057,1072
Serino,6382,6346,6481,6325,5985,5475,5933,6337,7311,6994,6205,6926,6896
Sirignano,1029,881,883,916,941,841,874,823,995,1036,1144,1316,1700
