City,1,2,3,4,5,6,7,8,9,10,11,12,13
Isola del Giglio,1920,2037,2127,2350,2295,2231,2229,2143,2356,2259,1711,1660,1558
Magliano in Toscana,1428,1090,1167,2763,3026,3343,4013,4544,5124,5259,4555,4292,4082
Manciano,3742,3739,4178,5720,6248,6941,7772,8086,8983,9284,8063,7581,7145
Massa Marittima,8586,8270,8649,12619,13045,12633,11575,12713,13382,12832,10516,10076,9518
Monte Argentario,3582,4596,5811,7508,8041,8940,9578,10039,10692,11569,13676,13405,12643
Monterotondo Marit,3034,2922,3056,3130,2763,2979,2745,2286,3129,2664,1775,1560,1391
Montieri,3965,3879,4257,5619,5495,5313,4988,4862,4664,4140,2593,1959,1499
Orbetello,3391,3902,4407,4626,5308,6746,8521,9171,12114,13457,13552,14738,14862
Pitigliano,3974,4249,4500,5241,5383,5539,5710,5914,5750,4895,4463,4465,4316
Roccalbegna,2372,2828,2829,3712,3756,3813,3766,3486,3259,2851,2106,1666,1458
Roccastrada,7078,6214,6857,9022,9675,10978,10633,11431,14651,13132,10381,10015,9377
Santa Fiora,3500,4064,4130,5112,5404,5302,5390,5101,4814,4397,3710,3245,3008
Scansano,4352,4185,4815,6758,7010,7346,7617,8011,8276,7267,5609,5061,4681
Scarlino,1167,1367,1569,2091,2345,2707,2764,2928,3237,3157,2498,2507,2782
Seggiano,1884,2031,2036,2477,2579,2481,2375,2390,2242,1897,1525,1239,1088
Semproniano,2023,2352,2388,2864,3087,3153,3135,3313,3242,2504,2032,1711,1462
Sorano,4473,5014,5504,7573,8206,8393,8163,8363,7853,6645,5076,4651,4185
Assisi,13559,15083,15952,16879,18182,19694,21173,22514,24206,24372,24002,24664,24626
Bastia,3389,3604,3780,4473,4703,5053,5502,5684,7040,9308,11782,14988,16244
Bettona,2759,2791,2988,3445,3690,3920,4018,4101,4295,4018,3340,3319,3535
004 Bevagna,4608,4916,5040,5906,6269,6481,6865,7167,6964,5759,4769,4610,4614
Campello sul Clitunno,1587,1559,1611,1817,1959,2125,2208,2211,2424,2094,1881,2246,2273
Cannara,2411,2562,2648,3040,3185,3411,3719,3801,3868,3575,3262,3479,3651
Cascia,4961,5027,5123,4793,5170,5692,5072,4787,4708,4317,3740,3301,3238
Castel Ritaldi,1606,1731,1670,1876,1873,2006,2358,2476,2746,2526,2006,2188,2521
Castiglione del Lago,9698,10539,10977,13399,14426,15001,16156,16828,17449,16692,13515,13430,13409
Cerreto di Spoleto,1913,2103,2135,2190,2318,2222,2136,2101,2009,1702,1427,1244,1177
Citerna,2524,2643,2589,2706,2785,2797,2903,2935,3188,3031,2736,2824,2900
Città della Pieve,6630,6755,7159,8381,8652,9102,9459,9374,9652,8344,6453,6471,6655
Città di Castello,23319,24216,24491,26885,27713,31106,31075,32658,37146,37413,35279,37643,37455
Collazzone,2486,2710,2766,3201,3554,3747,4130,4251,4434,3575,2932,2755,3060
Corciano,4272,4555,4501,5496,5907,6281,6125,6355,6610,6268,7726,11123,13090
Costacciaro,2138,2303,2277,2856,3159,3605,2686,2713,2667,2046,1435,1274,1289
Deruta,4127,4456,4796,5549,5749,6069,6463,6440,7109,6784,6958,7375,7640
Foligno,20235,21197,23186,26277,29301,33145,36138,37650,44576,48069,50037,52551,53202
Fossato di Vico,2079,2388,2509,2818,3489,3225,2954,2982,3109,2879,2405,2348,2368
Fratta Todina,1277,1293,1372,1612,1819,1932,2057,2043,2084,1960,1756,1722,1617
