City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Lupo,1747,1864,1825,1792,1807,1715,1854,1939,1915,1523,1157,1039,903
San Marco dei Cavoti,4657,4994,5022,5506,5654,5807,5891,5529,5431,4423,3931,3865,3906
San Martino Sannita,1760,1809,1759,1975,1928,1852,1862,1868,1900,1703,1195,1084,1199
San Nazzaro,477,532,592,720,766,780,814,873,963,819,660,662,798
San Nicola Manfredi,1787,1923,2039,2437,2512,2641,2765,3165,3366,3053,3078,3077,3166
San Salvatore,2176,2477,2357,2665,2856,3251,3098,3467,3641,3451,3168,3498,3696
Santa Croce del Sannio,4161,4237,4201,4389,4863,4571,2728,2500,2084,1756,1317,1216,1166
Sant'Agata de Goti,7957,8088,8220,8525,8479,11087,11964,10936,12599,11981,11058,11350,11325
Sant'Angelo a Cupolo,2945,2812,2931,3209,3112,3223,3644,3879,4291,3936,3518,3627,4053
Sant'Arcangelo Tri,1188,1095,1117,1255,1238,1366,1319,1343,1353,1233,1114,928,845
Sassinoro,1530,1569,1453,1622,1900,1743,1495,1401,1492,1242,1050,762,918
Solopaca,4085,4245,4478,4848,5187,5161,5613,5864,6092,5556,4628,4492,4447
Tocco Caudio,494,513,541,711,871,1242,1565,1887,2552,3319,3736,4264,4621
,1506,1456,1518,1599,1833,1892,1972,2025,2227,2091,1769,1656,1661
