City,1,2,3,4,5,6,7,8,9,10,11,12,13
Cavour,7794,7449,7202,6843,6512,6317,6231,6244,5817,5199,5043,5085,5226
Cercenasco,1962,1955,2080,1651,1600,1590,1483,1477,1471,1480,1497,1561,1632
Ceres,1880,2023,2097,2203,2277,1974,1832,1721,1576,1280,1161,1026,939
Ceresole Reale,320,332,341,272,290,290,277,227,216,237,186,173,167
Cesana Torinese,3123,2707,2499,2496,2177,1803,1826,1479,1196,918,913,909,937
Chialamberto,1707,1653,1806,1510,1287,1218,948,950,730,621,483,392,353
Chianocco,1656,1912,1980,2156,2045,2005,1594,1498,1427,1371,1269,1493,1501
Chiaverano,2466,2475,2540,2528,2679,2368,2533,1777,1699,1820,2089,2217,2225
078 Chieri,12856,12248,12667,13803,15454,13624,14447,13736,14804,19688,30511,30960,31292
Chiesanuova,814,914,892,843,671,555,472,477,377,298,238,205,208
Chiomonte,1935,1946,1983,1793,1684,1724,1428,1404,1257,1132,1115,1051,1015
Chiusa di San Michele,1004,1054,1156,1166,1311,1335,1222,1159,1283,1371,1492,1602,1492
Chivasso,8647,9123,9623,9804,10084,10861,12108,11590,12356,16427,25807,26650,24758
Ciconio,503,554,578,566,530,478,490,458,410,388,398,386,347
Cintano,623,732,743,612,602,491,527,459,323,283,260,234,265
Cinzano,691,678,623,695,602,528,514,536,447,385,310,279,308
Ciriè,4306,4716,5193,7779,7738,8110,8307,8500,9253,10707,15406,19004,18151
Claviere,69,66,60,62,58,58,93,132,110,133,162,180,193
Coassolo Torinese,4357,4495,4454,3953,3810,3162,2526,2357,2091,1646,1326,1306,1313
Coazze,4066,4109,4206,3917,4046,3816,3752,3686,3480,3025,2819,2526,2547
Collegno,2074,2515,3168,4591,6310,7714,11522,12535,13123,21282,41948,46578,47161
091 Colleretto Castelnuovo,947,1069,1006,850,864,691,654,610,511,464,427,396,311
092 Colleretto Giacosa,895,830,800,885,934,829,693,678,692,699,660,618,572
Condove,5187,5620,5745,5606,6700,6542,5664,5486,5302,4597,4464,4444,4258
Corio,6363,6990,7055,6589,5741,5475,4608,4142,3654,3295,2933,2877,3025
Cossano Canavese,1065,1106,1096,1033,1059,1167,961,890,790,734,636,569,528
Cuceglio,1248,1187,1144,1335,1482,1242,918,918,750,688,774,771,843
Cumiana,6328,6520,6306,6159,5997,5737,5339,4934,4609,4348,5664,5984,6182
098 Cuorgné,5040,5494,6574,7205,7381,7205,7160,7044,7564,8211,9334,10453,10248
Druento,2457,2488,2590,2341,2445,2508,2540,2503,2715,3413,5702,7243,7567
100 Exilles,2325,2033,1896,1905,1463,1400,1195,1089,778,653,477,356,261
101 Favria,2738,2792,2824,2828,2852,2476,2505,2355,2524,3001,3760,4323,4225
Feletto,1795,1934,1942,2010,1840,1674,1683,1647,1631,1616,1906,2349,2482
Fenestrelle,3064,2345,2182,2366,2525,2434,1486,1426,1198,1138,1049,809,678
Fiano,879,742,907,1047,1016,1093,1141,1141,1166,1214,1724,2314,2432
Fiorano Canavese,1230,1122,1050,874,965,883,768,765,803,997,979,922,837
Foglizzo,2993,3117,3329,3217,3042,2746,2553,2536,2266,2085,2125,2095,2146
Forno Canavese,2990,3243,3565,3409,3535,3528,3294,3211,3074,3625,4035,4319,4039
Frassinetto,1682,1657,1792,1764,1834,1581,1532,1305,1030,790,510,363,316
Front,1323,1440,1565,1931,1968,1587,1588,1547,1273,1286,1324,1330,1536
Frossasco,1572,1652,1690,1480,1380,1330,1224,1196,1284,1250,1660,2209,2585
Garzigliana,836,851,876,789,715,774,625,604,576,516,542,514,519
Gassino Torinese,3746,3919,3861,3684,3563,3668,4023,4003,4802,5609,8017,8886,8470
Germagnano,781,777,759,907,1099,1128,1137,1137,1164,1140,1130,1354,1302
Giaglione,1697,1735,1624,1477,1281,1125,968,950,832,733,714,689,665
Giaveno,9409,9758,10735,11618,11756,10503,10182,8652,8835,8526,10641,11530,12864
Givoletto,549,690,689,758,725,736,635,615,571,458,996,1740,1987
Gravere,1687,1581,1501,1240,974,975,664,642,560,441,381,521,617
Groscavallo,1151,1010,1242,994,907,739,709,664,542,429,309,287,261
Grosso,482,537,601,856,783,828,876,890,905,894,922,865,845
Grugliasco,2531,2651,2832,3201,3399,4461,5012,5583,6945,13664,30688,34572,41115
Ingria,1607,1761,1814,1712,1888,1625,1267,1071,691,398,143,130,82
Inverso Pinasca,843,835,870,821,819,779,699,717,777,654,637,660,655
Isolabella,692,636,626,622,550,519,455,445,391,354,330,263,279
Issiglio,917,965,997,687,1207,930,779,635,535,467,442,434,435
Ivrea,8834,9637,10362,11983,12041,11736,15115,14657,17740,23986,29152,27638,24704
La Cassa,849,596,635,714,727,758,749,720,750,595,867,936,1056
