City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Acquasanta Terme,5430,6005,6178,7572,8329,8538,8546,8618,8733,7524,4920,4195,3724
Acquaviva Picena,2005,2086,2085,2883,2903,3021,3189,3376,3638,3365,2686,2677,3080
Altidona,1308,1372,1316,1351,1491,1409,1538,1549,1760,1624,1507,1589,1741
Amandola,4893,5115,5045,5456,5794,6006,6240,6348,6541,5645,4403,4106,4012
Appignano del Tronto,1661,1756,1775,2303,2372,2695,2824,3034,3192,3052,2100,1953,1962
Arquata del Tronto,4912,5502,5443,6550,7043,7227,5831,5281,5057,4088,2473,1922,1644
Ascoli Piceno,21659,23295,23307,28608,30058,32500,36720,38111,44745,50114,55217,54298,53591
Belmonte Piceno,1041,1105,1139,1215,1285,1250,1401,1406,1354,1161,863,723,690
Campofilone,1389,1548,1549,1792,1931,2008,1929,1994,2152,1857,1650,1618,1678
Carassai,1732,1820,1951,2291,2313,2389,2592,2631,2830,2598,1831,1461,1371
Castel di Lama,1474,1734,1918,2399,2878,2903,3093,3190,3506,3379,3664,5570,6475
Castignano,3037,3279,3322,3764,4014,4122,4352,4541,4726,4201,3024,2904,3050
Castorano,1075,1103,1129,1486,1556,1610,1817,1917,1940,1804,1554,1790,2016
Colli del Tronto,992,1211,1289,1564,1676,1809,1964,1967,2003,2197,2249,2394,2721
Comunanza,2784,3077,3046,3460,3819,3892,4118,4287,4225,3675,2977,2919,3026
Cossignano,1319,1439,1534,1798,2053,2090,2005,2070,2127,1743,1262,1113,1043
Cupra Marittima,2165,2309,2262,2735,3077,3213,3412,3595,3985,3925,4093,4287,4564
Falerone,3687,3991,4223,4724,5103,4766,4601,4543,4606,4228,3655,3502,3317
Fermo,18198,18853,18726,20542,22637,23290,24045,25203,27070,30545,34067,35119,35111
Folignano,1842,1973,2030,2452,2494,2645,2645,2855,2873,2587,2558,5193,8079
Force,2446,3084,3093,3500,3691,3725,3762,3835,3925,3139,1991,1778,1722
Francavilla d'Ete,1161,1249,1291,1557,1633,1589,1435,1400,1375,1255,989,956,937
Grottammare,3792,3809,3785,4149,4688,5006,5564,5757,6793,7153,9587,11147,12787
Grottazzolina,1557,1601,1620,2116,2189,2290,2428,2459,2491,2562,2705,2843,2899
Lapedona,1375,1383,1374,1556,1684,1641,1763,1856,1942,1672,1306,1143,1168
Magliano di Tenna,1078,1071,1091,1298,1323,1407,1425,1396,1350,1298,1191,1080,1069
Maltignano,896,1039,1080,1158,1305,1394,1446,1503,1585,1431,1303,1775,2295
Massa Fermana,1229,1339,1457,1439,1508,1499,1391,1443,1503,1357,1184,1065,976
Massignano,1850,1858,1907,2058,2084,2137,2346,2411,2554,2292,1896,1619,1571
Monsampietro Morico,1197,1237,1132,1239,1248,1251,1350,1332,1266,1110,818,762,762
Monsampolo del Tronto,2176,2290,2259,2783,2943,2975,3039,3212,3347,3124,2847,3129,3694
Montalto delle,3132,3423,3413,3828,3882,4134,4392,4589,4449,4042,3019,2607,2526
Montappone,1895,2111,2335,2427,2539,2092,2021,2099,1980,1819,1849,1776,1801
Montedinove,1179,1192,1202,1401,1453,1442,1470,1553,1580,1312,785,638,617
Montefalcone Appen,1139,1405,1296,1513,1643,1698,1674,1743,1807,1452,853,713,569
Montefiore dell'Aso,2197,2230,2251,2867,3118,3062,3351,3591,3801,3335,2586,2354,2262
037 Montefortino,2571,2745,2624,3014,2652,2803,2959,3048,2993,2458,1683,1493,1411
Montegallo,2162,2551,2595,2965,3337,3302,3118,2817,2749,2238,1401,1018,812
Monte Giberto,1376,1404,1345,1540,1617,1679,1846,1917,1825,1539,1068,858,813
Montegiorgio,5945,6078,6182,6787,6742,6823,7074,7238,7130,6803,6236,6461,6621
Montegranaro,4155,4207,4286,5385,5417,5222,5358,5429,5757,7545,10609,12484,12688
Monteleone di Fermo,1135,1194,1122,1230,1151,1319,1253,1276,1156,954,633,561,517
Montelparo,1509,1558,1507,1702,1774,1879,2120,2358,2310,1886,1268,1121,1002
Montemonaco,1497,1667,1692,2010,1864,1886,1851,1843,1771,1489,1007,905,753
Monteprandone,2557,2759,3102,3948,4386,3653,3208,4472,4948,4597,5041,7075,9084
Monte Rinaldo,926,925,893,975,1030,1026,1077,1125,1090,843,606,520,448
Monterubbiano,2970,2941,2845,3303,3348,3456,3797,4019,4123,3569,2748,2410,2442
Monte San Pietrangeli,2302,2329,2244,2598,2480,2681,2655,2648,2620,2509,2429,2465,2471
Monte Urano,2081,2149,2296,2729,2898,3125,3269,3177,3277,4044,6073,7273,7748
Monte Vidon Combatte,1027,1092,1055,1243,1267,1350,1409,1434,1571,1205,749,606,520
Monte Vidon Corrado,1177,1275,1340,1344,1372,1276,1240,1181,1165,1019,951,837,802
Montottone,1757,1766,1814,1951,2109,2148,2235,2244,2210,1991,1349,1178,1086
Moresco,829,839,878,966,1103,1002,1051,1062,1100,1025,746,604,606
Offida,4622,4794,5031,6305,6784,7048,7291,7508,8046,7334,5733,5469,5377
Ortezzano,868,921,870,1047,1113,1140,1196,1279,1262,1095,864,806,819
056 Palmiano,502,605,609,779,783,780,844,807,873,617,388,271,219
Pedaso,572,672,755,920,1026,1063,1145,1251,1428,1612,1774,1859,1934
Petritoli,3003,3024,2956,3291,3367,3463,3795,3958,4061,3732,3053,2662,2602
Ponzano di Fermo,1424,1486,1551,1787,1825,1861,2002,2081,2050,1712,1154,1103,1372
Porto San Giorgio,3919,3956,4007,4598,5210,6246,6983,7643,9221,11156,14114,15562,15853
Porto Sant'Elpidio,2168,2238,2312,2237,2455,3205,3837,4105,6712,12233,17496,19646,21112
