City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1873,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
090 Palazzolo Vercellese,2084,2335,2616,2957,2717,2371,2195,2148,2022,1922,1678,1457,1325
Pertengo,1211,1340,1390,1479,1218,1005,855,831,749,613,483,421,367
Pettinengo,2959,3274,3197,3044,2151,2106,1674,1656,2186,2270,2094,1869,1703
Pezzana,2552,2942,3407,3710,3441,2880,2497,2431,2081,1667,1291,1116,1087
Piatto,567,684,658,716,600,561,523,504,555,538,505,525,507
Piedicavallo,1527,1436,1572,1372,1427,1259,1029,691,565,471,328,260,191
Pila,433,380,407,348,356,324,272,237,216,168,129,139,114
Piode,479,463,511,442,405,425,293,263,233,219,202,195,182
Pistolesa,381,434,530,417,373,331,364,407,450,353,187,208,164
Pollone,1605,1777,2203,2170,2160,1979,1912,1922,2055,2230,2307,2271,2135
Ponderano,1571,1729,1933,2014,1938,1863,2213,2188,2376,2911,3520,3621,3696
Portula,1885,1957,2241,2087,1898,1910,2375,2401,2662,2632,2280,1944,1651
Postua,1247,1340,1464,1086,985,914,733,699,648,651,567,571,559
Pralungo,2041,2406,2801,2944,2926,2893,3095,3064,3152,3226,3153,2914,2730
Prarolo,1513,1549,1571,1720,1490,1412,1191,1130,1055,887,706,621,585
Pray,1473,1605,1812,2275,2726,3054,3749,3976,4244,4199,3489,3000,2683
Quaregna,325,362,347,353,326,321,354,416,526,721,983,1198,1296
Quarona,1251,1258,1203,1660,2433,2076,2614,2760,2905,3374,3746,4030,4114
Quinto Vercellese,528,563,567,739,698,691,706,697,733,567,417,479,491
Quittengo,1315,1197,1388,1027,825,750,1140,676,662,480,348,279,253
Rassa,634,676,699,630,526,513,392,273,233,208,151,118,82
Rima San Giuseppe,326,314,304,279,259,244,199,174,151,130,115,101,85
Rímasco,484,472,519,419,394,385,354,325,300,321,243,223,180
Rimella,1255,1327,1232,1007,963,900,754,656,565,432,315,269,195
Riva Valdobbia,832,644,670,719,733,694,536,506,422,341,351,236,239
Rive,1113,1291,1340,1502,1454,1262,1186,1124,969,786,626,457,385
Roasio,2761,2974,3129,3008,3207,3003,3003,2688,2717,2588,2438,2630,2495
Ronco Biellese,1463,1590,1838,1715,1648,1575,1504,1514,1701,1727,1687,1614,1514
Ronsecco,1531,1691,1877,2390,2026,1903,1924,1859,1694,1278,943,742,673
Roppolo,1053,1146,1228,1156,1096,1037,865,892,783,794,745,715,787
Rosazza,1301,1223,1339,1036,985,810,704,461,362,322,219,141,118
Rossa,678,563,545,537,503,497,391,356,306,298,287,226,203
Rovasenda,446,624,874,1084,1154,1010,1107,1115,1127,1074,948,1068,1056
Sabbia,625,696,695,692,711,634,541,379,288,220,188,149,134
Sagliano Micca,2018,2126,2538,2716,3070,2961,2458,2460,2585,2374,2277,1953,1811
Sala Biellese,1240,1320,1472,1629,1622,1465,1210,874,719,672,616,590,615
Salasco,627,684,781,824,836,715,555,658,623,459,311,232,240
Sali Vercellese,790,859,832,903,718,641,536,497,494,366,235,202,174
Saluggia,4037,4105,4488,4135,4340,3878,3772,3773,3705,3854,4073,4019,4063
Salussola,2164,2133,2513,2835,2798,2494,2291,2159,2597,2581,2225,2190,2106
Sandigliano,1113,1178,1341,1507,1444,1385,1467,1464,1728,2063,2403,2700,2662
San Germano,3792,4230,4484,4457,3835,3299,3357,3268,3303,3034,2456,2055,1917
San Giacomo Vercellese,431,533,730,960,932,775,777,791,683,573,507,459,435
San Paolo Cervo,971,946,998,836,613,599,728,500,456,393,237,175,183
Santhià,4980,5277,5799,5699,5888,5717,6556,6561,7061,7436,8640,9463,9308
Scopa,815,747,765,721,698,612,527,513,511,414,371,381,390
Scopello,752,738,828,715,670,634,502,492,490,432,434,418,454
Selve Marcone,302,338,331,295,208,214,141,141,176,182,131,113,113
Serravalle Sesia,2323,2515,3401,4945,4886,4543,4360,4879,4546,5284,5329,5264,5040
Soprana,848,954,1077,1304,1370,1212,1201,1238,1296,1402,1157,990,940
Sordevolo,2350,2588,2699,2353,1832,1710,1614,1499,1696,1634,1481,1372,1304
Sostegno,1391,1403,1377,1240,1109,1295,964,888,939,932,839,790,773
Strona,1485,1631,1826,1953,1855,1804,1747,1889,1974,1942,1557,1343,1216
Stroppiana,2758,2836,3134,3262,3057,2670,2362,2270,2045,1712,1390,1238,1179
Tavigliano,1352,1493,1672,1719,1582,1437,1272,1206,1212,1170,917,893,861
144 Ternengo,531,562,552,460,415,372,328,325,381,394,262,252,320
Tollegno,949,1032,1224,1493,1623,1697,2675,2792,3061,3175,3260,3120,2928
Torrazzo,748,820,843,947,926,836,658,462,373,325,256,225,195
Tricerro,1457,1774,2078,2315,2149,1759,1638,1531,1356,1113,886,717,637
Trino,8329,9916,10923,12138,12542,11257,11005,10702,9737,9148,9587,9085,8217
Trivero,4418,4808,4923,4763,4898,5014,6897,7591,8162,9066,8719,8180,7331
150 Tronzano Vercellese,3602,3818,4562,4532,4237,3923,4110,4220,4287,4378,4031,3732,3524
Valdengo,1096,1133,1202,1074,998,1080,1063,1102,1346,1884,2247,2425,2440
Valduggia,3354,3383,3429,2903,2687,2552,2320,2335,2421,2738,2729,2581,2416
Vallanzengo,294,331,384,435,421,380,354,347,384,342,279,272,262
Valle Mosso,2613,2825,3383,3444,3492,3480,4254,4818,5592,5831,5466,4932,4350
Valle San Nicolao,1248,1413,1618,1868,1636,1574,1716,1822,1959,1867,1474,1259,1206
