City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castelbaldo,,2673,2936,2710,2897,2971,2898,2950,2862,2383,2083,1910,1813
Cervarese Santa Croce,,2102,2419,3020,3548,4025,3904,3930,4176,3717,4005,4221,4343
Cinto Euganeo,,2016,2123,2552,2883,2921,2988,3134,3452,2483,2203,2103,2062
Cittadella,,8570,9032,9685,11332,12511,12684,12966,13913,13807,15918,17274,18061
034 Conselve,,4433,4928,5358,6300,7157,7712,8113,8302,6885,7491,8217,8460
Correzzola,,3779,4378,5029,5846,6929,8819,9458,8965,6000,5133,5055,5195
Curtarolo,,2205,2350,3026,3802,4252,4600,4631,4950,4770,5217,5770,5930
Este,,10037,10475,10779,11635,12662,13631,14438,16294,15651,17044,18105,17668
Fontaniva,,3064,3177,3911,4914,5404,5555,5658,5761,5827,6783,7263,7329
Galliera Veneta,,2907,3243,3600,4209,4415,4586,4917,5212,5236,5779,6261,6326
Galzignano Terme,,2230,2294,2934,3253,3687,4096,4374,4804,4304,4220,4292,4147
Gazzo,,2073,2236,2506,2959,3468,3513,3630,3839,3215,2892,3046,3101
Grantorto,,1603,1759,2191,2828,3256,3405,3542,3576,3049,3312,3597,3741
Granze,,1784,1791,1664,1902,2172,2314,2331,2186,1746,1495,1424,1517
Legnaro,,3405,3630,4272,4909,5386,5819,5950,5498,5066,5539,6331,6567
Limena,,1816,2064,2384,2962,3446,3620,3439,3834,3774,5028,5768,5983
Loreggia,,2773,2935,3318,4244,4726,4710,4499,4481,3912,3905,4503,4977
Lozzo Atestino,,2973,3201,3343,3824,4003,4088,4389,4353,3291,3101,3035,3123
Maserà di Padova,,2437,2673,3034,3600,4099,4492,4604,5145,4660,4866,5407,6457
Masi,,2216,2350,2455,2730,3005,3084,3077,2832,2184,1845,1856,1805
Massanzago,,1666,1896,2145,2613,2829,2991,2987,3122,2792,2620,2898,3543
Megliadino San Fidenzio,,2614,3042,3020,3526,3776,3635,3570,3302,2474,2031,1961,1858
Megliadino San Vitale,,2518,2708,2777,3043,3251,3172,3198,2826,2361,2099,2068,2072
Merlara,,2705,3023,3073,3801,4228,4405,4513,4418,3512,3093,3128,3048
Mestrino,,2503,2982,3276,3948,4352,4342,4444,4429,4288,4840,5730,6674
Monselice,,9802,10428,11571,13250,14233,15415,16447,16886,16368,17621,17538,17397
Montagnana,,9262,9900,10323,11554,12467,12424,12702,12727,10557,10161,10067,9444
Montegrotto Terme,,1991,2110,2469,3027,3437,3911,4195,4841,5964,7786,8914,9929
Noventa Padovana,,1630,1904,2014,2435,2845,3104,3264,3745,4395,6709,7688,7508
Ospedaletto Euganeo,,3486,3655,3862,4571,4989,5312,5511,5326,4355,4609,5065,5052
Padova,,64862,70753,81242,96118,108912,126843,138709,167672,197680,231599,234678,215137
Pernumia,,2536,2719,2948,3353,3692,3947,4077,4230,3468,3305,3436,3634
Piacenza d'Adige,,2426,2582,2744,3164,3414,3324,3423,3307,2410,1973,1648,1503
Piazzola sul Brenta,,4634,5415,6891,8839,9651,9854,10142,10760,9828,10265,10508,10373
Piombino Dese,,4348,4577,5009,6679,7517,7442,7088,6905,6270,7146,7603,7813
Piove di Sacco,,8242,8606,10021,11522,12894,14514,15272,16140,14349,15782,16947,17353
Polverara,,1615,1731,1891,2119,2444,2584,2752,2502,2113,2091,2283,2271
Ponso,,1798,2056,2109,2403,2751,2992,3109,3178,2477,2262,2317,2291
Pontelongo,,2130,2365,2230,2857,3466,4531,4809,5075,4164,3713,3566,3571
Ponte San Nicolò,,1936,2217,2674,3306,3801,4465,4623,5077,5288,6814,8309,10589
Pozzonovo,,2398,2517,2794,3243,3679,4318,4655,4739,3626,3413,3435,3523
Rovolon,,2214,2879,3423,4336,5224,4882,4682,4654,3858,3472,3565,3834
Rubano,,1773,2041,2415,2815,3111,3138,3232,3602,4775,7243,10021,12573
Saccolongo,,1939,2177,2382,2987,3166,3084,3088,3058,2938,3345,3832,4254
Saletto,,2888,3217,3279,3864,4232,4034,3880,3813,2869,2505,2466,2422
San Giorgio in Bosco,,3519,3853,4437,5283,6109,6011,6047,5454,4698,4481,4693,5284
San Martino di Lupari,,5405,5902,6700,8047,8901,9066,9052,9854,9116,9641,10700,11044
San Pietro in Gu,,1731,2023,2510,3011,3268,3163,3193,3468,3115,3431,3961,4223
San Pietro Viminario,,1604,1800,1931,2305,2591,2816,2806,2952,2347,2220,2274,2347
Santa Giustina in Colle,,2767,3237,3598,4724,5605,5430,5535,5426,4725,4652,5312,5804
Sant'Elena,,1391,1408,1508,1780,2050,2199,2295,2140,1681,1587,1606,1703
Sant'Urbano,,3367,3526,3424,3851,4372,4939,5057,4629,3293,2781,2614,2454
086 Selvazzano Dentro,,2420,2571,3053,3714,4152,4568,4820,5053,6217,11925,17393,18809
Solesino,,2507,2655,2973,3706,4322,5088,5429,6085,6079,6830,7144,7022
Stanghella,,3515,3521,3458,4242,4738,5118,5444,5485,4434,4458,4609,4580
Teolo,,3804,4152,4803,5670,6420,6536,6783,7272,6693,6705,6961,7715
Terrassa Padovana,,1571,1592,1697,2045,2326,2689,2857,2761,2146,1898,1894,2049
Tombolo,,2754,2954,3487,4148,4479,4898,4988,5683,5559,5946,6374,6542
Torreglia,,2192,2304,2574,3051,3498,3686,3835,4261,4174,4626,5276,5709
