City,1,2,3,4,5,6,7,8,9,10,11,12,13
005 Andria,30018,34063,37471,49967,53274,58819,55006,56152,66254,70831,77065,84661,90063
Bari,44572,61541,72624,94236,121633,136247,172600,197918,268183,312023,357274,371022,342309
Barletta,27304,28638,33594,41969,44233,51387,48038,52386,64282,68035,75728,83453,89527
Binetto,1164,1165,1174,1432,1512,992,1309,1132,1264,1099,925,1140,1629
Bisceglie,19239,21518,24017,31461,34425,39272,32417,33552,39090,41451,45196,46538,47408
Bitetto,5130,5340,6047,6647,6615,6561,5952,6119,6751,6408,6711,8374,9370
Bitonto,22861,24131,25237,29270,31143,30065,29908,30622,35354,37395,42762,49714,53772
Bitritto,3377,3485,3799,4525,4785,4813,5036,5096,5348,4591,4465,5918,8689
Canosa di Puglia,12985,14972,18656,24230,26053,26719,27583,28377,34342,34015,30720,30948,31240
Capurso,4046,4075,3993,4827,4804,4867,5118,5260,6013,6384,7185,10205,13470
