City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Airole,1747,1786,1705,1382,1287,1188,958,758,648,542,464,520,499
Apricale,1794,1904,2103,2161,1749,1712,1511,1127,1023,887,680,546,558
Aquila di Arroscia,502,503,527,550,533,508,433,409,345,318,274,247,230
Armo,326,351,359,357,365,365,304,308,278,205,180,153,139
Aurigo,734,715,760,895,913,825,758,748,673,597,537,485,390
Badalucco,2291,2346,2352,2710,2638,2774,2325,2357,2213,2117,1750,1486,1351
Baiardo,1547,1636,1587,1566,1582,1323,1033,1026,879,715,586,421,364
Bordighera,2358,2357,3026,4843,5470,6142,7256,7334,8515,11252,11654,12043,11129
Borghetto d'Arroscia,1729,1762,1642,1634,1687,1482,1287,1224,1089,964,813,693,587
Borgomaro,3020,3131,3052,2640,2673,2478,2059,1980,1768,1567,1313,1094,934
Camporosso,1662,1614,1526,1651,1816,1828,2034,2062,2273,2921,3676,4438,4642
Caravonica,475,500,470,396,398,370,349,350,378,367,344,302,291
Carpasio,950,925,991,822,931,707,616,585,432,370,274,206,181
Castellaro,1085,1048,848,686,682,642,587,512,520,545,649,632,860
Castel Vittorio,1659,1688,1627,1600,1473,1381,1224,1206,1054,891,679,579,458
Ceriana,2400,2565,2541,2633,2717,2672,2274,2217,2090,1904,1563,1371,1290
017 Cervo,951,932,954,849,848,745,769,773,866,1106,1303,1283,1258
018 Cesio,625,672,639,716,655,588,520,513,514,397,352,291,240
Chiusanico,1449,1519,1450,1375,1221,1232,1093,1044,1013,899,759,630,592
Chiusavecchia,681,801,744,718,682,678,560,565,612,546,455,449,408
Cipressa,1366,1256,1112,948,795,789,726,753,879,1082,1019,1047,1119
Civezza,809,745,723,686,687,630,487,482,457,400,412,374,462
Cosio di Arroscia,875,895,908,1031,1096,1024,973,947,848,733,603,490,359
Costarainera,611,453,347,314,270,295,238,342,405,595,603,579,639
Diano Arentino,861,873,839,752,791,705,574,549,519,468,402,400,518
Diano Castello,999,975,902,999,1087,975,941,973,920,1097,1201,1204,1506
Diano Marina,2872,2832,2747,2580,2649,2696,3141,3266,3669,4556,6395,7007,6067
Diano San Pietro,1408,1474,1399,1314,1287,1175,1080,1047,1067,1037,923,963,991
Dolceacqua,2268,2426,2338,2442,2623,2408,2093,1970,1806,1937,1777,1850,1693
