Name	Place	Description	Pdf
Del Maino (A.)	Plaisance	Livres et spécimens typographiques.	Paris_1878_Italy_7.jpg
Dumouard frères	Milan	Livres; bibliothèque scientifique internationale, avec illustrations.	Paris_1878_Italy_7.jpg
Elzeviriana (Typographie)Pateras (A.)	Rome	Livres.	Paris_1878_Italy_7.jpg
Giannini (Chevalier F.)	Naples	Livres.	Paris_1878_Italy_7.jpg
Heçeli (U.)	Milan	Publications diverses.	Paris_1878_Italy_7.jpg
Lucea (F.)	Milan	Éditions de musique de luxe et ordinaire.	Paris_1878_Italy_7.jpg
Maisner (V.)	Milan	Voyage autour du monde de la corvette à vapeur italienne Magenta; relation scientifique descriptive de H. H. Giglioli; un volume illustré de cartes géographiques, photographies, phototypies, chromolithographies ectylographies.	Paris_1878_Italy_7.jpg
Maison de reclusion militaire (Typographie de la)	Savone	Spécimens de travaux typographiques en couleur.	Paris_1878_Italy_7.jpg
Marietti (Chevalier F.)	Turin	Ouvrages divers.	Paris_1878_Italy_7.jpg
Mekitaristi Arméniens (Congrégration des RR. PP. de Saint Lazare)	Venise	Ouvrages.	Paris_1878_Italy_7.jpg
Minelli (A.)	Rovigo	Spécimens de livres.	Paris_1878_Italy_7.jpg
Morano (A.)	Naples	Ouvrages divers.	Paris_1878_Italy_7.jpg
Morano (D.)	Naples	Livres.	Paris_1878_Italy_7.jpg
Moretti (P.)	Milan	L'Italie monumentale, ouvrage illustré; l'art romain; études au Panthéon, au Colisée, au Forum, dans la basilique de Saint-Paul et dans neuf maisons romaines; graphites gravées sur cuivre et illustrées par le professeur Genesio Morandi.	Paris_1878_Italy_7.jpg
Negro (A.-F.)	Turin	Ouvrages littéraires et scientifiques illustrés.	Paris_1878_Italy_7.jpg
Nistri (T.) et Cie	Pise	Ouvrages.	Paris_1878_Italy_7.jpg
Paravia (G.-B.) et Cie	Turin	Propriétaire de l'imprimerie royale; Ouvrages philologiques et scientifiques.	Paris_1878_Italy_7.jpg
Pedone Lauriel (L.)	Palerme	Livres.	Paris_1878_Italy_7.jpg
Pozzo frères	Turin	L'indicateur officiel des chemins de fer.	Paris_1878_Italy_7.jpg
Riecordi	Milan	Spécimens d'éditions musicales gravées et lithographiées; spécimens de typographie.	Paris_1878_Italy_7.jpg
Saldini (B.)	Milan	Atlas de projets d'agencements industriels.	Paris_1878_Italy_7.jpg
Salmin frères	Padoue	Volumes et opuscule commerciaux; édition spéciale de la Divine Comédie; spécimens de caractères et de vignettes; album contenant divers travaux de typographie et de chromo-typographie.	Paris_1878_Italy_7.jpg
Sonzogno (E.)	Milan	Estampes, planches paniconographiques, volumes et ouvrages de musique.	Paris_1878_Italy_7.jpg
Sourds-muets (Typographie des) (Directeur: L. Ferrari)	Gênes	Volumes de formats divers.	Paris_1878_Italy_7.jpg
Spithoever	Rome	Carton in-folio avec huit fascicules de l'ouvrage: Monétiques des dieux de Rome, de G.-B. de Rossi.	Paris_1878_Italy_7.jpg
Union typographique	Turin	Encyclopédies et ouvrages de sciences, d'histoire et de littérature.	Paris_1878_Italy_7.jpg
Vallardi (D'chevalier F.)	Milan	L'Italie sous l'aspect physique, militaire, historique, littéraire, artistique et statistique, avec des considérations générales sur l'industrie et le commerce.	Paris_1878_Italy_7.jpg
