Name	Place	Description	Pdf
Gargiulo L. & fils	Sorrento (Naples)	Tissus de soie	Paris_1900_Italy_183.jpg
Gavazzi (Egidio et Pio)	Milan, rue Meravigli, 14	Tissus de soie	Paris_1900_Italy_183.jpg
Gavazzi & Cie	Milan, Foro Bonaparte, 57	Rubans de soie	Paris_1900_Italy_183.jpg
Gavazzi (Pierre)	Milan, rue Cusani, 14	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gerli (Carlo)	Milan, rue Oriani, 5	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gerosa (Silvestro)	Villa Fornaci (Milan)	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gessner (Erminio)	Milan, rue Bigli, 19	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Giacomo Reggio	Portomaggiore (Ferrara)	Tissus de soie	Paris_1900_Italy_183.jpg
Giambarini (Antonio)	Bergame	Soies grèges et ouvrées. Tissus de soie	Paris_1900_Italy_183.jpg
Gianfranceschi & Cie	Milan, rue Brera, 21	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gianzini (Antonio)	Chignolo Po (Pavie)	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gibert (A.) & Cie	Milan, rue Brera, 20	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Gimpel (Jules)	Calolzio per Corte (Bergame)	Soies grèges et ouvrées	Paris_1900_Italy_183.jpg
Giorgetti (François)	Osimo (Ancone)	Soie grège	Paris_1900_Italy_183.jpg
Giorgetti (Gaétan)	Osimo (Ancone)	Soie grège	Paris_1900_Italy_183.jpg
