Name	Place	Description	Pdf
Franchine (Jean)	Turin	Bijoux d'or.	Paris_1867_Italy_37.jpg
Battaggia (Philippe)	Brescia	Ornements d'or et d'argent; joaillerie.	Paris_1867_Italy_37.jpg
Fandon (Jacques)	Venise	Chaîne d'or (calenella di Venezia).	Paris_1867_Italy_37.jpg
Cecconato (Jacques)	Padoue	Corniche a reports ciselés, épingle ciselée, étui à portraits en filigrane, ouvrages d'or.	Paris_1867_Italy_37.jpg
Beltramelli de Gobbis (Marie)	Trevisé	Boucles d'oreilles, boucles, croix d'or, fleurs d'argent.	Paris_1867_Italy_37.jpg
Frignani (Achille)	Ravenne	Bijouterie et orfèvrerie.	Paris_1867_Italy_37.jpg
Rici (Louis)	Florence	Bijouterie.	Paris_1867_Italy_37.jpg
Sous-Commission d'Ancône	Jési	Orfèvrerie de l'École de Jesi.	Paris_1867_Italy_37.jpg
Ciuffetti (Thomas)	Pérouse	Bijouterie d'or et de pierres fines.	Paris_1867_Italy_37.jpg
Connetable (Jean-Charles)	Pérouse (Fuligno)	Bijouterie d'or et d'argent doré.	Paris_1867_Italy_37.jpg
Langella (Dominique)	Naples	Orfèvrerie.	Paris_1867_Italy_37.jpg
Société des émailleurs, ciseleurs et bijoutiers de Naples	Naples	Bijoux ciselés et émaillés.	Paris_1867_Italy_37.jpg
Sorrentino (Louis)	Naples	Bijoux d'or.	Paris_1867_Italy_37.jpg
Meveyni (Joseph)	Gênes	Filigranes.	Paris_1867_Italy_37.jpg
Forte (Émile)	Gênes	Objets en filigrane d'argent.	Paris_1867_Italy_37.jpg
Del Pruto (César)	Naples	Imitations de bijouterie anglaise.	Paris_1867_Italy_37.jpg
Sanctis (Vincent de)	Chieti (Abruzze citieure)	Broche et boucles d'oreilles d'or.	Paris_1867_Italy_37.jpg
Francconechi (Joseph)	Naples	Fleur en diamants.	Paris_1867_Italy_37.jpg
Stella (Jean)	Naples	Camées, coquilles et laves du Vésuve, médaillon en relief sur lave du Vésuve (taureau arnés), groupes avec colonnettes de marbre.	Paris_1867_Italy_37.jpg
Tari (Joseph)	Naples	Bijoux et objets de luxe en lave, style de Pompéi et émaux.	Paris_1867_Italy_37.jpg
Oneto (D.-D.)	Gênes	Objets de corail.	Paris_1867_Italy_37.jpg
Carriello (André)	Naples	Bijou de topaze (Jésus rompsait le pain)	Paris_1867_Italy_37.jpg
Avolio (François)	Naples	Objets de corail.	Paris_1867_Italy_37.jpg
Casuelo (Louis)	Naples	Parures de corail, de pierres dures montées en or, objets en lave du Vésuve.	Paris_1867_Italy_37.jpg
Castellano (Louis)	Naples	Objets de corail.	Paris_1867_Italy_37.jpg
Gagliardi (Louis)	Naples	Coraux et laves.	Paris_1867_Italy_37.jpg
Guillaume (Charles)	Naples	Pierre du Vésuve, camées coquilles.	Paris_1867_Italy_37.jpg
Guni et Albert (d')	Naples	Gravures sur corail.	Paris_1867_Italy_37.jpg
Labriola (Pascal)	Naples	Articles d'écaille.	Paris_1867_Italy_37.jpg
Pirotta (Charles)	Milan	Bijouterie d'argent (spolone et agini), pour villageoises.	Paris_1867_Italy_37.jpg
Sous-Commission de Modène		Orfèvrerie pour villageoises.	Paris_1867_Italy_37.jpg
Fauqli (Janvier)	Chieti	Boucles d'oreilles et grains d'ors (innacoli) pour colliers de villageoises.	Paris_1867_Italy_37.jpg
Nicola (Frédéric de) Chieti	Boucles d'oreilles pour villageoises de la province.		Paris_1867_Italy_37.jpg
Campaigolo (Blaise)	Naples	Objets d'or pour villageoises.	Paris_1867_Italy_37.jpg
Carola (Pascal)	Naples	Bijouterie d'or et d'argent pour villageoises.	Paris_1867_Italy_37.jpg
Castalioq (Angel)	Naples	Collier d'or (innacoli) pour villageoises.	Paris_1867_Italy_37.jpg
Castellani (Alexandre)	Naples	Orfèvrerie archéologique et collection de bijoux villageois.	Paris_1867_Italy_37.jpg
Chiuilli (François)	Naples	Collier d'or (innacoli) des villageoises de la province.	Paris_1867_Italy_37.jpg
Chiencia (André)	Naples	Orfèvrerie pour villageoises.	Paris_1867_Italy_37.jpg
