Name	Place	Description	Pdf
Carelli (Louis)	Voghera	Modèle d'un instrument dit Étiographe latitudinal.	Paris_1867_Italy_12.jpg
Farioli (Dominique)	Voghera	Modèle d'un gévocyclographe latitudinal, ou sphère armillarie.	Paris_1867_Italy_12.jpg
Villa (Ignace)	Florence	Horloge universelle à deux cadrans, terrestre et stellaire; tableau d'un système cosmologique.	Paris_1867_Italy_12.jpg
Fioritoni de Marco (Vincent)	Rieti (Foligno)	Machine géocyclique, propre à remplacer une sphère armillaire.	Paris_1867_Italy_12.jpg
Cherici (Nicolas)	San Sepolcro (Arezzo)	Observations météorologiques de Poggio Cherici.	Paris_1867_Italy_12.jpg
Foscolo (Chevr. Georges)	Turin	Diagramme.	Paris_1867_Italy_12.jpg
Vallardi (François)	Milan	L'Italie sous ses aspects physique, historique et statistique.	Paris_1867_Italy_12.jpg
Municipalité de Padoue		Statistique agricole et industrielle de la province de Padoue.	Paris_1867_Italy_12.jpg
Municipalité de Forli		Monographie de la province de Forli.	Paris_1867_Italy_12.jpg
Maestri (Pierre)		Direction de la statistique, population; dictionnaire des communes; instruction publique; écoles; industrie manufacturière; navigation; pêche du corail et des éponges; statistiques budgétaires; sociétés commerciales, industrielles et de secours mutuels; météorologie en Italie.	Paris_1867_Italy_12.jpg
Caporale (Gaëtan)	Naples	Tableau statistique de tous les objets de l'Exposition, classés par nations.	Paris_1867_Italy_12.jpg
Maspia Perin (François)	Palerme	Statistique de la ville de Palerme.	Paris_1867_Italy_12.jpg
Perelli	Milan	Etudes sur les maisons ouvrières.	Paris_1867_Italy_12.jpg
Municipalité de Milan		Notice statistique sur les industries de Milan; comptes rendus de l'administration de la ville de Milan.	Paris_1867_Italy_12.jpg
Rabbiini (C. Antoine)	Turin	Mémoires sur le cadastre; actes, discussions, recueils, comptes rendus sur le cadastre; essais de travaux trigonométriques et de vérifications cadastrales; photographies de mappes territoriales.	Paris_1867_Italy_12.jpg
