Name	Place	Description	Pdf
D'Avenia (L.) 	à Naples	Pianos à queue.	Paris_1878_Italy_11.jpg
De Meglio (J.) et fils	à Naples	Pianos à queue; pianos droits.	Paris_1878_Italy_11.jpg
De Toni (A.)	à Verone	Instrumens de musique à vent.	Paris_1878_Italy_11.jpg
Dianese (B.)	à Naples	Cornet, trombone, petite bombarde.	Paris_1878_Italy_11.jpg
Di Lupo Parra (A.)	à Pise	Clarinette; modèle d'un nouveau système d'instruments de musique à vent en bois.	Paris_1878_Italy_11.jpg
Federicio frères	à Naples	Pianos (sysème Pleyel).	Paris_1878_Italy_11.jpg
Fredi (F.)	à Todi	Violon.	Paris_1878_Italy_11.jpg
Gottradi (A.)	à Trévise	Une contre-basse.	Paris_1878_Italy_11.jpg
Lafontà (P.) de Palerme	à Alexandrie (Égypte)	Un piano droit à cordes obliques.	Paris_1878_Italy_11.jpg
Lorenzi (G.-B. de)	à Vicence	Quatour musical à archet (violoncelle, alto, deux violons); brochure: Étude del temperament égualble.	Paris_1878_Italy_11.jpg
Marconi (A.)	à Conegliano (Trévise)	Une contre-basse.	Paris_1878_Italy_11.jpg
Mola (Chevalier J.)	à Turin	Un piano à mélopiano; un harmonium avec pédale et à percussion.	Paris_1878_Italy_11.jpg
Motti (A.)	à Alexandrie	Flûte métallique modifiée.	Paris_1878_Italy_11.jpg
Petitta (J.)	à Milan	Instruments de musique à vent.	Paris_1878_Italy_11.jpg
Rinaldi (G.)	à Turin	Violoncelie, viole, violon.	Paris_1878_Italy_11.jpg
Reeseler (C.)	à Turin	Deux pianos droits.	Paris_1878_Italy_11.jpg
Ruggiero (C.) et fils	à Naples	Instruments de musique à vent.	Paris_1878_Italy_11.jpg
Santucci (A.)	à Verone	Instruments de musique à vent.	Paris_1878_Italy_11.jpg
Soveriani (G.)	à Bologne	Clairon et trois petites clainettes en bois de différents systèmes et clefs.	Paris_1878_Italy_11.jpg
Spada (G.)	à Bologne	Basson en métal.	Paris_1878_Italy_11.jpg
Via (G.)	à Plaisance	Viamonici à main, harmonium d'après le système Via.	Paris_1878_Italy_11.jpg
Amabile (L., professeur)	à Naples	Grand speculum pour opérations chirurgicales; rateaux adaptés pour opérations chirurgicales; speculum petit.	Paris_1878_Italy_11.jpg
Barbieri Secondo et fils	à Pise	Ceintures herniaires; ceintures herniaires de nouvelle invention.	Paris_1878_Italy_11.jpg
Barbiroli (F.)	à Venise	Instruments de chirugie pour l'extaction des balles aux blessés, et des substances hétérogènes des narines et des oreilles des enfants.	Paris_1878_Italy_11.jpg
Boriglione frères	à Novare	Instruments de chirurgie.	Paris_1878_Italy_11.jpg
Castiglioni (Dr P.)	à Rome	Appareil graduateur pneumathérapique.	Paris_1878_Italy_11.jpg
Chiossone (F.)	à Gênes	Petite machine pour l'orthopédie des pieds.	Paris_1878_Italy_11.jpg
Costantini (Dr B.)	à Teramo	Machine orthopédique pour le redressement des members infériens; appareil amovo-inamovible pour la guérison des fractures.	Paris_1878_Italy_11.jpg
Galli (Dr L., Inventeur), fabricant: 0. Peiretti	à Lucques	Grand speculum pour opérations chirurgicales; rateaux adaptés pour opérations chirurgicales; speculum petit.	Paris_1878_Italy_11.jpg
