Name	Place	Description	Pdf
Barzaghi (Dominique)	Milan	Bronzes d'art	Paris_1900_Italy_230.jpg
Beccarelli (Louis)	Cornovilla di Traverfelo (Parme)	Bronzes d'ornement	Paris_1900_Italy_230.jpg
Bertarelli frères	Milan	Chandeliers, Lampes, Croix, Candélabres, etc.	Paris_1900_Italy_230.jpg
Bizzarri (A.) & Cie	Rome	Bronzes, Fontes, Ferronnerie, Zincs d'art, Métaux repoussés, estampés, etc.	Paris_1900_Italy_230.jpg
Bottacin (Ange et Joseph) frères	Venise	Bronzes d'art	Paris_1900_Italy_230.jpg
Bucciano (Joseph)	Naples	Reproduction de chefs-d'œuvre des musées d'Italie	Paris_1900_Italy_230.jpg
Cavina (Romulus)	Florence	Bronze d'art classique	Paris_1900_Italy_230.jpg
Calvi (Constantin)	Rome	Bouclier en fer ciselé en or, avec figures, Coffre, Coupe, Vases, etc., en argent ciselé	Paris_1900_Italy_230.jpg
Canova (Pierre)	Turin	Vitrine en fer forgé, Lustres	Paris_1900_Italy_230.jpg
Castello (Prospero)	Turin	Rampes d'escalier, Portes, lavabo d'église, Parties de grille et de balcon	Paris_1900_Italy_230.jpg
Chiurazzi (Gennaro)	Naples	Bronzes et marbres d'art	Paris_1900_Italy_230.jpg
De Angelis (Sabatino) & fils	Naples	Reproduction en bronze de chefs-d'œuvre des musées italiens	Paris_1900_Italy_230.jpg
Ercolani (Emilio)	Florence	Candélabres en bronze doré, Chenets en bronze	Paris_1900_Italy_230.jpg
Errico (Sauveur)	Naples	Bronzes d'art	Paris_1900_Italy_230.jpg
Ergolani (Emile)	Florence	Candélabres et chenets	Paris_1900_Italy_230.jpg
Fasoli (Frédéric)	Rome	Bronzes	Paris_1900_Italy_230.jpg
