Name	Place	Description	Pdf
Motta (P.) & Cie	Milan, rue Bossi, 2	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Mottana (Giovanni)	Milan, rue Dante, 16	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Mozzi (Michel) & Cie	Vittorio (Trévise)	Soie	Paris_1900_Italy_186.jpg
Musso (J.-A.)	Turin, rue Lagrange, 2	Grèges et organsins	Paris_1900_Italy_186.jpg
Nessi (G.-A.)	 Côme, rue A. Volta, 33	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Ochs frères	Milan, rue Brera, 5	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Osnago (Luigi) di Ambrogio	Milan, rue S. Radegonda	Tissus de soie	Paris_1900_Italy_186.jpg
Pagani (Alexandre)	Milan, rue Monte-di-Pietà, 14	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Pagliero & Negro	Bandanesca (Turin)	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Paladini (G.) & Cie	Milan, Foro Bonaparte, 10	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Palladino & Pignalosa	Rome	Lampas et velours	Paris_1900_Italy_186.jpg
Parodi-Delfino (Carlo)	Milan, rue Lupletta, 5	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
Pasquina (Joseph)	Turin, rue Roma, 43	Brocartes. Velours. Damas, etc.	Paris_1900_Italy_186.jpg
Paletta & Decker	Turin	Tissus de soie en or	Paris_1900_Italy_186.jpg
Pedroni frères (F.-Lisiadé)	Milan, rue S. Giuseppe, 5	Soies gréges et ouvrées	Paris_1900_Italy_186.jpg
