Name	Place	Description	Pdf
Podesta (E.)	professeur, à Arezzo	Traité élémentaire d'agriculture; premiers éléments d'agriculture pour les écoles élémentaires.	Paris_1878_Italy_2.jpg
Rosalba (C.)	architecte, à Avellino	Projet d'un édifice scolaire municipal construit à Santa-Maria, Capua-Vetere.	Paris_1878_Italy_2.jpg
Santi (A.)	à Murano (Venise)	Relations sur l'instruction et l'éducation dans la commune de Murano.	Paris_1878_Italy_2.jpg
Scaraviglia (T.)	professeur, à Gualdo-Tadino (Pérouse)	Dessins à l'aquarelle par les élèves de l'école technique de Gualdo-Tadino (album).	Paris_1878_Italy_2.jpg
Société centrale ouvrière napolitaine	à Naples	Dessins d'ornements, de figures, de géométrie, de machines (1 toile et 4 albums).	Paris_1878_Italy_2.jpg
Soli (P.)	architecte, à Milan	Projets d'écoles élémentaires.	Paris_1878_Italy_2.jpg
Sotis (Dr J.)	à Fondi (Caserte)	Conférences sur l'hygiène de l'habitant de la campagne et sur l'agriculture pratique.	Paris_1878_Italy_2.jpg
Thevenet (J.)	à Milan	Cours complet d'écriture (5 modèles).	Paris_1878_Italy_2.jpg
Zanetti (Abbé V.)	directeur du Musée verrier et de l'école de dessin appliqué à la verrerie, à Murano (Venise)	Photographies des meilleurs types classiques qui se trouvent dans le musée; gravures du musée de l'industrie verrière et de l'école annexe.	Paris_1878_Italy_2.jpg
Zucchetti (A.)	professeur, à Todi (Pérouse)	Dessins des élèves de l'école technique de Todi (album).	Paris_1878_Italy_2.jpg
Académie royale de Sainte-Cécile à Rome		Conti : deux mélodrames.	Paris_1878_Italy_2.jpg
Baiardi		Morceaux de musique instrumentale.	Paris_1878_Italy_2.jpg
Barbieri (L., architecte)	à Naples	Projet d'un collège de musique (album); projet d'une école à construire dans la province de Bari (album).	Paris_1878_Italy_2.jpg
Beccari Gualberta (A.)	à Bologne	La femme, publication périodique.	Paris_1878_Italy_2.jpg
Bianchi		L'Enidée, opéra-ballet en quatre actes.	Paris_1878_Italy_2.jpg
Bossi (L.)	professeur, à Milan	Manuel théorique et pratique de tissage de la soie.	Paris_1878_Italy_2.jpg
Branzoli		Compositions.	Paris_1878_Italy_2.jpg
Bruni	à Gènes	Méthode de chant.	Paris_1878_Italy_2.jpg
Caputo (M.-C.)	professeur de chant, à Naples	Manuel de chorodagogie.	Paris_1878_Italy_2.jpg
Carelli (B.)	professeur de chant, à Naples	Traité de l'art musical.	Paris_1878_Italy_2.jpg
Collége royal de musique à Palerme (M. Platania, directeur)		Compositions musicales.	Paris_1878_Italy_2.jpg
Dacci (J.)	directeur de l'École royale de musique, à Parme	Grammaire musicale; méthode théorique pratique pour la lecture et la division musicales; méthode théorique pratique d'harmonie simple et composée, d'instrumentation, de contre-point et de composition; symphonie à grand orchestre.	Paris_1878_Italy_2.jpg
De Castrone-Marches i (Mlle M.)	à Vienne	L'Art du chant.	Paris_1878_Italy_2.jpg
De Champ (H.)	à Florence	Guide théorique pratique pour l'interprétation et l'application des signes graphiques musicaux.	Paris_1878_Italy_2.jpg
De Michelis		Compositions flûte et piano.	Paris_1878_Italy_2.jpg
