Name	Place	Description	Pdf
Gabbri frères	Turin	Graines étrangères et indigènes.	Paris_1867_Italy_81.jpg
Culdi (Jean)	Novare (Turin)	Riz en épis et blanc; froment en épis; millet en épis; panis (panicum italicum), en épis; seigle; avoine.	Paris_1867_Italy_81.jpg
Zanetti (Edouard)	Comeri (Turin)	Riz (oryza sativa); froment (triticum sativum); seigle (secale cereale); mais (zea mais); avoine.	Paris_1867_Italy_81.jpg
Association agricole de Lombardie	Lodi	Collection de céréales.	Paris_1867_Italy_81.jpg
Chambre de commerce et des arts	Milan	Produits agricoles du territoire milanais.	Paris_1867_Italy_81.jpg
Comice agricole de Bergame		Produits agricoles de la province.	Paris_1867_Italy_81.jpg
Mai (André)	Travagliato (Brescia)	Blé de Turquie (maïs) géant, fusiforme et commun; foin de mai et d’août, de prairies permanentes; trèfle, houque (sorghum saccharatum) de Tartarie; lupin (lupinus albus); panis (panicum italicum).	Paris_1867_Italy_81.jpg
Sedaboni (G.-C.)	Brescia	Produits agricoles en tige et en graine.	Paris_1867_Italy_81.jpg
Manganotti (Antoine)	Vérone	Céréales en tige et en graine.	Paris_1867_Italy_81.jpg
San Severino (Faustin)	Crème (Crémone)	Mais en épis (zea mais), froment en grains; riz (oryza sativa).	Paris_1867_Italy_81.jpg
Comice agricole de Voghera	Pavie	Froment, maïs, seigle et orge.	Paris_1867_Italy_81.jpg
Lazzarini (Auguste)	Levata Casina cà del Sole (Crémone)	Graines et plantes cultivées dans la province de Crémone.	Paris_1867_Italy_81.jpg
Angeli (Candide)	Luzzara (Reggio-Emilie)	Froment, seigle, orge, riz et légumes.	Paris_1867_Italy_81.jpg
Trevisani (Félix)	Modène	Graines de la basse plaine modénaise.	Paris_1867_Italy_81.jpg
Chambre de commerce de Rovigo		Céréales de la province de Rovigo.	Paris_1867_Italy_81.jpg
Canasxa (André)	Ferrare	Blé romain de huit et de deux ans; avoine commune; orge, maïs.	Paris_1867_Italy_81.jpg
Chambre de commerce de Ferrare		Blé et maïs; farine, amidon, pains, pates d’Italie, maïs, farine, polenta, riz et graines de légumes de la province.	Paris_1867_Italy_81.jpg
Institut industriel professionnel de Ferrare		Graines et plantes alimentaires et économiques.	Paris_1867_Italy_81.jpg
Ponticelli (Guillaume)	Ferme de l’Alberèse et de Badiola (Sienne)	Blé, avoine, orge, mais et seigle.	Paris_1867_Italy_81.jpg
Pieri-Nerli (Cte Ferdinand)	Sienne	Céréales.	Paris_1867_Italy_81.jpg
Simi (Emile)	Serravezza (Lucques)	Produits agricoles et forestiers.	Paris_1867_Italy_81.jpg
Diligenti (Louis)	Cortoni (Arezzo)	Blé et produits agricoles.	Paris_1867_Italy_81.jpg
Société économique-agraire de Pérouse		Céréales.	Paris_1867_Italy_81.jpg
