Name	Place	Description	Pdf
Brioschi Finzi & Cie	Milan	Machines électriques.	Paris_1900_Italy_32.jpg
Qantono	Rome	Moteur électrique à changement de vitesse.	Paris_1900_Italy_32.jpg
Castagneris (Guy)	Civita-Vecchia	Systèmes de distribution pour traction électrique.	Paris_1900_Italy_32.jpg
Gadda & Cie	Milan, rue Caslighi	Machines électriques.	Paris_1900_Italy_32.jpg
Grondona, Corni & Cie	Milan	Voiture automobile électrique.	Paris_1900_Italy_32.jpg
Monti (C.) & Cie	Milan	Dynamos. Moteurs électriques.	Paris_1900_Italy_32.jpg
Rutelli Sauveur	Palerme	Voiture pour tramway électrique.	Paris_1900_Italy_32.jpg
Salvuzzi (Vincent)	Trévise	Bicyclette électrique.	Paris_1900_Italy_32.jpg
Societá Esercizio Bacini	Gênes	Dynamos et moteurs électriques.	Paris_1900_Italy_32.jpg
Société Italienne des Chemins de fer Méridionaux	Florence	Système de traction électrique.	Paris_1900_Italy_32.jpg
Societá Nazionale delle Officine di Savigliano	Turin	Générateurs et moteurs électriques.	Paris_1900_Italy_32.jpg
Stigler (A.)	Milan, rue Galilée, 45	Ascenseurs.	Paris_1900_Italy_32.jpg
