Name	Place	Description	Pdf
Société d'Instruction, d'Éducation & de Secours Mutuels des Instituteurs	Turin, rue Goito, 11.	Status et règlements, monographie.	Paris_1900_Italy_267.jpg
Société des « Militaires en Congé »	Alexandrie, rue Cavour, 3.	Questionnaire, monographie, comptabilité.	Paris_1900_Italy_267.jpg
Société Mutuelle des Ouvriers	Desenzano sur Lago (Brescia).	Status, statistiques.	Paris_1900_Italy_267.jpg
Société Mutuelle de Secours	Sanseverino March, (Macerata).	Règlements, Tableaux, Statistiques, Organisation, Comptabilité.	Paris_1900_Italy_267.jpg
Société « Ordine e Lavoro », pour les ex-élèves des Orphelinats	Milan, Via Cornacchie, 2.	Mouvement social 1884-1899.	Paris_1900_Italy_267.jpg
Société Ouvrière	Calvisano (Brescia).	Tableaux statistiques sur l'administration de la Société, documents, budget et règlement.	Paris_1900_Italy_267.jpg
Société Ouvrière	Iseo.	Status, règlement, comptabilité, statistique, relation.	Paris_1900_Italy_267.jpg
Société Ouvrière	Melagnano (Milan).	Status, statistique et règlements.	Paris_1900_Italy_267.jpg
Société Ouvrière de Plaisance	Plaisance.	Status, règlement, tableaux, statistiques, formulaires, monographies.	Paris_1900_Italy_267.jpg
Société Ouvrière de Secours Mutuels	Acqué.	Tableaux de comptabilité.	Paris_1900_Italy_267.jpg
Société Ouvrière de Secours Mutuels	Atessa (Chieti).	Organisation et comptes rendus.	Paris_1900_Italy_267.jpg
Société Ouvrière de Secours Mutuels	Coni.	Documents, règlements, formulaires.	Paris_1900_Italy_267.jpg
Société Ouvrière de Secours Mutuels	Castiglione del Lago.	Status et documents.	Paris_1900_Italy_267.jpg
