Name	Place	Description	Pdf
Van Lint (Henri)		Photographies	Paris_1867_Italy_5.jpg
Alinari frères	Florence	Photographies encadrées	Paris_1867_Italy_5.jpg
Lombardi (Paul)	Sienne	Spécimens photographiques; reproduction de camées; paysages; photographies des œuvres plastiques de Luca della Robbia	Paris_1867_Italy_5.jpg
Mussini (Louis)	Sienne	Portrait de S. M. le roi d'Italie; photographie de paysage, dessiné par C. Lefèvre	Paris_1867_Italy_5.jpg
Fioroni (François)	Pérouse	Portrait et vues photographiques	Paris_1867_Italy_5.jpg
Arena et Alessandri (d')	Naples	Photographies	Paris_1867_Italy_5.jpg
Bernoud (Alphonse)	Naples	Photographies	Paris_1867_Italy_5.jpg
Biondi (Pascal)	Naples	Photographies	Paris_1867_Italy_5.jpg
Guida (Louis)	Naples	Photographies	Paris_1867_Italy_5.jpg
Nègre (Félix)	Naples	Photographies	Paris_1867_Italy_5.jpg
Riva (Robert)	Naples	Photographies	Paris_1867_Italy_5.jpg
Sommer (Georges)	Naples	Photographies	Paris_1867_Italy_5.jpg
Nardi (Jean-François)	Teramo (Abruzze ultérieure)	Photographies sur papier	Paris_1867_Italy_5.jpg
Auricchiella (Gaëtan) (présenté par la sous-commission de Catane)		Photographies (Voir cl. 6.)	Paris_1867_Italy_5.jpg
Institut industriel de Turin		Photographies microscopiques obtenues par le système Carlevaris	Paris_1867_Italy_5.jpg
Nesri (François)	Novare	Photographies microscopiques	Paris_1867_Italy_5.jpg
Bonacilli (Antoine)	Bergame	Photographies microscopiques	Paris_1867_Italy_5.jpg
Borlinetti (Louis)	Padoue	Microphotographies	Paris_1867_Italy_5.jpg
Luxatti (Jacques)	Venise	Sculptographies en relief et photographies	Paris_1867_Italy_5.jpg
Granzini (Paul)	Turin	Chambre noire pour images droites; support pour développer la plaque négative; photographies et reproductions de photographies	Paris_1867_Italy_5.jpg
Severo (Vincent)	Milan	Chambres obscures en noyer, en cyprès, en bois de mahogon avec soufflet à cône; soutiens	Paris_1867_Italy_5.jpg
Lossetti (Rocco)	Commacchio	Dessins et photographies	Paris_1867_Italy_5.jpg
Bonelli (Gaëtan)	Florence	Appareils dits photobioscopes et stéréobioscopes, donnant l'apparence du mouvement; application à la photographie microscopique du phénakistiscope	Paris_1867_Italy_5.jpg
Vinatsieri (Camille)	Turin	Clarinettes de bois en si, en la bémol et à plusieurs clés	Paris_1867_Italy_5.jpg
Forni (Gilles)	Milan	Flûtes de Briccialdi; clarinette de Forni	Paris_1867_Italy_5.jpg
Riva (Hyacinthe et Pascal)	Ferrare	Clarinette d'ébène, de buis; hautbois de buis; flûte d'ébène flûte de métal	Paris_1867_Italy_5.jpg
Politti (Joseph)	Milan	Instruments de musique de cuivre, en laiton et en pakfond	Paris_1867_Italy_5.jpg
Santucci (Ambroise) Vérone	Instruments de musique en métal		Paris_1867_Italy_5.jpg
Facini (Pierre)	Forli	Cornet net à piston; trombone; bombarde	Paris_1867_Italy_5.jpg
Gioffredo (Benoît)	Turin	Violoncellie; viole; violons et guitare	Paris_1867_Italy_5.jpg
Guadagnini (Antoine)	Turin	Violoncellie; violes	Paris_1867_Italy_5.jpg
Ambrogio (Joseph)	San Alessandro (Brescia)	Violon; appareils pour le placement des cordes de contre-basse et de harpe	Paris_1867_Italy_5.jpg
Castelli (Denis)	Lodi	Violon et archet	Paris_1867_Italy_5.jpg
Ceruti (Henri)	Crémoe	Violons d'après Stradivarius, Amati et Guarneri	Paris_1867_Italy_5.jpg
Favara (Joseph)	Padoue	Instruments à cordes	Paris_1867_Italy_5.jpg
Chiocchi (Gaëtan)	Padoue	Violons	Paris_1867_Italy_5.jpg
Socco (PI)	Venise	Violons	Paris_1867_Italy_5.jpg
Sgarbi (Joseph)	Modène	Violons	Paris_1867_Italy_5.jpg
