Name	Place	Description	Pdf
Biraghi (Bernard)	Milan	Fauteuil en fer, avec siège et dossier doublés; toilettes à miroir, porte-manteaux et porte-parapluie, et lit en fer creux	Paris_1867_Italy_15.jpg
Canubagio et Cie	Milan	Lits, chaises, toilettes, cadres, porte-manteaux, tables, armoires, châssis de fenêtre, tuyaux et autres objets en fer creux	Paris_1867_Italy_15.jpg
Sobliati (A.) et Cie.	Milan	Étagère en fer pour armes, avec colonnes cannelées et creusées; lits en fer creux	Paris_1867_Italy_15.jpg
Meroga (Bartolomeo)	Gênes	Lits en fer vernis et dorés	Paris_1867_Italy_15.jpg
Lodini frères	Saint-Jean in Persiceto (Bologne)	Lits de fer et vernis	Paris_1867_Italy_15.jpg
Chiibollini (Vincent)	Cento (Ferrare)	Meubles en fer battu et vernis	Paris_1867_Italy_15.jpg
Sonetti (Louis)	Naples	Lits de fer à dossiers et colonnes, avec garniture en laiton	Paris_1867_Italy_15.jpg
Cavalamaro (Louis)	Palermo	Lits en cuivre jaune	Paris_1867_Italy_15.jpg
Tronsti (Hercule)	Palermo	Lits en fer plaqués de cuivre	Paris_1867_Italy_15.jpg
Pasta (Zacharie)	Milan	Objets de tapisserie	Paris_1867_Italy_15.jpg
Annonni (Louis)	Milan	Meubles d'ébène, marqueteries de pierres dures, avec ornements d'argent doré et de bronze	Paris_1867_Italy_15.jpg
Manufacture Royale des pierres dures	Florence	Le tombeau de Cécilia Méttella; le Christ au jardin des Oliviers, avec cadre en bronze doré; devant d'autel représentant la rencontre des disciples d'Emmaüs; table représentant les emblèmes de la musique; panneaux en noyau d'Inde, avec sujets	Paris_1867_Italy_15.jpg
Barberani (Gélase)	Florence	Table de mosaïque avec fleurs et emblèmes, bordure d'améthystes et encadrement de lapis-lazuli, supportée par un pied d'ébène, avec bronzes dorés; album avec couverture en mosaïque de pierres dures et reliure enrichie de pierreries	Paris_1867_Italy_15.jpg
Tasandni (Antoine)	Florence	Table en mosaïque de Florence; presse-papier	Paris_1867_Italy_15.jpg
Torrini (Joconde) et Cie.	Florence	Table incrustée en pierres dures sur fond de porphyre, avec groupes de coquillages et corail; coffrets et bahuts d'ébène; boîtes dorées avec mosaïques; album à couverture de mosaïques; portraits et costumes	Paris_1867_Italy_15.jpg
Gregory	Naples	Tableaux de mosaïque; copie de la grande mosaïque du Musée national de Naples	Paris_1867_Italy_15.jpg
			Paris_1867_Italy_15.jpg
			Paris_1867_Italy_15.jpg
			Paris_1867_Italy_15.jpg
			Paris_1867_Italy_15.jpg
			Paris_1867_Italy_15.jpg
