Name	Place	Description	Pdf
Banque Populaire Coopérative	Gubbio (Pérouse)	Comptes rendus. Tableaux statistiques. Diagrammes. Mémoires synthetiques, etc.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Jesi (Ançône)	Relation. Bilan.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Lendinara (Rovigo)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Marostica (Vicence)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Mezzolara (Bologne)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Montagnana (Padoue)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Montanaro (Turin)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Naples	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Parabita (Lecce)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Pérouse	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative du Matese	Piédimonte d'Alife (Caserta)	Statuts. Comptes  rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative		Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Polistena (Reggio Calabre)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Ponte-Corvo (Caserta)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
Banque Populaire Coopérative	Sansevero (Foggia)	Statuts. Comptes rendus. Monographie.	Paris_1900_Italy_247.jpg
