Name	Place	Description	Pdf
Sous-commission d'Ancône		Céréales de la province d'Ancône; produits agricoles	Paris_1867_Italy_82.jpg
Buitoni frères	San-Sepolcro (Arezzo)	Céréales	Paris_1867_Italy_82.jpg
Sous-commission de Macerata		Céréales	Paris_1867_Italy_82.jpg
Sous-commission de Lecce	Balsano (Joseph); Simone (Pierre de); Golisio (Jean); Tacarino (Catherine); Paternelio (Françoise); Martirano (Antoine); Corello (Dominique); Moronelli (François)	Produits agricoles de la province	Paris_1867_Italy_82.jpg
Mansceli (Antoine)	Foggia	Froment, avoine et orge. (Voir cl. 43, 71, 73.)	Paris_1867_Italy_82.jpg
Sous-commission de Catanzaro		Céréales	Paris_1867_Italy_82.jpg
Rizo (Alphonse de)	Catanzaro	Blé, orge, avoine et seigle millet d'Italie, commun, et d'Allemagne	Paris_1867_Italy_82.jpg
Pellicciani (Louis)	Bari	Céréales	Paris_1867_Italy_82.jpg
Selipani (Thomas)	Catanzaro	Céréales	Paris_1867_Italy_82.jpg
Mazza (Nicolas)	Borgia (Catanzaro)	Céréales	Paris_1867_Italy_82.jpg
Drammis (Salvador)	Scandale (Catanzaro)	Céréale	Paris_1867_Italy_82.jpg
Chambre de commerce et des arts de Caltanisetta		Céréales	Paris_1867_Italy_82.jpg
Sous-commission de Catane (Majorana frères)		Produits agricoles	Paris_1867_Italy_82.jpg
Chambre de commerce et des arts de la province d'Alexandrie		Blé (Savina et Bertone de Sambry); blé de Borgaretto et de Fraschetta; avoine de Valmagne	Paris_1867_Italy_82.jpg
Meceagni (Bernard)	Brescia	Froment en épis et en graines, et maïs	Paris_1867_Italy_82.jpg
Deretti (César)	Brescia	Céréales	Paris_1867_Italy_82.jpg
Magorotto (Jacques)	Padou	Blé et maïs	Paris_1867_Italy_82.jpg
Commission de l'agriculture	Padou	Froment et maïs	Paris_1867_Italy_82.jpg
Romain (Emmanuel)	Padou	Blé et riz	Paris_1867_Italy_82.jpg
Chambre de commerce de Venise		Blé et riz	Paris_1867_Italy_82.jpg
Sous-commission de Reggio (Emilie)		Céréales	Paris_1867_Italy_82.jpg
Sous-commission de Modène		Céréales	Paris_1867_Italy_82.jpg
Lupi (Antoine)	Modène	Céréales	Paris_1867_Italy_82.jpg
Rossi (Joseph)	Saint-Siro (Parme)	Maïs, blé en graine et en tiges	Paris_1867_Italy_82.jpg
Cavattini (Jean-Baptiste)	Savone	Blés et maïs	Paris_1867_Italy_82.jpg
Gori (Cte Auguste de)	Sienne	Graines et céréales; châtaignes et farine	Paris_1867_Italy_82.jpg
Collacchioni (Jean-Baptiste)	Arezzo	Céréales et farine	Paris_1867_Italy_82.jpg
Giustiniani-Bandini (Sigismond)	Macerata	Blé et maïs	Paris_1867_Italy_82.jpg
Benedetti (Alexandre)	Palanza (Macerata)	Blé et maïs	Paris_1867_Italy_82.jpg
Marinelli (Alexandre)	Palanza (Macerata)	Blé et maïs	Paris_1867_Italy_82.jpg
Jammarino (Antoine)	Campobasso (Molise)	Blé (carosello), blé (saggina) et maïs	Paris_1867_Italy_82.jpg
Capancella (Eugène)	Deliceto (Capitanate)	Blé et maïs	Paris_1867_Italy_82.jpg
Vaccarella (Antoine)	Foggia	Froment dur (suràggila); avoine	Paris_1867_Italy_82.jpg
Municipalité d'Aversa	Aversa	Froment d'hiver dit romano ou romanello; blé dur et maïs	Paris_1867_Italy_82.jpg
Arceri (Antoine)	Catanzaro	Blé et seigle de la plaine et de la montagne	Paris_1867_Italy_82.jpg
Zinzi frères	Catanzaro	Blé tendre et seigle	Paris_1867_Italy_82.jpg
Perfetti (Raphaël et Pascal)	Barletta (Bari)	Blé dur; blé (biancolella); blé (majorca); orge	Paris_1867_Italy_82.jpg
Amendori (Donat)	Bari	Blé	Paris_1867_Italy_82.jpg
Savina (Paul)	Alexandrie	Blé indigène de la commune de Borgorata (Alexandrie)	Paris_1867_Italy_82.jpg
Salvi (Louis)	Saint-Nazari-Molle (Brescia)	Froment en tiges et en graines	Paris_1867_Italy_82.jpg
