Name	Place	Description	Pdf
SOCIÉTÉ Coopérative de production et de travail	Campiglia Marittima (Pisa)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative entre doreurs et vernisseurs	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative entre peintres et décorateurs	Rome		Paris_1900_Italy_251.jpg
"SOCIÉTÉ Coopérative ""La Providence"""	Terni (Perugia)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative agricole	Calascibette (Caltanisetta)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Secours Mutuels	Colonnato di Sesto Fiorentino (Firenze)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des tailleurs de pierres de silex	Rome		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des fournisseurs d'horlogerie	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de maisons et de logements	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des travailleurs	Cariggi et Serpirolli (Firenze)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des revendeurs de journaux	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative Statucaires et similaires	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative Romana fragi impegati	Rome		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative industrielle entre les relieurs de livres	Rome		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des Tisserands	Turin		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de consommation de la Société ouvrière	Poggio S. Lorenzo (Perugia)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation	Massa Marittima (Grosseto)		Paris_1900_Italy_251.jpg
"SOCIÉTÉ Coopérative de Consommation ""Sforza Attendolo"""			Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative Santa Fiori	Grosseto		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation Établissement Lapi	Cita di Castello (Perugia)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de constructions d'habitations ouvrières	Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation	Pescia (Lucca)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des Chemins de fer	Palais Litto, Milan		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation	Turin		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de construction	Sesto Fiorentino (Jacuza)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation S. Dalmazio	Piza		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des tanneurs	Bra (Cuneo)		Paris_1900_Italy_251.jpg
"SOCIÉTÉ Coopérative de consommation ""Porta P"""	Cremonese		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation	Lucca		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative ouvrière de construction	Bellosguardo (Firenze)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative ouvrière de secours mutuels	Castellazzara (Grosseto)		Paris_1900_Italy_251.jpg
"SOCIÉTÉ Coopérative ""La Providence"""	Novara (Milan)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de construction	Niguarda (Milan)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des ouvriers des Tramways	Milan		Paris_1900_Italy_251.jpg
"SOCIÉTÉ Coopérative ""L'Aloro"""	Crescenzago (Milan)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative entre maçons	Reggio Emilia		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative entre voituriers	Reggio Emilia		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative entre terrassiers	Reggio Emilia		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des Chemins de fer	Pontedecimo (Gênes)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des Chemins de fer	Novi Ligur (Alessandria)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative des Chemins de fer des Mines	Petritcava (Pesaro Urbino)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Consommation	S. Maria Antella (Firenze)		Paris_1900_Italy_251.jpg
SOCIÉTÉ Coopérative de Secours Mutuels entre ouvriers et paysans	Pieve del Cairo (Pavia)		Paris_1900_Italy_251.jpg
