Name	Place	Description	Pdf
Pozzesi		Concerto pour piano avec orchestre	Paris_1878_Italy_5.jpg
Riolo (G.)	à Palerme	Dessins polychromes, tableaux; polyèdres en bois; tablettes à jour à dessins géométriques; brochures sur le dessin.	Paris_1878_Italy_5.jpg
Rossi (Commandeur L.)	directeur du Collège royal de musique, à Naples	Guide à un cours d'harmonie orale; exercices pour chant.	Paris_1878_Italy_5.jpg
Sebastiani		Composition musicale	Paris_1878_Italy_5.jpg
Sgambati		Compositions pour piano	Paris_1878_Italy_5.jpg
Simonetti (F.)	à Naples	Préceptes sur le mécanisme moderne du piano	Paris_1878_Italy_5.jpg
Soldati (V.)	à Turin	Tables tachéométriques	Paris_1878_Italy_5.jpg
Tardozzi		Compositions musicales, vocales	Paris_1878_Italy_5.jpg
Terziani		Composition musicale	Paris_1878_Italy_5.jpg
Tizzani (Chevalier V.)	à Naples	33 études sur les septièmes diminuées avec gamme chromatique Glisserti; méthode technique raisonnée et appliquée, démontrant le mécanisme dans les divers mouvements des doigts; études et exercices sur les septièmes diminuées (ouvrage inédit).	Paris_1878_Italy_5.jpg
Tosti		Compositions pour piano	Paris_1878_Italy_5.jpg
Varisco (J.)	à Milan	La musique pour tous, encyclopédie chorale pour toutes les voix; la harpe mélodieuse.	Paris_1878_Italy_5.jpg
Vegezzi (M.)	à Bergame	La plume volante, traits de sténographie.	Paris_1878_Italy_5.jpg
Abbaye de Montecassino		Bibliotheca Casinesis, paléographie artistique de Montecassino.	Paris_1878_Italy_5.jpg
Bozzo (E.-V.)	à Palerme	Essais de paléographie sicilienne du XIVe siècle (un volume de 60 planches).	Paris_1878_Italy_5.jpg
Chizzolini (J.), ingénieur	à Milan	L'Italie agricole, journal illustré.	Paris_1878_Italy_5.jpg
Direction de l'agriculture		Tableau représentant l'activité scientifique des stations expérimentales agraires italiennes, Journal des stations agraires (1872-1877).	Paris_1878_Italy_5.jpg
Di Rovasenda (Chevalier J.)	à Turin	Essai d'une ampélographie universelle.	Paris_1878_Italy_5.jpg
École d'Obstétricie	à Milan	Album photographique de pièces d'anatomie pathologique obstétricie; dessins de pièces d'anatomie normale obstétrique obtenus d'après nature, moyennant section de morceaux congelés.	Paris_1878_Italy_5.jpg
Fano (D' H.)	à Milan	De la charité preventive en Italie et de l'organisation de la Société de secours mutuels (un volume).	Paris_1878_Italy_5.jpg
Filopanti (Q.), député au Parlement	à Bologne	Leçons d'astronomie.	Paris_1878_Italy_5.jpg
Jervis (Chevalier G.), conservateur du Musée royal industriel	à Turin	Les trésors souterrains de l'Italie (ouvrage illustré); guide aux eaux minérales d'Italie (ouvrage illustré).	Paris_1878_Italy_5.jpg
Latino de Natali (E.), professeur	à Palerme	Archives de pédagogie et sciences analogues (une année); de la pédagogie dans ses harmonies et ses antinomies (un volume); fragments pédagogiques (un volume).	Paris_1878_Italy_5.jpg
Loescher Ermanno & C°, éditeurs	à Rome	Inscriptions des églises et autres édifices de Rome, depuis la Xe siècle jusqu'à présent, par Forcella, 10 volumes.	Paris_1878_Italy_5.jpg
