Name	Place	Description	Pdf
Bon-Galiasso (Commandeur)	Turin	Vin noir Spanna di Masserano 1854; vin noir Spanning di Masserano 1874; vin blanc doux, liqueureux Erbaluce di San Raffaele 1872.	Paris_1878_Italy_74.jpg
Bon-Galiasso (Commandeur)	Turin	Vin vermout simple; vin vermout au quinquina.	Paris_1878_Italy_74.jpg
Bosehiero (Commandeur, J.)	Asti (Alexandrie)	Vin Grignolino d'Asti, de table; vin Barbera d'Asti de table; vin Barolo.	Paris_1878_Italy_74.jpg
Botta (G.)	San Giorgio Canavese (Turin)	Vin blanc sec, liqueureux 1868, 1875.	Paris_1878_Italy_74.jpg
Branea frères	Milan	Vin vermout.	Paris_1878_Italy_74.jpg
Brun (J.) et Cie	Turin	Vin vermout.	Paris_1878_Italy_74.jpg
Buscemi (C.)	Marsala (Trapani)	Vin Marsala à l'usage d'Angleterre; vin Marsala à l'usage d'Italie.	Paris_1878_Italy_74.jpg
Calegari (J.)	Plaisance	Vin vermout; vin Coca.	Paris_1878_Italy_74.jpg
Cametti (Dr J.)	Gattinara (Novare)	Vin Spanna 1870.	Paris_1878_Italy_74.jpg
Campagnoli et Wallisek	Simigaglia (Ancone)	Vin Sangioveito rouge 1871, 1876.	Paris_1878_Italy_74.jpg
Cantarella (Baron)	Catane	Vin rouge ordinaire; vin blanc jeune.	Paris_1878_Italy_74.jpg
Canziani (G.)	Bergame	Rhum.	Paris_1878_Italy_74.jpg
Careté (G. M. et J.) frères	Rome	Vin vermout préparé avec le vin blanc des propriétés romaines de Grottaferatta et Genzano.	Paris_1878_Italy_74.jpg
Caselli (R.)	Rome	Vin imitant le Bordeaux 1873, 1874.	Paris_1878_Italy_74.jpg
Cavallone (G.)	Crescentino (Novare)	Vin vermout.	Paris_1878_Italy_74.jpg
Cerutti frères	Genes	Vin vermout.	Paris_1878_Italy_74.jpg
Cinzano (F.) et Cie	Turin	Vin vermout.	Paris_1878_Italy_74.jpg
Ciotti (C.)	Palerme	Suc de citron conservé à l'état de fraîcheur naturelle.	Paris_1878_Italy_74.jpg
Colomiattti (M.)	Turin	Vin blanc 1875; vin Barbarossa 1873; vin Freisa Secco 1878.	Paris_1878_Italy_74.jpg
Compagnie vinicole sicilienne (Giobertini et Cie)	Palerme	Vin Malvoisie; vin muscat; vin de Syracuse; vin Marsala dei Principi; vin de Syracuse sec.	Paris_1878_Italy_74.jpg
Conti (J.)	Imola (Bologne)	Vin Savignon blanc, 1874.	Paris_1878_Italy_74.jpg
Cora (J. et L.) frères	Turin	Vin vermout.	Paris_1878_Italy_74.jpg
Cora (J. et L.) frères	Turin	Vin muscat sec; vin Grignolino 1870; vin Nebbiolo 1871; vin Barolo 1871; vin Barbera 1876.	Paris_1878_Italy_74.jpg
Cotti (F.)	Castagnole (Alexandrie)	Vin vermout.	Paris_1878_Italy_74.jpg
Crispo Moneada (C.)	Catane	Vin noir de Mascali.	Paris_1878_Italy_74.jpg
Crivelli (Dr F.)	Bezocco (Côme)	Vin Cardano de table 1874, 1875.	Paris_1878_Italy_74.jpg
D'Ali et Bordonaro	Trapani	Vin Marsala, qualité d'Angleterre; vin Marsala, qualité d'Italie; vin Marsala, qualité Garibaldi.	Paris_1878_Italy_74.jpg
Damiani (A.) et Cie	Trapani	Vin de Marsala.	Paris_1878_Italy_74.jpg
D'Amico-Lapiana (S.)	Catane	Vin pour liqueurs; vin rouge ordinaire de table.	Paris_1878_Italy_74.jpg
Da-Schio (Comtes) frères	 Vienne	Vin rouge 1875.	Paris_1878_Italy_74.jpg
