Name	Place	Description	Pdf
Gennari (Chevalier H.)	Milan	Instruments de chirurgie pour les oculistes.	Paris_1878_Italy_12.jpg
Gramignani (L.)	Ancône	Dents artificielles.	Paris_1878_Italy_12.jpg
Grumfeld (Dr V.)	Parme	Cathéres métalliques pour les rétrécissements (formes générales).	Paris_1878_Italy_12.jpg
Hôpital maritime piémontais	Turin	Plan de l'hôpital maritime piémontais, à Loano; relation sur le fonctionnement dudit hôpital de 1872 à 1877.	Paris_1878_Italy_12.jpg
Institut pour les rachitiques (Directeur: docteur G. Pini)	Milan	Appareil orthopédique avec modèle en plâtre; modèle de la salle d'école; quinze modèles d'après nature, représentant des difformités guéries dans ledit Institut; appareils à bandage employés dans l'ambulance; tableau représentant le jardin de l'Institut; autre tableau représentant les travaux exécutés par les convalescents, avec le système Fröbel; projet d'infirmerie à construire dans l'intérieur de l'Institut.	Paris_1878_Italy_12.jpg
Marpini (Dr E.)	Naples	Un bras avec muscles et tendons préparés anatomiquement.	Paris_1878_Italy_12.jpg
Meniei (A.)	Livourne	Machine pour soulever les malades; bain à pluie automatique.	Paris_1878_Italy_12.jpg
Mercure (Dr L., professeur)	Parme	Pièces histologiques normales.	Paris_1878_Italy_12.jpg
Noel (E.)	Rome	Dentiers en caoutchouc vulcanisé; petits appareils de prothèse dentaire en caoutchouc vulcanisé.	Paris_1878_Italy_12.jpg
Parodi (C., ingénieur)	Gênes	Perspective et façade principale de l'hôpital de Saint-André, construit à Gênes aux frais de S.E. la duchesse de Galliera; dessins des plans et sections, en album; relation descriptive du projet.	Paris_1878_Italy_12.jpg
Pettorelli (Dr J.)	Plaisance	Instruments de chirurgie oculaire; appareils pour exercices d'opérations sur les yeux; appareil pour douches et injections.	Paris_1878_Italy_12.jpg
Romanini-Jacur (Dr L.)	Padoue	Projets d'hôpitaux pour les maladies épidémiques et contagieuses.	Paris_1878_Italy_12.jpg
Selazi (T., professeur)	Rome	Instruments de chirurgie illustrés par une monographie.	Paris_1878_Italy_12.jpg
Testi (U.)	Bologne	Dents artificielles en émail et articles qui y sont relatifs; tour dontalgique; membres artificiels.	Paris_1878_Italy_12.jpg
Banda (B.)	Milan	Balance pour la soie.	Paris_1878_Italy_12.jpg
Canzi (D.)	Milan	Balance de précision pour la soie; balance de précision pour la chimie.	Paris_1878_Italy_12.jpg
Faa di Bruno (Chevalier F.)	Turin	Ellipsigraphe, baromètre à mercure nouveau modèle.	Paris_1878_Italy_12.jpg
Galileo (atelier, directeur: le professeur, J. Golfarelli)	Florence	Balance pour analyses; théodolite Breithaupt, modifié; théodolite Traughton, et., Simms, modifié; niveau renversable avec écclimètre double de Breithaupt; déclinomètre de voyage, système Golfarelli; dessin de l'hydromètre Golfarelli, exécuté par la municipalité de Florence.	Paris_1878_Italy_12.jpg
Granchi (O.)	Florence	Prismes simples et composés; lentilles simples et achromatiques; oculaires et objectifs microscopiques.	Paris_1878_Italy_12.jpg
